自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,お知らせ(2),その他,"■不登校相談会・進路情報説明会
10月12日、13時?16時30分。あつぎ市民交流プラザ。フリースクールなどの活動紹介や進路の情報提供。不登校児童・生徒や高校中退者、保護者向けの個別相談など。
申込み：不要。

問合せ：県子ども教育支援課
【電話】045-210-8292。

■暮らしと事業に関する無料よろず相談会
10月14日、10?16時。あつぎ市民交流プラザ。弁護士や司法書士、行政書士、税理士、土地家屋調査士、建築士、宅地建物取引士が相談に応じる。市内在住在勤の方。
申込み：不要。

問合せ：県司法書士会厚木支部
【電話】221-9324。

■後期高齢者歯科健康診査
昨年度75歳になった方は無料で歯科健康診査が受けられます。
対象：1948年4月2日?49年4月1日に生まれた被保険者(7月下旬に案内を送付)
期間：2025年1月31日まで(期間中1回)。

問合せ：県後期高齢者医療広域連合
【電話】045-440-6700。

■10月1?7日は公証週間
公証制度は、公証人が公正証書を作り、トラブル防止や安全な取り引きの確保をする制度です。遺言の他、任意後見、離婚、土地建物の賃貸借、金銭消費貸借などの契約には、公証制度を利用してください。

問合せ：厚木公証役場
【電話】221-1813。

■体育施設を無料開放
10月14日、9?21時。
東町スポーツセンター…バドミントン、ソフトバレーボール、卓球、柔道、合気道、剣道、少林寺拳法、空手道、トレーニングなど(初回者講習を受講済みの高校生以上のみ)。
猿ケ島スポーツセンター…バドミントン、ソフトバレーボール、バスケットボール、卓球など。
南毛利スポーツセンター…バドミントン、ソフトバレーボール、バスケットボール、卓球など。
申込み：不要。

問合せ：スポーツ協会
【電話】247-7212。

■相続登記などの相談会
第2水曜、13?16時。法務局厚木支局。司法書士や土地家屋調査士が相続登記などの相談に応じる。無料。
申込み：実施日2週間前?当日に、
相続登記相談…法務局厚木支局【電話】224-3163、
表示登記相談…県土地家屋調査士会【電話】045-312-1177へ。

問合せ：横浜地方局
【電話】045-641-7943。"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,【政策トピック】介護職の人材確保のために 介護事業所への補助金を拡大,しごと,"介護職の人材不足を解消するため、復職や市内への転入、研修を受けた方への助成金と、従業員の研修費用を負担した事業者へ補助金を交付しています。より手厚く支援するため、今年から新たに従業員の職場環境の整備費用を補助する「市介護職等雇用サポート補助金」を設けました。

■新たに対象となる費用
・事務処理の負担軽減のための設備の購入費(例：パソコン、タブレットなど)
・職場環境の整備費用(例：エアコンなど)
・介護職の確保のための費用
など

■介護職への支援
介護職に携わる方へ助成金を設けています。
市内に転入：20万円
介護職に復職：20万円
市内在勤で研修を受講：研修費の最大4分の3
詳しい要件は市HPに掲載

問合せ：介護福祉課
【電話】225-2240"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,七沢自然ふれあいセンターの催し,イベント,"自然の中で収穫や探検を楽しみませんか。

■ななさわ森のようちえん・森のたんけん隊
日時：11月6日　14時?16時30分
場所：七沢自然ふれあいセンター
内容：森探検・遊びなど
対象：市内在住の3?6歳の未就学児20人
費用：500円
申込み：10月1?16日に講座予約システムへ。先着順。講座予約システム(インターネットで申し込み可)。

◆親子収穫体験　サトイモ・ジャガイモ
日時：11月17日(雨天時は24日)　10?15時
場所：七沢自然ふれあいセンター
内容：サトイモ・ジャガイモの収穫、野外炊事
対象：市内在住の親子20人
費用：1500円。3歳未満は45円(保険料)

●出張!天体観望会・公園から土星を観よう
日時：11月22日　18?19時
場所：ぼうさいの丘公園
内容：天体望遠鏡を使った観望など
対象：市内在住の小学生以上50人(中学生以下は保護者同伴)
費用：100円

いずれも費用は材料費、保険料。
申込み：10月◆10日●15日までに七沢自然ふれあいセンターへ。抽選。講座予約システム(インターネットで申し込み可)。

問合せ：七沢自然ふれあいセンター
【電話】248-3500"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,親子はじめてデイキャンプ,子育て,"テントの組み立てや火おこし、たき火などを親子で楽しみませんか。

日時：10月14日　9?17時
場所：七沢自然ふれあいセンター他
内容：テント設営、キャンプ飯作り、森林セラピーなど
対象：家族10組
費用：大人4000円・子ども3500円(食事・アクティビティ代、保険料他)
申込み：10月3日までに市観光協会HPや東丹沢七沢観光案内所【電話】248-1102へ。抽選。

問合せ：商業観光課
【電話】225-2820"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,あつぎ郷土博物館連動企画 學藝員のススメ 第60回,文化,"博物館の学芸員が、あれこれを語り倒すコーナー。

■飯山観音の隠し鐘「観音霊験記　坂東巡礼第六番飯上山長谷寺」
飯田　好人
日本では古来、観音信仰が盛んで、西国(近畿以西)と坂東(関東地方)に各33カ所、秩父に34カ所の霊場があり、合わせて百観音と呼ばれていました。
1859年に刊行された「観音霊験記」はその百観音の札所の由来と霊験を紹介し、周辺の名所・旧跡を描いた錦絵のシリーズです。絵は2代・歌川広重、3代・歌川豊国(国貞)による共作で、戯作者(げさくしゃ)・万亭応賀(まんていおうが)が文章を書きました。
市域内では、坂東霊場六番札所、現在も飯山観音の名で親しまれている飯山・長谷寺が収められています。絵には、長谷寺で紛失した鐘を観音の夢のお告げで地中から掘り当てたという「飯山の隠し鐘」の伝承の一場面が大きく描かれています。
飯山観音を描いた錦絵の展示は9月13日から29日まで。お早めにご来館ください。

問合せ：あつぎ郷土博物館
【電話】225-2515"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,参加者募集 オクトーバー・ランandウォーク(オンライン開催),スポーツ,"スマートフォンアプリを使って、ウオーキングの歩数やランニングの距離を競うイベントです。

期間：10月1?31日
参加方法：スマートフォンアプリを使って参加。
・ウオーキング…「スポーツタウンWALKER(ウオーカー)」
・ランニング…「TATTA(タッタ)」

問合せ：スポーツ魅力創造課
【電話】225-2531"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,完歩賞 厚木産新米 あつぎウォーク,スポーツ,"景観を楽しみながらウオーキングで体を動かしませんか。

日時：10月20日　9?12時
場所：厚木中央公園
内容：三田せせらぎの小道や中津川・荻野川・小鮎川沿いなど10キロのコースを歩く
対象：市内在住在勤在学または秦野・伊勢原市、愛川町、清川村在住の小学生以上500人
費用：300円(小・中学生は無料)
申込み：ハガキ、ファクス、Eメールに〒住所、氏名(ふりがな)、年齢、電話番号を書き、9月30日(必着)までに〒243-0039温水西1-27-1スポーツ協会【電話】247-7212【FAX】248-7151【メール】info@atsugi-sports.comへ。抽選。

問合せ：スポーツ魅力創造課
【電話】225-2531"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,成年後見制度地域連携講演会,講座,"意思決定支援と地域連携ネットワークの構築がテーマの講演会です。

日時：12月12日　14?16時
場所：厚木商工会議所
対象：市内在住在勤の方100人
申込み：電話またはファクス、Eメールに〒住所、氏名、電話番号を書き、11月12日までに権利擁護支援センターあゆさぽ【電話】225-2939【FAX】225-3021【メール】kenri@shakyo-atsugi-kanagawa.jpへ。抽選。

問合せ：福祉総合支援課
【電話】225-2220"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,10月のギャラリー,文化,"<img class=""alignnone size-full wp-image-8909433"" src=""https://mykoho.jp/wp-content/uploads/2024/09/ynatsugi240915_1.jpg"" alt="""" width=""498"" height=""276"" />

問合せ：あつぎ市民交流プラザ
【電話】225-2510"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,市民協働提案事業 厚木かるた大会(無料),イベント,"厚木の魅力が詰まったかるたの大会を開催します。

日時：11月4日　13?17時
場所：東町スポーツセンター
定員：120人
申込み：9月15日～10月20日にあつぎものしり委員会HPへ。先着順。

問合せ：企画政策課
【電話】225-2450"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,参加者募集 文化財一般公開と文化財めぐり(無料),文化,"11月3日の「文化の日」に合わせ、日蓮上人(にちれんしょうにん)の星下り伝説が伝わる三つのお寺を公開します。

■一般公開
日時：10月19・20日　10?15時
場所：妙傳寺(みょうでんじ)(上依知)、蓮生寺(れんしょうじ)(中依知)、妙純寺(みょうじゅんじ)(金田)

■文化財めぐり(妙傳寺)
日時：10月20日　13時30分?
場所：妙傳寺二天門前(にてんもんまえ)に集合
※駐車場はありません

いずれも
申込み：不要。

問合せ：文化魅力創造課
【電話】225-2060"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,参加者募集 幼児2人同乗用自転車の乗り方講習会,子育て,"子どもを安全に同乗させるための講習会を開催します。参加者には自転車購入費の一部を助成します。

日時：10月27日　10時?11時30分
場所：厚木シティプラザ
助成額：自転車購入費の半額(上限1万6000円)
対象：専用自転車の購入を予定し、市内在住で小学校就学前の子どもが2人以上いる保護者10人。助成条件あり。
申込み：電話またはファクス、Eメールに〒住所、氏名、電話番号を書き、10月18日までにくらし交通安全課【電話】225-2760【FAX】295-2421【メール】3400@city.atsugi.kanagawa.jpへ。抽選。詳細は市HPに掲載。

問合せ：くらし交通安全課
【電話】225-2760"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,参加者募集 ふれあいプラザの教室,スポーツ,"ふれあいプラザで体を楽しく動かしませんか。

■プール教室
日時：9月15日～12月20日
内容：平泳ぎ、バタフライ、タイム向上
定員：10～18歳30人程度

◆プールプライベートレッスン
日時：9月28・29日　9時15分?、10時45分?、16時30分?、18時?(各回60分)
内容：泳ぎ方の講義・練習
定員：13歳以上1組(3人まで)

■スタジオ教室
日時：9月15日～12月20日
内容：キッズバレエ、ヒップホップなど
定員：3～18歳25人程度

費用は■全12回コース…1万2000円、全15回コース…1万5000円◆1人4000円(1人の場合は5000円)。

いずれも
申込み：直接またはEメールに氏名(ふりがな)、年齢、学年、性別、希望クラス、Eメールアドレスを書き、9月■23日◆24日までにふれあいプラザ【メール】k-atsugi@shinko-sports.comへ。抽選。

問合せ：環境事業課
【電話】225-2781"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,みんなの声でつくるまち,くらし,"■意見交換会
▽公の施設使用料の見直し及び公共施設附帯駐車場等方針策定
10月2日、19?20時。あつぎ市民交流プラザ。

▽本庁舎敷地跡地等活用基本方針の策定
10月(1)23日、19時?(2)26日、10時?、14時?(各回60分)。市役所本庁舎。

いずれも手話通訳・要約筆記あり。
申込み：不要。

問合せ：行政経営課
【電話】225-2160。

▽スポーツの聖地づくり基本構想の策定
10月4日、19?20時。市役所第二庁舎。
申込み：電話またはファクス、Eメールに〒住所、氏名、電話番号を書き、9月27日までにスポーツ魅力創造課【電話】225-2530【FAX】221-0044【メール】8850@city.atsugi.kanagawa.jpへ。

「厚木市　市民参加」で検索"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,参加者募集 地域版市民講演会 人生会議最期まで自分らしく,講座,"横浜市立大学准教授が人生の最期をよりよく過ごす方法などを話します。

日時：10月14日　14時?15時15分
場所：厚木シティプラザ
対象：市内在住在勤在学の方100人
費用：無料
申込み：電話またはハガキ、ファクス、Eメールに〒住所、氏名、電話番号、車いすの利用の有無、手話・要約筆記の希望を書き、9月15日?10月10日(必着)に〒243-8511地域包括ケア推進課【電話】225-2388【FAX】221-1640【メール】1910@city.atsugi.kanagawa.jpへ。先着順。"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,10月 移動図書館 わかあゆ号,くらし,"貸し出しは1人10冊まで。
雨天中止。

<img class=""alignnone size-full wp-image-8909444"" src=""https://mykoho.jp/wp-content/uploads/2024/09/ynatsugi240915_2.jpg"" alt="""" width=""390"" height=""353"" />

問合せ：中央図書館
【電話】223-0033"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,10月 移動子育てサロン,子育て,"<img class=""alignnone size-full wp-image-8909446"" src=""https://mykoho.jp/wp-content/uploads/2024/09/ynatsugi240915_3.jpg"" alt="""" width=""373"" height=""259"" />

厚木ガスリセ以外は全て児童館。保護者・子ども同士の交流と子育て相談の場。小学校就学前までの子どもと保護者。
時間：10時15分?11時45分。
申込み：不要。

問合せ：子育て支援センター
【電話】225-2922"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,楽しく体を動かそう あつぎスポーツレクリエーションフェスティバル,スポーツ,"子どもから大人まで気軽にできるスポーツやレクリエーションを楽しんでみませんか。

日時：9月21日　10?15時(雨天時は屋内種目のみ)
場所：荻野運動公園
種目：テニス、ペタンク、ティーボール、グラウンド・ゴルフ、モルック、卓球、ニュースポーツ、バドミントン、体力測定、健康マージャン、運動教室など。スタンプラリーで景品プレゼント
費用：無料
申込み：不要(室内履きをお持ちください)。

問合せ：スポーツ魅力創造課
【電話】225-2531"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,参加者募集 新たな総合計画策定に向けて,くらし,"皆さんが思い描く「未来のあつぎ」を一緒に考える学生や女性を募集します。

■中学・高校生によるワークショップ
日時：11月16日　14?16時
場所：市役所第二庁舎
内容：未来を担う中高生が市の将来像を語り合う
対象：市内在住在学の中学・高校生30人
申込み：電話またはEメールに件名、〒住所、参加者と保護者の氏名(ふりがな)・電話番号・生年月日を書き、10月7日までに企画政策課へ。

●あつぎ女性100人プロジェクト
日時：11月(1)23日(2)27日(3)12月7日
(1)14?16時
(2)18?20時
(3)10?12時
場所：
(1)(3)あつぎ市民交流プラザ
(2)市役所第二庁舎
内容：住み続けたいまちの姿を女性視点で語り合う
対象：市内在住在勤在学で中学生以上の女性各回40人((1)(3)託児あり。1歳～小学3年生(1)5人(3)10人)
申込み：電話またはEメールに件名、〒住所、氏名(ふりがな)、年齢、電話番号、希望する回、託児を希望する場合は子どもの氏名(ふりがな)、生年月日を書き、10月15日までに企画政策課へ。

いずれも抽選。市HPからも申し込み可。

問合せ：企画政策課
【電話】225-2455【メール】1100@city.atsugi.kanagawa.jp"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,#niceatsugi(ナイスアツギ)で厚木の魅力を発信中,くらし,"インスタグラムやエックスなどのSNSで「#(ハッシュタグ)niceatsugi」と検索すると、利用者が投稿した市内の情報が見られます。皆さんが見つけた厚木の魅力を発信しませんか。

■毎月大賞を発表
皆さんの投稿から毎月大賞を選び、市HPや本厚木・愛甲石田駅前のデジタルサイネージ「あつナビ」で発表しています。身近にある厚木の魅力を発信しませんか。

■過去の大賞受賞作品
※詳しくは本紙をご覧ください。

インスタグラム公式アカウントでも情報発信中

問合せ：広報シティプロモーション課
【電話】225-2040"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,市民税課で働きませんか 会計年度任用職員を募集,しごと,"個人住民税課税事務を補助する、短期の会計年度任用職員を募集します。

内容：窓口や税の申告会場での受け付け・案内、資料の仕分け・整理など
対象：接遇や体力に自信のある18歳以上若干名
任期：2025年1?3月(月8?12日程度)
時間：9?16時のうち6時間(時間外勤務あり)
時給：1210円(交通費、時間外・休日勤務手当など別途支給)
採用の流れ：
(1)申込書などを提出
(2)書類選考
(3)選考結果により面接
(4)任用開始
申込み：市民税課や市HPにある申込書と小論文を直接または郵送で10月18日(必着)までに〒243-8511市民税課【電話】225-2011へ。詳細は市HPに掲載。"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,募集 キッズピエロ,子育て,"「にぎわい爆発　あつぎ国際大道芸2024」の会場で、仮装をしてイベントを盛り上げるキッズピエロを募集します。

日時：11月9・10日　11?14時
対象：市内在住の小学生各日20人(3年生以下は保護者同伴)
申込み：電話またはEメールに〒住所、氏名(ふりがな)、保護者氏名、電話番号、学校名、学年、参加希望日、服のサイズを書き、10月10日までに商業観光課【電話】225-2840【メール】3800@city.atsugi.kanagawa.jpへ。抽選。"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,あつぎのえいがかんkiki,文化,"<img class=""alignnone size-full wp-image-8909457"" src=""https://mykoho.jp/wp-content/uploads/2024/09/ynatsugi240915_4.jpg"" alt="""" width=""285"" height=""306"" />

鑑賞料、上映時間などの詳細は、直接劇場へ。

問合せ：あつぎのえいがかんkiki
【電話】240-0600"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,10月26日?11月17日 市民文化祭,文化,"展示や体験などで文化芸術を身近に感じてみませんか。
※一部催しは関係者のみで実施。

■展示・催し
盆栽・華道展…10月26・27日。
茶会…10月26・27日、11月2・3・9日。
川柳・短歌・俳句展…10月26日?11月5日。
俳句大会、歌会…10月27日。
書道・写真展…10月29日?11月4日(11月3・4日は書道体験あり)。
川柳会…11月2日。
菊花展…11月2?7日。
囲碁大会…11月4日。
美術・陶芸・手工芸展…11月6?12日(ワークショップあり。11月12日を除く)。

■体験イベント
▽音楽体験ワークショップ
合唱…10月27日、9時30分?11時30分。定員50人。
吹奏楽…27日、13時30分?15時。定員20人。
申込み：ファクス、Eメールで10月18日までに文化魅力創造課【FAX】225-3130【メール】8650@city.atsugi.kanagawa.jpへ。先着順。吹奏楽参加者は楽器・譜面台をお持ちください。

▽相模人形芝居
11月4日、(1)10時?(2)14時?(各回120分)。郷土芸能を体験。定員各回10人。
申込み：10月18日までに文化魅力創造課へ。先着順。

▽文化財巡り
11月3日、9?13時。中・下荻野の文化財を見学。交通費は実費。
申込み：当日9時に本厚木駅北口へ。

▽ユネスコ祭
11月3日、10?15時。外国籍の方と交流。小学生以上50人。500円(小学生は300円)。
申込み：10月18日までに厚木ユネスコ協会・横本【電話】090-4093-8752へ。先着順。

いずれも無料。場所は「文化財巡り」を除きあつぎ市民交流プラザ。

問合せ：文化魅力創造課
【電話】225-2508"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,9月20?26日は動物愛護週間,くらし,"動物が好きな人も苦手な人も、動物自身も共に幸せに暮らせるよう、一人一人ができることを考えてみましょう。

■ペットを飼う時は
・最期まで愛情と責任を持って飼う
・繁殖を望まない場合は、不妊・去勢手術を受けさせる
・動物から人に感染する病気の知識を持つ
・迷子にならないよう鑑札やマイクロチップなどを着ける
・災害時の一時預かり先の確保や車中避難など、避難方法を事前に検討し、必要な物を確認する

■猫の望まない繁殖を防ぐ
猫は生後6カ月ほどから年数回の発情期があります。繁殖を望まない場合は不妊・去勢手術を受けましょう。病気や感染症の予防、ストレス軽減にもつながります。
市では、猫の不妊・去勢手術費の一部を助成(雄…3000円、雌…4500円)しています。詳細は市HPに掲載。

問合せ：生活環境課
【電話】225-2750"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,高校生役を募集 厚木が舞台の映画に出演しませんか,文化,"市制70周年記念映画「キリコのタクト・YELL」の出演者を募るため、オーディションを開催します。

日時：11月2・3日　10?17時
内容：自己PR、歌唱、演技など
役柄：高校の(1)合唱部員(2)クラスメート
※他の役柄やエキストラは別途募集
対象：市内在住在学の15?25歳(1)20人(2)80人程度
※合格者は、数日の稽古あり。合唱部員役は合唱練習を実施
申込み：9月15日?10月10日に市HPから申し込み。応募者全員にオーディションの会場・時間などの詳細を通知。

オーディションの様子は見学できます

■映画の概要
数々の合唱コンクールで全国一位を勝ち取ってきた、伝説の音楽教師・原田貴理子。しかし、彼女は突然退任、失踪してしまう。教え子が仲間と記憶をたどり、彼女の謎に迫っていく。別れ、再会、新たな旅立ちなど、悩める若者たちの友情と恩師との熱い感動ストーリ?。

■今後のスケジュール
本番撮影：2025年3?9月
劇場公開：26年春以降

■気軽な気持ちで参加を
映画監督　雑賀俊朗さん(65)
映画タイトルにある「YELL」は、いきものがかりの有名な楽曲から付けました。歌詞に沿って、飛び立つことに悩む人に愛と希望が届けられる作品にしたいと考えています。
撮影は全て市内で実施するため、製作には皆さんの協力が不可欠です。地元の方が作品の中に登場すると、映画の雰囲気がより身近に感じられます。また出演を通じて素晴らしい才能が見つかるかもしれません。自信がある人もない人もまずは一歩踏み出し、オーディションに参加してみませんか。

問合せ：広報シティプロモーション課
【電話】225-2040"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,街(machi)かど伝言板,文化,"サークルの情報などを紹介。

■市シニア将棋倶楽部
火・土曜、9?17時。老人福祉センター寿荘。技能向上と親睦。50歳以上の女性と60歳以上の男性。年会費2000円。

問合せ：羽鳥
【電話】090-8810-6805。

■日産労連エルダークラブ県央ブロック文化展
10月18?20日、10?17時。あつぎ市民交流プラザ。書道・写真・絵画・陶芸・彫刻・手芸などの作品を展示。無料。

問合せ：山田
【電話】090-3688-8152。

■厚木山歩会
月4回。近郊から3千メートル級までの登山を楽しむ。市内または近隣在住の70歳未満。年会費6000円(資料代他)。

問合せ：田尻
【電話】090-8571-4426。"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,市民リポーターが活動を紹介 あつぎびより,くらし,"市民リポーター
白貝　真理子さん(厚木町)

■災害に備えて自宅での備蓄を
皆さんは9月1日の「防災の日」に合わせて実施されている総合防災訓練に参加したことがありますか?先月は宮崎県で震度6弱、厚木市に近い震源地で震度5弱の大きな地震が立て続けに発生し、災害はいつ起きるか分からないと改めて感じました。
今回のリポートでは、広域避難場所の一つであるぼうさいの丘公園に行き、発電機を動かす体験や防災備蓄倉庫の見学をしました。倉庫の中には、救援物資が届くまでの間に必要な多くの食糧や水に加え、災害用トイレ、防災資材・救護機材などが備えられていて安心しました。
市の備蓄品だけでなく自宅での備蓄も大切です。リポートの中で、普段食べているレトルト食品や缶詰などを少し多めに買い、食べた分を定期的に買い足すローリングストックという方法を教わりました。私も改めて防災への関心を持ち、いざという時の備えを見直したいと思います。"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,熱気人(あつぎびと),くらし,"■日常に寄り添うコーヒーを届けたい

コーヒー焙煎士(ばいせんし)
倉本　晃尚さん(31・妻田南)

3月に、以前働いていたカフェの先輩と2人で自家焙煎のコーヒーショップをオープンしました。私は焙煎や店舗運営、先輩は商品のデザインやイベントの企画、SNSでの発信などを担当しています。
元々コーヒーは苦手でしたが、10年前、ワーキングホリデーでオーストラリアに行った時に初めて本格的なエスプレッソを飲み、香りや味わい深さに驚きました。豆の種類や入れ方に興味が湧き、現地のカフェで3年間働き、帰国後も都内のカフェで焙煎士を続けていましたが、もっと自由に働きたいと思い先輩と一緒に独立を決めました。物件を探す中で候補に挙がったのが、先輩が住んでいた厚木です。駅前の便利さと相模川などの自然が近い環境が気に入り、出店を決めて都内から移り住みました。
店を始めると、お客さんが温かい人ばかりで、厚木の土地柄を感じています。店内で流す音楽や本、インテリアには、今までの人生で出合って良いなと思ったものを散りばめています。来てくれた方にも新しい発見や楽しみが見つかるとうれしいです。このまちに根付き、いつでも帰ってきたくなるような場所をつくりたいです。"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,無料相談,くらし,"※相談できる内容や時間は、事前に問い合わせてください。
※「要予約」以外は当日直接会場へ。先着順。

<img class=""alignnone size-full wp-image-8909471"" src=""https://mykoho.jp/wp-content/uploads/2024/09/ynatsugi240915_5.jpg"" alt="""" width=""520"" height=""696"" />

<img class=""alignnone size-full wp-image-8909472"" src=""https://mykoho.jp/wp-content/uploads/2024/09/ynatsugi240915_6.jpg"" alt="""" width=""520"" height=""696"" />

■あつぎ健康相談ダイヤル24
フリーダイヤル【電話】0120-31-4156(さわやか1番よいこころ)
24時間年中無休
◎発信者番号は通知設定でおかけください
医療機関を受診する前に電話で相談を
相談(健康・医療・介護・育児)・医療機関情報"
神奈川県厚木市,2024.09.15,広報あつぎ 第1431号（2024年9月15日発行）,その他のお知らせ(広報あつぎ 第1431号(2024年9月15日発行)),その他,"■市役所への郵便物は「〒243-8511○○課」で届きます。

■LINE公式アカウント
子育てやイベント情報などを発信

■災害情報のメールマガジン
防災行政無線の内容も配信

■編集・発行
厚木市広報シティプロモーション課
〒243-8511　神奈川県厚木市中町3-17-17
【電話】046-223-1511(代)【FAX】046-223-9951"
