自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
岡山県倉敷市,2025.05.01,広報くらしき 2025年5月号,米粉製粉受け付けを支所に拡充,くらし,"現在、本庁のみで行っている米粉製粉事業の申請受け付けと米粉の受け取りが、5月26日(月)から児島・玉島・水島・真備の各支所でもできるようになります。

日時：(月)?(金)((祝)(休)除く)9時?16時
場所：本庁農林水産課、児島・玉島・水島・真備の各支所産業課
対象：市内に住所を有する人
持ち込みできる米：精米した白米(うるち米)1kg以上3kg以内
米粉の引き渡し：申請日から約1週間後

問い合わせ先：本庁農林水産課
【電話】426-3425"
岡山県倉敷市,2025.05.01,広報くらしき 2025年5月号,情報ひろば お知らせ,くらし,"■マイナンバーカードの手続きのため(日)に本庁市民課窓口を開きます
マイナンバーカードの申請や受け取りなど。交付通知書(はがき)に記載されている交付場所が支所になっている人は事前に連絡が必要。
日時：5月11日・6月15日・7月13日・8月10日・9月14日・10月12日・11月9日・12月14日(日)9時?12時
場所：本庁市民課
持参品：運転免許証などの本人確認書類、交付通知書(はがき)など

◇一部の郵便局でも、マイナンバーカードの申請ができます
5月から、川辺郵便局の窓口でも、郵便局職員による申請書の記入方法の説明や、申請に必要となる顔写真撮影のサポートが始まります。まだマイナンバーカードの申請をしていない人や、カード更新のための有効期限通知書が届いた人は利用してください。
場所：倉敷酒津郵便局、児島田の口郵便局、児島塩生郵便局、玉島天満郵便局、玉島富田郵便局、沙美郵便局、穂井田郵便局、倉敷北畝郵便局、倉敷鶴の浦郵便局、川辺郵便局
持参品：カード更新の場合は、現在のマイナンバーカードと「マイナンバーカード・電子証明書有効期限通知書」

問い合わせ先：本庁市民課
【電話】426-3265

■古い消火器の破裂事故に注意!
古くなって腐食が進んだ消火器を操作したことで、消火器が破裂し負傷する事故が発生しています。さびがあるなど老朽化した消火器はむやみに触らず、消火器メーカーまたは、消火器販売店などの専門業者に相談してください。水回りや屋外など腐食しやすい場所に放置せず、保管状況に注意してください。

問い合わせ先：消防局予防課
【電話】426-1194

■ジャンボタニシの防除
市内各地で発生しているジャンボタニシ(スクミリンゴガイ)は、気温の高い初夏から秋にかけて、主に用排水路内で繁殖し、用排水路に沿って生息域を拡大していきます。代かき時の入水とともに田んぼに侵入し、田植え直後の稲の苗を食べる被害を出すため、備えが必要です。対策としては、田んぼへの入水時の侵入防止(水口や排水口への金網・ネットなどの設置)や田植え直後の薬剤散布があります。また、用排水路の泥上げなど、対策を組み合わせた地域全体での防除が有効とされています。詳しくは、問い合わせを。

問い合わせ先：本庁農林水産課
【電話】426-3425

■松くい虫予防の薬剤散布
鷲羽山で地上散布を行います。当日午前中の入山は控えてください。
日時：5月27日(火)5時?12時(予定)。
気象条件による順延あり

問い合わせ先：児島支所産業課
【電話】473-1115

■歴史研究誌「倉敷の歴史」第35号を刊行
戦国時代の本太城合戦、江戸時代の岡山藩主のお国入り、歌人の旅日記、明治以降の酒造業・藺莚(いえん)業・学生服産業、敗戦時の民間武器回収、戦後の夜間中学校、戸籍公開制度の変遷、倉敷代官所に関する展示会記録、水害に関する授業実践など。第36号への投稿も募集中。
販売場所：歴史資料整備室、本庁総務課。バックナンバーは歴史資料整備室で販売。郵送も可
料金：1,000円

問い合わせ先：歴史資料整備室(真備支所内)
【電話】698-8151

■光化学オキシダントとPM2.5による健康被害を防ぐために
◇光化学オキシダント
気温が高く風の弱い日中は、光化学オキシダントが発生しやすくなります。光化学オキシダントが高濃度になると、目がチカチカしたり、喉が痛くなったりするなどの症状が出ることがあります。市では、光化学オキシダントが高濃度になったときに「情報」や「注意報」を発令し、注意を呼び掛けています。注意報発令時は屋外での運動は避け、目や喉に刺激を感じたら、洗眼・うがいをし、安静にしてください。

◇PM2.5
大気中に浮遊している、直径2.5マイクロメートル以下の粒子状物質を「PM2.5」と呼びます。肺の奥にまで入り込みやすいため、健康への影響が懸念されています。市では、PM2.5が高濃度になると予想されるときに注意喚起をします。注意喚起が出ているときは、屋外での長時間の激しい運動は避け、特に呼吸器系・循環器系疾患のある人や小児・高齢者は、より慎重に行動してください。

◇情報提供サービス
発令情報は、市ホームページに掲載する他、県では発令情報のお知らせメールを配信しています。メールを受信するためには、ホームページからの登録が必要です。
・光化学オキシダントの登録用ホームページ(本紙の二次元コード参照)
・PM2.5の登録用ホームページ(本紙の二次元コード参照)

問い合わせ先：本庁環境政策課
【電話】426-3391

■5月は孤独・孤立対策強化月間です
不安や悩みを相談できず孤独を感じたり、地域や社会の中で孤立したりすることは、人生のあらゆる段階で誰にでも起こりうることです。地域で支援を必要としている人には声をかけるなどして、一人で悩まず誰かに相談するよう伝えましょう。市ではさまざまな悩みに応じた相談窓口をまとめた「生きる支援」のサイトを開設しています。

問い合わせ先：
本庁福祉援護課【電話】426-3321
「生きる支援」のサイト…本庁企画経営室【電話】426-3055"
岡山県倉敷市,2025.05.01,広報くらしき 2025年5月号,消費生活のポイント 不安に思ったら相談を?消費生活センターからのお知らせ,くらし,"■毎年5月は消費者月間です!
今年度のテーマは、「明日の地球を救うため、消費者にできること　グリーン志向消費?どのグリーンにする?」です。少し分かりにくいテーマですが「その人に合った消費行動を通して、人や社会、環境に配慮しよう」という意味です。
日々の生活の中の買い物やレジャーの最中に、考えてみましょう。
「リサイクルできるもの?」「再生資源を使ったもの?」「しっかりと長期間使えるもの?」そう考えてみるだけでも、見える景色が違ってくるかもしれません。
みんなで地球を守る消費行動を始めましょう!

問い合わせ先：本庁消費生活センター
【電話】426-3115(相談専用・来所する場合は予約優先)"
岡山県倉敷市,2025.05.01,広報くらしき 2025年5月号,ほのぼの家族No.325 心の壁,くらし,"祖父：近所の空き家だった所に、外国人が住み始めたんじゃな。
母：隣町の会社が従業員の寮として買ったみたいよ。
祖母：よく散歩中に擦れ違うんだけど、言葉が通じるか分からないから、話しかけるのが不安なのよね。
祖父：わしは、ごみの出し方や騒音なんかでトラブルになるような気がして、心配しとるんじゃ。
真理：おじいちゃん、それは偏見じゃあないの。
祖父：そうじゃなぁ。すまん、すまん。人を先入観で判断するのは、良くないことと分かっとるんじゃが…。
父：我々には、見た目や言葉などの違いで、無意識のうちに心の壁をつくってしまうことがあるからな。
真理：心の壁かあ。そういえば、健太のクラスに外国から来た友達がいるって言ってたよね。どうやって親しくなったの?
健太：最初は僕も不安だったんだけど、思い切って声をかけてみたんだ。それからは、ジェスチャーなんかで、だんだんお互いのことが分かるようになったんだ。
祖母：やっぱりコミュニケーションを取ることが大事なのよね。
母：心の壁は、人と出会ってお互いを理解しようとすることで、乗り越えていくことができると思うわ。
父：逆に、言葉や文化が分からないからと、外国から来た人たちを遠巻きに見ているだけでは、心の壁はますます大きくなっていくんじゃないかな。
祖父：よし!なあ、おばあさん、明日一緒に散歩して、見かけたら「おはよう」って言うてみようや。

問い合わせ先：本庁人権推進室
【電話】426-3255"
岡山県倉敷市,2025.05.01,広報くらしき 2025年5月号,5月の納期限,くらし,"5月の納期限：6月2日(月)
・軽自動車税種別割(全期)

毎年4月1日の所有者にかかる税金です。減免制度など詳しくは、市ホームページで。"
岡山県倉敷市,2025.05.01,広報くらしき 2025年5月号,情報ひろば 募集・採用(1),くらし,"■地域防犯灯設置費補助金制度の活用を
事故や犯罪を未然に防ぐため、暗くて通行に支障がある生活道路に、町内会や防犯組合などが、照明灯を新設または更新(取り替え)する場合に補助金を交付します。電気代・管球交換費用などの維持管理費や、青色防犯灯・人感センサー付き防犯灯の設置費用は対象外。
日時：5月7日(水)?。補助予定灯数に達し次第終了
補助金上限：LED防犯灯の新設・更新…1灯当たり18,000円。LED以外の防犯灯は対象外。同一地域に年間8灯まで
更新の要件：
・設置後1年以上経過し、器具が故障して点灯しない
・長年の使用で取り付け器具などが腐食劣化し、落下の危険性が高い
・汚損などで防犯灯としての機能が低下したものなど
必要書類：申請書、設置場所図、現況写真、工事業者の見積書・故障証明書(更新時)など

◇球切れなどを発見したら連絡を
・中学校通学路防犯灯…クラブ活動などで暗くなってから下校する生徒の安全を確保するため、中学校指定通学路に市が設置し管理している防犯灯。管理プレート番号を該当中学校へ連絡してください
・道路照明灯…夜間の交通安全確保のため、市が設置し管理する照明灯。管理プレート番号を連絡してください

問い合わせ先：
本庁道路管理課【電話】426-3515
児島【電話】473-1116・玉島【電話】522-8115・水島【電話】446-1612・船穂【電話】552-5111・真備【電話】698-8108の各支所建設課(係)

■市地域安全活動支援事業補助金
地域で自主防犯パトロール活動を行う団体に対し、防犯関連の帽子・防犯チョッキ・ドライブレコーダーなどの購入費の一部を補助します。詳しくは、市ホームページで確認するか問い合わせを。

問い合わせ先：本庁生活安全課
【電話】426-3111

■ホストファミリーを募集
姉妹都市カンザスシティ市(アメリカ)からの学生親善使節の高校生(男性2人・女性1人)のホストファミリーを募集。食事や部屋の提供、送迎などをお願いします。(1)(2)ともに3日間程度の公式行事以外はホストファミリーと過ごします。謝礼・交通費などの支給なし。
日時：
(1)7月15日(火)?23日(水)(8泊9日)
(2)7月23日(水)?30日(水)(7泊8日)
多少前後する場合あり
対象・定員：市内か近隣の市町村在住の家庭(単身世帯を除く)。(1)(2)各3家庭
申し込み：6月3日(火)までに本紙の二次元コードから電子申請で

問い合わせ先：市国際交流協会事務局(本庁国際課内)
【電話】426-3015

■居住誘導区域空家等改修事業費補助金
市立地適正化計画で設定する居住誘導区域内の空き家の改修工事などにかかる費用を助成します。要件など詳しくは、問い合わせを。
対象：次の全てを満たす空き家。
(1)居住誘導区域内にある
(2)現行の耐震基準に適合している、または本事業の工事完了までに耐震基準に適合させるための工事を完了させることができる
(3)賃貸するための工事ではない
(4)工事完了後に所有者などが居住する
補助金額：改修工事などにかかる費用の2分の1。上限50万円

問い合わせ先：本庁建築指導課
【電話】426-3501

■空家等除却事業費補助金
市内にある、そのまま放置すれば倒壊など保安上著しく危険となる恐れのある状態の空き家など(特定空家等)の除却工事にかかる費用を助成します。要件など詳しくは、問い合わせを。
対象となる空き家：空家等対策の推進に関する特別措置法に規定する特定空家等と市が認定したもの
対象となる工事：次の全てを満たすもの。
(1)市内に本店または本社があり、建設業(土木工事業・建設工事業・解体工事業)の許可または解体工事業の許可を受けた業者が実施
(2)原則として敷地内の特定空家等を含む全ての建築物などの撤去を行う工事
補助金額：除却工事にかかる費用の2分の1。上限50万円

問い合わせ先：本庁建築指導課
【電話】426-3501

■補助制度を活用して大雨に備えましょう
事前に申請が必要です。予算に限りがあるので、早めに問い合わせを。
申請書類の配布場所：本庁浸水対策室、市ホームページ

◆雨水タンクの設置
各家庭で雨水タンクなどに雨水をためることにより、短時間で水路や河川に流れ込む雨水の量を減らすことができれば、道路冠水などの浸水被害の軽減につながります。また、ためた雨水を庭の散水などに利用すれば、上下水道料金の節約にもなります。市では市販の雨水タンクを購入し設置する場合や下水道への切り替えに伴い不要になった浄化槽を雨水貯留槽に改造する場合に補助します。

◇雨水簡易貯留槽(雨どいから直接集水する簡易な施設)
対象：市販の雨水タンクの購入費用
補助率：標準製品単価の3分の2。上限20万円

◇10人槽以下の浄化槽
対象：下水道への切り替えに伴い不要になった浄化槽を雨水貯留槽に改造する費用
補助率：標準工事費の3分の2。上限20万円

◆止水板の設置
玄関など、建物の出入り口に止水板を設置することで、道路上にあふれた雨水が建物内部へ侵入するのを防げます。人力で容易に取り外しでき、土のうなどと比べて短時間で設置できます。市では止水板を購入または工事で設置する場合に補助します。
対象：簡易な止水板の購入費用、住宅などに止水板を設置する工事費用
補助率：止水板の購入や設置工事などに要する費用の2分の1。上限20万円

問い合わせ先：本庁浸水対策室
【電話】426-3593"
岡山県倉敷市,2025.05.01,広報くらしき 2025年5月号,情報ひろば 募集・採用(2),くらし,"■市水道事業経営審議会委員を募集
任期：8月1日?令和9年7月31日
応募資格：7年8月1日現在、市内在住の18歳以上71歳未満で、平日の会議(年5回程度)に出席できる人
定員：2人程度
報酬：出席1回につき7,100円
申し込み：5月30日(金)(必着)までに、水道水の安全性やおいしさなど水道に対するあなたの思いについての作文(800字程度、タイトル自由、住所・氏名・年齢・職業・電話番号を明記)を、郵送かFAX、Eメールで

問い合わせ先：本庁水道総務課企画検査室(〒710-8565西中新田640)
【電話】426-3654【FAX】427-7271
【E-mail】wbadm@city.kurashiki.okayama.jp

■市消費生活モニターの募集
普段の買い物を通じて、食品表示を継続的にモニターしたり、はかりを使って商品の内容量を確認したりします。
日時：6月25日(水)?8月31日(日)
条件：次の全てを満たす人。
(1)20歳以上
(2)市内在住
(3)説明会に出席可
(4)国または県で同様の調査員をしていない
(5)食料品関係の販売・流通を仕事にしていない
説明会：6月25日(水)13時半?14時半、本庁で
定員：各地区定員制で計20人
謝礼：5,000円(要件あり)
申し込み：5月23日(金)(消印有効)までに、住所・氏名・年齢・電話番号をはがきかFAXで。市ホームページから電子申請も可。多数の場合は抽選

問い合わせ先：本庁消費生活センター
【電話】426-3922【FAX】426-0900

■まびいきいきプラザの8月までの貸室案内
5月1日(木)?申し込み。詳しくは、ホームページで。

問い合わせ先：まびいきいきプラザ
【電話】698-1555

■高梁川流域地域づくり連携推進事業の募集
高梁川流域圏域7市3町に共通する地域課題の解決のため、異なる市町で活動する2つ以上の団体が連携して実施する公益事業に補助します。応募方法など詳しくは、募集要項で確認を。
対象：課題の解決に有効な手法や技術を団体間で共有したり、新たな催しや地域資源を開発したりする事業
補助率：1事業当たり75万円以内。経費の100%以内
申し込み：5月13日(火)まで
募集要項：本庁市民活動推進課、各支所、各図書館、ライフパーク倉敷、各公民館、市ホームページなどで配布

問い合わせ先：本庁市民活動推進課(本庁舎西側分室)
【電話】426-3107

■自治総合センターのコミュニティ助成事業を募集
宝くじ社会貢献広報事業として、住民の行うコミュニティー活動に助成します。
日時：9月12日(金)まで
対象：宝くじの社会貢献・広報の効果が発揮できるもので、コミュニティー活動に直接必要な設備の整備など。国や他の地方公共団体などから補助金の交付を受けていないこと
助成額：
・一般コミュニティ助成事業…100万円?250万円
・コミュニティセンター助成事業…上限2,000万円。対象事業費の5分の3以内
・青少年健全育成助成事業…30万円?100万円

問い合わせ先：本庁市民活動推進課(本庁舎西側分室)
【電話】426-3107

■おもてなしマイスター制度の新規受講者募集
美観地区や周辺を訪れる高齢者や子ども連れ、障がいのある人、外国から来た人など全ての人が快適に過ごせるよう、手助けを必要としている人におもてなしができる「心」と「技術」を持った人材を育成する制度です。受講後、「おもてなしマイスター」の認定証と認定バッジを貸与します。受講料・登録料無料。詳しくは、市ホームページで確認を。
対象：美観地区や周辺で働いている人・住んでいる人・興味のある人など
申し込み：5月30日(金)までに、申込用紙に顔写真2枚を添付し、郵送か持参で。市ホームページから電子申請も可

問い合わせ先：本庁交通政策課
【電話】426-3545

■緑のカーテンの種を配布
ゴーヤ(ツルレイシ)などのつる性植物で窓の外を覆う「緑のカーテン」には、夏の日差しを和らげて、室内温度の上昇を抑え、エアコンの消費電力量を減らす効果があります。家庭や事業所で「緑のカーテン」に取り組む人に、ゴーヤの種を配布します。1人1袋。先着順で、なくなり次第終了。
日時：5月1日(木)?
場所：環境学習センター(水島愛あいサロン)、本庁環境政策課、水島図書館、クルクルセンター、児島・玉島・水島・真備の各支所市民課、庄・茶屋町の各支所市民係、船穂支所市民税務係

問い合わせ先：環境学習センター
【電話】440-5607

■市有地を貸します
一時使用目的の個人・法人に、市有地を入札方式で貸します。詳しくは、配布資料などで確認を。
貸付期間：7月1日?令和10年6月30日
応募資格：国内に居住し、市町村税を完納している人(法人も可)
資料：本庁公有財産活用課、市ホームページで配布
応募締切：5月28日(水)17時必着
入札保証金納付期間：申込日?5月30日(金)14時
入札期間：6月2日(月)?5日(木)17時必着
開札日時・場所：6月6日(金)10時?、本庁5階502会議室
貸付金額：入札の落札金額

◇物件
所在地：羽島647番9
地目：宅地
面積：226.28平方メートル
予定価格(月額)：21,909円

問い合わせ先：本庁公有財産活用課
【電話】426-3161"
岡山県倉敷市,2025.05.01,広報くらしき 2025年5月号,情報ひろば 健康・福祉,くらし,"■5月31日は世界禁煙デー受動喫煙のない社会を!
たばこの煙には200種類以上の有害物質が含まれています。副流煙(たばこの先から出る煙)には、発がん性物質やニコチン、一酸化炭素などの有害物質が主流煙(喫煙者がたばこから直接吸い込む煙)の数倍も含まれているといわれています。自身の健康のため、受動喫煙の影響を受けるたばこを吸わない人の健康のため、この機会に禁煙に取り組んでみませんか。

問い合わせ先：市保健所健康づくり課
【電話】434-9868

■5月12日は「民生委員・児童委員の日」
5月12日?18日は、民生委員・児童委員の活動を知ってもらうための活動強化週間です。民生委員は住民の中から選ばれ、厚生労働大臣が委嘱します。児童委員は民生委員が兼ねていますが、児童福祉問題を専門に担当する主任児童委員もいます。4月現在、市の民生委員・児童委員の総数は787人、うち主任児童委員は101人です。担当地域での生活相談や、福祉サービスの紹介など、市民と福祉をつなぐパイプ役となって活動しています。民生委員には守秘義務があり、相談者のプライバシーは守られます。担当の民生委員・児童委員を知りたい場合は問い合わせてください。

問い合わせ先：
倉敷地区…本庁福祉援護課【電話】426-3321
児島地区…児島【電話】473-1119・玉島・船穂地区…玉島【電話】522-8118・水島地区…水島【電話】446-1114の各保健福祉センター福祉課
真備地区…真備保健福祉課【電話】698-5114

■マダニによる感染症に注意しましょう!
マダニは野山に生息し、肉眼でも見える大型のダニで、かまれると日本紅斑(こうはん)熱・つつが虫病・重症熱性血小板減少症候群(SFTS)などの重篤な感染症になることがあります。春から秋にかけて活動が活発になるので、キャンプや農作業など野外で活動するときは、長袖・長ズボン・足を覆う靴を着用するなど対策をしましょう。

問い合わせ先：市保健所保健課
【電話】434-9810

■障がい者就労施設等届出書の受け付け
市から物品・役務の受注を希望する障がい者就労施設などの事業者は、随時届け出てください。
対象：
(1)障害者総合支援法に基づく事業所・施設など
(2)障がい者を多数雇用している企業
(3)在宅就業障がい者など
申し込み：本庁障がい福祉課・市ホームページにある障がい者就労施設等届出書などを、問い合わせ先へ

問い合わせ先：本庁障がい福祉課
【電話】426-3305【FAX】421-4411

■ストップエイズ!6月1日?7日はHIV検査普及週間
6月1日?7日はHIV検査普及週間です。HIV感染症は、早期発見・早期治療が大切です。市保健所ではHIV検査が受けられ、加えて梅毒検査も受けられるようになりました。検査は、完全予約制・匿名・無料で、その日のうちに結果が分かります。
HIV検査：6月1日(日)9時半?10時半
申し込み：エイズホットライン【電話】434-9099か市ホームページで

問い合わせ先：市保健所保健課
【電話】434-9810

■5月23日は難病の日
平成26年5月23日に「難病の患者に対する医療等に関する法律」(難病法)が成立したことを記念して、5月23日が「難病の日」に登録されました。難病は症状が見えづらく、診断も治療も長い時間がかかります、また、誰でもかかる可能性があります。まずは、難病を正しく知ることが、難病患者の支えになります。

問い合わせ先：市保健所保健課
【電話】434-9812

■障がい者(児)の歯科診療
一般の病院や歯科診療所での診療が困難な人は利用を。要予約
日時：毎週(木)14時?17時(休診の場合あり)
場所：倉敷歯科医師会館(昭和2-2-17)

問い合わせ先：
本庁障がい福祉課【電話】426-3305【FAX】421-4411
倉敷歯科医師会【電話】422-2122【FAX】426-9200

■〔きらきら手話コーナー〕聴覚障がいって?
聴覚障がいとは、音が聞こえない、聞こえにくい状態のことです。原因として病気・事故・先天的なもの・加齢によるものなどが挙げられます。コミュニケーション方法は、障がいの原因や起こってからの期間などにより個人差があります。音の情報に気づきにくいため、持ち物を落としても気づけない、建物や電車内での放送に気づけないなど不便さがあります。手話ができなくてもまずは話しかけてみてください。
・マスクを外し、視界に入る位置で話しかけてみてください
・スマホやメモ帳などで筆談(文章は短く簡潔に)も試してみてください
YouTubeチャンネル「倉敷市e公民館」では手話を学べる動画を公開しています

問い合わせ先：本庁障がい福祉課
【電話】426-3305"
岡山県倉敷市,2025.05.01,広報くらしき 2025年5月号,情報ひろば 子育て・教育?妊娠・出産・子育て・教育に関する情報?,子育て,"妊娠・出産・子育てに関する相談は「Web版広報くらしき」へ掲載しています

■さわやかデー
日時・料金：
(1)7月19日(土)…小学生以上1,000円
(2)9月27日(土)・28日(日)…小学生3,000円・中学生以上3,080円
日帰りは実費
場所：市自然の家
内容：野外炊事、クラフト作業、保護者交流会など
対象：学校に行きづらい、学校になじめないなどと感じている小学生?高校生と保護者。小学生は保護者同伴
申し込み：(1)6月20日(金)(2)8月29日(金)までに、市ホームページから電子申請か申込書を郵送、Eメール、FAXで

◇ボランティアを募集
対象：児童生徒との交流に興味のある人。18歳以上。学生可

問い合わせ先：教育委員会生涯学習課(〒710-8565西中新田640)
【電話】426-3845【FAX】421-6018
【E-mail】edulife@city.kurashiki.okayama.jp

■親子で子育て広場へ遊びに来ませんか
初回開催日・場所：5月7日(水)…第四福田幼稚園、8日(木)…倉敷東幼稚園、9日(金)…粒江幼稚園、12日(月)…玉島幼稚園、13日(火)…中庄・連島南・稗田・長尾幼稚園、15日(木)…備南ふれあい会館(茶屋町)、20日(火)…中洲認定こども園
時間：9時半?11時半
内容：遊びや体験活動を通じた仲間づくりや情報交換、子育ての悩みや不安の相談
対象：乳幼児と保護者(同伴で)
料金：無料
申し込み：不要

◇ボランティアを募集
日時：開催日の午前中3時間。回数不問
内容：親子の遊び相手や話し相手、仲間づくりの手助け、遊びの環境づくりなど
対象：子育て経験や、育児に関心がある健康な人(学生可。広場の参加者は不可)

問い合わせ先：
本庁子育て支援課【電話】426-3314
中洲認定こども園子育て広場への参加・ボランティア応募…中洲認定こども園【電話】465-1310

■子育てコラム　幼児健康診査を受けましょう
子育てに対する不安や悩みは、子どもの成長とともに変化します。幼児健康診査は、子どもの健康状態や発達状況が確認でき、子育てで気になっていること、食事や歯の健康に関することなどについて、専門家に相談できる貴重な機会です。市では、1歳6か月児健康診査、2歳児歯科健康診査、3歳児健康診査の集団健診を無料で行っています。幼児健康診査の日程・会場など詳しくは、市のホームページで。子どもの成長の大切な節目に、幼児健康診査を受けましょう。

問い合わせ先：市保健所健康づくり課
【電話】434-9820

■困ったときは…
◇妊婦・子育て相談ステーション「すくすく」
妊娠・出産から子育て期の育児の悩みやサービス利用に関する相談に応じます。来所による相談可。
日時：(月)?(金)((祝)(休)除く)8時半?17時15分
場所：倉敷・児島・玉島・水島・真備の各保健推進室内

問い合わせ先：
倉敷【電話】424-0606
児島【電話】472-0606
玉島【電話】523-0606
水島【電話】446-0606
真備【電話】697-0606
(『わむわむ』下4桁共通)

◇市子育て支援センターの子育て相談
随時受け付け。臨床心理士による相談(要予約)もあります。
日時：(火)?(土)((祝)(休)除く)、第2・4(日)9時?17時

問い合わせ先：市子育て支援センター(くらしき健康福祉プラザ)
【電話】434-9870"
岡山県倉敷市,2025.05.01,広報くらしき 2025年5月号,情報ひろば いきいきはつらつ?主に60歳以上を対象にした情報です?,くらし,"■高齢者に関する総合相談
居住地域の高齢者支援センターへ。センターの案内は、本庁地域包括ケア推進室【電話】426-3417へ。

■フレイルを予防しよう!
「フレイル」とは、加齢とともに運動・認知機能が低下し、心身がストレスに弱くなっている状態のことです。多くの高齢者が、フレイルを経て、要介護状態になると考えられています。フレイルは早期発見・対処することで改善するといわれています。継続的な運動・栄養バランスの取れた食事・社会参加で、フレイルを予防しましょう。

◇足開き運動
お尻の筋力アップ、股関節回りの安定、ふらつき防止の効果があります。左右10回、1日1?3セットを目標にしましょう。
(1)姿勢よく立って壁に手をつき、片足を横に上げて5秒間保ち、下ろします。足を上げるときは、上半身が傾かないようにし、爪先は正面に向けます
(2)反対の足も同様に行います

問い合わせ先：くらしき健康福祉プラザ介護予防事業
【電話】434-9861

■地域で運動グループを作ろう!「出前転倒予防教室」の受講グループ募集
日時：
(1)10月?12月の毎週(火)?(土)の同曜日
(2)1月?3月の毎週(火)?(土)の同曜日
(3)10月?3月の隔週(火)?(土)の同曜日
コース：9時45分?の午前コース、13時45分?の午後コース
場所：地域の公民館や公会堂(受講グループが準備)
内容：みんなで集まって続けられる運動、家でもできる簡単な運動、健康講話(高血圧、口腔、栄養、認知症予防など)
対象：市内在住の65歳以上で、おおむね5人以上のグループ。令和5年4月以降に本教室を受講しているグループは対象外
申し込み：グループで申し込み。7月31日(木)までに、希望期間・曜日・時間(第3希望まで可)を電話か窓口で。多数の場合は抽選

問い合わせ先：くらしき健康福祉プラザ介護予防事業(笹沖180)
【電話】434-9861"
岡山県倉敷市,2025.05.01,広報くらしき 2025年5月号,1歳になりました!わが家のアイドル,くらし,"■令和6年3月生まれ
写真・氏名は本紙をご覧ください。

■市内在住の令和6年5月生まれの赤ちゃんの写真を募集
5月10日(土)までに、赤ちゃんの写真と必要事項を、本紙の二次元コードから電子申請で。抽選で「広報くらしき7月号」に掲載。掲載できなかった赤ちゃんは、市広報チャンネル(KCT314ch・たまテレ314ch)で放送します。

問い合わせ先：本庁くらしき情報発信課
【電話】426-3061"
