自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
岡山県倉敷市,2024.10.01,広報くらしき 2024年10月号,「巡(めぐる)・金田一耕助の小径(こみち)」イベントの参加者募集,イベント,"ミステリー作家・横溝正史は戦時中に真備町に疎開し、『本陣殺人事件』を執筆。この作品で名探偵・金田一耕助が誕生しました。あなたも金田一の世界に触れてみませんか。詳しくは、倉敷観光WEBで。
申込方法：10月18日(金)12時?11月8日(金)17時15分に倉敷観光WEBから電子申請で。「巡・金田一耕助の小径」謎解きラリーは、倉敷観光WEBで確認を。

■「巡・金田一耕助の小径」謎解きラリー
金田一耕助ゆかりの地を謎を解きながら巡るスタンプラリー。スタンプの数に応じて、オリジナルシール(先着500人)や特産品詰め合わせ(抽選)などをプレゼント
期間：10月2日(水)?12月22日(日)(各開催場所の休館日を除く)
参加費：無料

■コスプレイベント「1000人の金田一耕助」
金田一耕助や横溝正史作品の登場人物などに扮(ふん)して、ゆかりの地を歩きます。
日時：11月23日(祝)12時半?16時半
集合場所：JR清音駅東交流広場
定員：先着150人
参加費：千円

■オプションイベント「意見交換会」
コスプレイベント「1000人の金田一耕助」の終了後、参加者同士の交流会を実施
日時：11月23日(祝)17時?19時
集合場所：真備公民館岡田分館
定員：先着70人
参加費：千500円(食事付き)

■検定試験「1000問の金田一耕助」
金田一耕助にまつわる検定試験を郵送形式で実施
日にち：
・問題発送…11月下旬
・回答期限…12月31日(火)消印有効
・結果通知…2月上旬
参加費：千円

問合せ：同実行委員会事務局(本庁観光課内)
【電話】426-3411"
岡山県倉敷市,2024.10.01,広報くらしき 2024年10月号,アートのまち倉敷,イベント,"■アートでふらっと倉敷
美術館などのアート施設や飲食店を巡るスタンプラリーで豪華景品をゲットしよう!
飲食店では、大原美術館が所蔵する有名絵画をモチーフにした期間限定のオリジナルスイーツ(15種)を販売。また、有料のアート施設に入場するか、無料アート施設で500円以上の買い物をすると数量限定でオリジナルアートコースターを進呈
期間：10月1日(火)?12月1日(日)
場所：アート施設20軒、飲食店15軒

問合せ：同実行委員会事務局(本庁観光課内)
【電話】426-3411

■くらしきアーキツーリズム
3回目となる今回は、「名もなき建築家の建物編」として実施します。開催場所の5カ所では「たてものカード」を無料で配布。倉敷館観光案内所などでは、集めたカードを収納でき、まち歩きで役立つ豆知識の詰まった「おもいでファイル」を500円で販売。300部限定
期間：10月1日(火)?1月31日(金)
場所：大橋家住宅、語らい座大原本邸、倉敷珈琲館、井上家住宅、楠戸家住宅

問合せ：同実行委員会事務局(本庁観光課内)
【電話】426-3411"
岡山県倉敷市,2024.10.01,広報くらしき 2024年10月号,岡山県知事選挙のお知らせ,くらし,"〔投票日は10月27日(日)、期日前投票期間は10月11日(金)?26日(土)〕

投票所入場券はがきの発送：選挙人名簿の内容に基づき、9月27日(金)に発送。全世帯への配達完了は、10月10日(木)を予定
※入場券が届いても、投票の際に選挙権がない人や県外に転出した人は投票できません。
※入場券に点字表示を希望する場合は連絡してください。
投票日時・場所：10月27日(日)7時?20時、投票所入場券に記載の投票所
投票できる人：平成18年10月28日までに生まれた日本国民で、令和6年7月9日までに住民登録・転入届をし、投票日まで引き続き住民基本台帳に記録され、倉敷市の選挙人名簿に登録されている人(選挙権がない人を除く)
※県内の他市町村に転出した人も転出先の選挙人名簿に登録されていなければ倉敷市で投票ができます。詳しくは問い合わせを。
持参するもの：入場券。ただし券をなくした人や届いていない人でも選挙人名簿に登録されている人は投票できるので、投票所で申し出を。
代理・点字投票：体の不自由な人やけがなどで字が書けない人は、投票所係員による代理投票制度があります。また、目の不自由な人には点字投票制度があります。
※市ホームページにある、必要な支援の内容をあらかじめ記載して係員に提示する投票支援カードを使用できます。
選挙公報：候補者の氏名・経歴・政見などを掲載した選挙公報を新聞折り込み(10月16日(水)または17日(木)の山陽・朝日・読売・毎日・産経・日経・中国の各朝刊)で配布。自宅への郵送を希望する人は連絡を。本庁・各支所、図書館、公民館、市ホームページでも入手可
<img class=""alignnone size-full wp-image-8909798"" src=""https://mykoho.jp/wp-content/uploads/2024/09/sn_kurashiki241001_2_2.png"" alt="""" width=""433"" height=""132"" />

■期日前投票
期間・場所：
・10月11日(金)?26日(土)8時半?20時…本庁・各支所
・10月19日(土)?21日(月)10時?20時…イオンモール倉敷2階イオンホール
持参するもの：投票日と同じ。入場券の裏面に期日前投票で必要な宣誓書を印刷しています。

■不在者投票
◇市外に滞在している人
仕事や旅行などで市外に滞在中の人は、市選挙管理委員会へ不在者投票の請求をすると、投票用紙が郵送で届き、最寄りの選挙管理委員会で投票ができます。

◇入院・入所中の人
都道府県の選挙管理委員会が指定した病院や老人ホームなどに入院・入所中の人は、施設内で投票できます。

◇郵便などによる不在者投票(在宅投票)
投票所へ行くことが困難な重度の障がいのある人などが、自宅で投票用紙を記入し郵送で投票できる制度。10月23日(水)までに申請して「郵便等投票証明書」の交付を受けてください。
対象：身体障がい者手帳や戦傷病者手帳を持ち、障がいの程度が所定の条件に該当する人、介護保険の要介護状態区分が「要介護5」の人

問合せ：市選挙管理委員会事務局
【電話】426-3875"
岡山県倉敷市,2024.10.01,広報くらしき 2024年10月号,家庭用品再利用銀行の新規受け付けを終了 不要品再利用サービスを活用してください,くらし,"市は、(株)マーケットエンタープライズと、一括査定サービスサイト「おいくら」の利用によるリユース促進に関する協定を締結しました。「おいくら」では、登録したリユース(再利用)品の情報を複数のリユースショップが査定し、登録者が査定結果を比較して、買い取り店を選んで売却することができるのでぜひ活用してください。また、家庭用品再利用銀行は9月末で新規受け付けを終了します。詳しくは、問い合わせ先で確認を。

■「おいくら」利用の流れ
(1)査定を希望する物の情報を「おいくら」に登録
(2)リユースショップから見積もり結果が届く
(3)査定金額を比較し、買い取り店を選択し売却する

問合せ：本庁一般廃棄物対策課
【電話】426-3375"
岡山県倉敷市,2024.10.01,広報くらしき 2024年10月号,令和7年度からの、認定こども園・幼稚園・保育所などの利用申し込みの受け付けを開始,子育て,"各申込先に必要書類を提出してください。詳しくは、市ホームページで確認するか問い合わせを。
※私立認定こども園(幼児教育部分)・私立幼稚園への入園を希望する場合は、直接各施設に問い合わせを。

書類の配布：10月21日(月)?、各施設・本庁・各支所で配布予定
受付期間：
・4月1日からの利用を希望する場合…11月1日(金)?20日(水)((日)(祝)(休)除く。(土)は幼稚園・問い合わせ先は不可)
・欠員補充・年度途中の利用を希望する場合…公立認定こども園(幼児教育部分)・公立幼稚園は1月6日(月)から随時受け付け。認定こども園(保育部分)・保育所は2月20日(木)から随時受け付け

■公立幼稚園の入園説明会
日時：10月23日(水)14時?
場所：公立幼稚園各施設

<img class=""alignnone size-full wp-image-8909805"" src=""https://mykoho.jp/wp-content/uploads/2024/09/sn_kurashiki241001_3.png"" alt="""" width=""590"" height=""292"" />
※保育を必要とする事由が分かる書類は、市ホームページから入手可
※令和6年1月1日現在、倉敷市に住民登録がない人は、個人番号(マイナンバー)または令和6年度住民税課税証明書の写しが必要
※認定こども園に移行予定の施設は、市ホームページでお知らせします。
※小規模保育事業などは0歳?2歳まで利用可。詳しくは、10月21日(月)から配布予定の利用申し込み案内または市ホームページで確認を。

問合せ：
本庁保育・幼稚園課【電話】426-3311
児島【電話】473-1119・玉島【電話】522-8118・水島【電話】446-1114の各保健福祉センター福祉課
真備保健福祉課【電話】698-5113"
岡山県倉敷市,2024.10.01,広報くらしき 2024年10月号,低所得者等支援給付金・定額減税補足給付金(調整給付)の申請期限は10月末,くらし,"?「広報くらしき7月号」に掲載した低所得者等支援給付金・定額減税補足給付金(調整給付)の申請期限は10月末?
各給付金制度の申請が必要な世帯・人は、10月31日(木)(消印有効)までに手続きをしてください。詳しくは、市ホームページか市低所得・調整給付金コールセンターで確認を。

■低所得者等支援給付金
対象世帯：基準日(令和6年6月3日)に倉敷市に住民登録があり、世帯全員が6年度の住民税が非課税または住民税均等割のみ課税されている世帯。ただし、5年度に住民税非課税世帯または住民税均等割のみ課税世帯として給付対象となった世帯、または課税されている人の扶養親族等のみで構成される世帯は除く
申請が必要な世帯：
(1)支給要件確認書が届いた世帯
(2)6年6月4日以降に生まれた新生児や、住民票が別世帯の扶養している18歳以下の子どもがいる世帯
(3)DVなどで倉敷市に避難している世帯
申請方法：10月31日(木)までに、(1)の世帯は同封の返信用封筒で郵送、(2)(3)の世帯は、本庁1階臨時窓口で手続きするか、下記コールセンターへ問い合わせの上、申請書類を郵送で。

■定額減税補足給付金(調整給付)
対象者：住民税の賦課期日(令和6年1月1日)に、倉敷市に居住しており、6年度に実施している住民税所得割・所得税の定額減税の対象の人で、定額減税がしきれないと見込まれる人
申請が必要な人：支給確認書が届いた人
申請方法：10月31日(木)までに、同封の返信用封筒で郵送するか、本庁1階臨時窓口で手続きを。

問合せ：市低所得・調整給付金コールセンター
フリーダイヤル【電話】0120-037-878
((土)(日)(祝)(休)除く9時?17時)"
岡山県倉敷市,2024.10.01,広報くらしき 2024年10月号,イノシシ被害対策セミナーの受講者募集,講座,"イノシシの生態と被害対策に精通した野生鳥獣対策連携センター講師による「イノシシ被害対策セミナー」を開催します。

開催日時・場所：いずれも13時半?16時半
・11月21日(木)…玉島東公民館
・26日(火)…稗田町民センター
・27日(水)…船穂公民館
・12月3日(火)…真備公民館
・6日(金)…くらしき健康福祉プラザ
内容：イノシシによる被害の実態と対策の基本、防護柵の効果的な設置と運用方法など。5会場とも同じ内容
対象：市内に住民票がある人
受講料：無料
申込方法：各開催日の1週間前までに、本紙の二次元コードから電子申請か、氏名・電話番号・参加希望日(第2希望まで)をEメールseminar_kurashiki@cho-jyu.jpで。本庁農林水産課・各支所産業課で配布するチラシ(申込書)を野生鳥獣対策連携センター【FAX】086-995-2289へFAXも可

問合せ：本庁農林水産課
【電話】426-3425"
岡山県倉敷市,2024.10.01,広報くらしき 2024年10月号,瀬戸内海国立公園指定90周年記念事業「国立公園ウォーキング」の参加者募集,イベント,"参加費：無料
申込方法：児島観光ポータルサイト「こじまさんぽ」から電子申請か電話で。
申込締切：11月20日(水)
定員：各150人

■龍王山コース
日時：11月30日(土)9時半?12時
場所：児島市民交流センター芝生広場集合
内容：山頂からは児島地区の市街地、鷲羽山や瀬戸大橋、瀬戸内海の多島美や香川県まで望めます。

■由加山コース
日時：12月1日(日)9時半?12時半
場所：由加山大駐車場(琴浦北小学校東側)集合
内容：奈良時代に行基が開基したと伝えられる豊かな自然林に包まれた地を散策し、中腹にある蓮台寺と由加神社本宮を訪れます。

問合せ：同実行委員会事務局(児島商工会議所内)
【電話】472-4450"
岡山県倉敷市,2024.10.01,広報くらしき 2024年10月号,市大学連携講座の受講者募集,講座,"対象：高梁川流域圏域に在住・通勤・通学の人
受講料：無料
申込方法：各締切日までに市ホームページから電子申請で。(1)講座名(2)郵便番号(3)住所(4)氏名(ふりがな)(5)年齢(6)電話番号を電話かEメールも可。1講座につき3人まで。多数の場合は抽選
※オンライン受講希望の場合は、市ホームページから電子申請か、件名を「オンライン受講申込」とし、上記(1)?(6)をEメールで。

■生命のみなもと「光合成」(1)基本編　しくみと環境への適応
日時：10月26日(土)13時半?14時半。オンライン受講可(後日配信)
場所：岡山大学資源植物科学研究所
講師：坂本亘氏(岡山大学資源植物科学研究所教授)
対象・定員：高校生以上・30人
申込締切：10月16日(水)

■生命のみなもと「光合成」(2)深掘り編　光合成装置のひみつ
日時：10月26日(土)15時?16時。オンライン受講可(後日配信)
場所：岡山大学資源植物科学研究所
講師：小澤真一郎氏(岡山大学資源植物科学研究所助教)
対象・定員：高校生以上・30人
申込締切：10月16日(水)

■子ども防災アカデミー体験型デイキャンプ
日時：11月17日(日)9時?14時
場所：倉敷芸術科学大学
講師：大杉忠則氏・箕口けい子氏・菅正樹氏・山?勝利氏・三重慧一郎氏(倉敷芸術科学大学教員)、倉敷芸術科学大学生
対象・定員：小学4年生?中学生と保護者・15人
申込締切：10月31日(木)

問合せ：本庁企画経営室
【電話】426-3055
【E-mail】plnpol@city.kurashiki.okayama.jp"
岡山県倉敷市,2024.10.01,広報くらしき 2024年10月号,フレイルを予防しよう!,健康,"「フレイル」とは、加齢とともに運動・認知機能が低下し、心身がストレスに弱くなっている状態のことです。多くの高齢者が、フレイルを経て、要介護状態になると考えられています。フレイルは早期発見・対処することで改善するといわれています。継続的な運動・栄養バランスの取れた食事・社会参加で、フレイルを予防しましょう。

■考えながら運動を行い、フレイルを予防しよう!?コグニサイズ編
「コグニサイズ」は英語のcognition(認知)とexercise(運動)を組み合わせた、考えながらする運動で、認知症予防の運動プログラムとして考案されました。
健康な体を作りながら、記憶や認知機能の維持・向上につながる運動です。ぜひ取り組んでみましょう!
慣れてきたら、手や指の動きなどを加えて、アレンジしてみましょう。

◇コグニサイズ「足踏み体操+脳トレ」の方法
・足踏みをしながら、50音の、あ行?な行を声に出す。
・慣れてきたら、う段(う・く・す・つ・ぬ)のタイミングで手拍子をする。

問合せ：くらしき健康福祉プラザ介護予防事業
【電話】434-9861

■出前転倒予防教室「地域で運動グループを作ろう!」の受講団体募集
みんなで集まって続けられる運動や、家でもできる簡単な運動、健康講話(高血圧・口腔・栄養・認知症予防など)
期間：1月?3月
日時：(火)?(土)の毎週同曜日9時45分?の午前コース、13時45分?の午後コース
場所：地域の公民館や公会堂(受講団体が準備)
対象：市内在住の65歳以上で、おおむね5人以上の団体
受講料：無料
申込方法：団体で申し込み。10月31日(木)までに、希望期間・曜日・時間(第3希望まで可)を電話か窓口で。多数の場合は抽選

問合せ：くらしき健康福祉プラザ介護予防事業(笹沖180)
【電話】434-9861"
岡山県倉敷市,2024.10.01,広報くらしき 2024年10月号,高梁川流域・婚活イベント「古民家カフェ×くら婚」の参加者募集,イベント,"申込方法など詳しくは、ホームページで確認を。多数の場合は抽選

日時：11月17日(日)13時?16時
場所：トバリ(玉島黒崎)
対象：25歳?45歳の独身男女で、高梁川流域圏域の市町在住・通勤または今後、高梁川流域圏域内で結婚を希望している人
定員：男女各15人
参加費：千500円

問合せ：
イベントについて…(有)チアーズ【電話】461-0506
婚活支援事業について…本庁くらしき移住定住推進室【電話】426-3153"
