自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
神奈川県厚木市,2024.05.15,広報あつぎ 第1423号（2024年5月15日発行）,【政策トピック】木に触れ森林整備に関心を 市内産間伐材を公共施設で活用,くらし,"玉川公民館と子育て支援センターの2カ所に、市内産の間伐材を使った内装を取り入れました。さらに、市への意見を頂く提案箱なども新たに作製。今後は小学校の室内空間の木質化も進め、森林環境を守る活動を進めます。

■導入した内容
▽玉川公民館
1階ロビーに腰板を設置

▽子育て支援センター
絵本の読み聞かせ広場を設置

■その他の取り組み
・市内公共施設に設置する提案箱30箱を作製
・記者会見や会議で使用する演台1台を作製

■木質品導入の効果
・間伐された木を再利用し、森林整備を推進
・実際に木製品に触れることで、木の良さを知ってもらう

問合せ：農業政策課
【電話】225-2812"
神奈川県厚木市,2024.05.15,広報あつぎ 第1423号（2024年5月15日発行）,参加者募集 夏休み!あばしり青少年自然文化体験研修,子育て,"友好都市・北海道網走市で、自然・文化の豊かさを体験できます。大自然の中で貴重な体験をしませんか。

日程：7月26?29日(3泊4日)
体験先：北海道網走市など
内容：文化施設の見学、自然体験など
対象：全日程(事前・事後研修含む)に参加できる市内在住の小学6年生30人
費用：4万円(交通費の一部)
申込み：ハガキに子どもの〒住所、氏名、電話番号、性別、学校、生年月日、保護者氏名を書き5月15?31日(必着)に〒243-8511青少年課へ。
【電話】225-2580
市HPからも申し込み可。抽選。"
神奈川県厚木市,2024.05.15,広報あつぎ 第1423号（2024年5月15日発行）,第3土曜の午後に開催 文化芸術を身近に あつぎ街かど大道芸,イベント,"街中で大道芸が楽しめるイベントを開催します。

場所：中町花の公園他

開催時間や出演者など詳細は、市HPに掲載

問合せ：商業観光課
【電話】225-2840"
神奈川県厚木市,2024.05.15,広報あつぎ 第1423号（2024年5月15日発行）,参加者募集 わくわくクラシック鑑賞術講座,講座,"現役の演奏家がクラシック音楽を聞くポイントや舞台の裏話、お勧めの曲を紹介します。

日時：6月19日、8月28日、10月22日、12月17日、2025年2月19日(全5回)　14?15時
場所：あつぎ市民交流プラザ他
定員：100人
費用：2000円(講師代他)
申込み：あつぎ市民交流プラザや公民館にある申込書を、5月15?31日(必着)に電話またはファクスで厚木うきうきクラシック事務局へ。
【電話】090-8688-3659【FAX】228-6078
先着順。

問合せ：文化魅力創造課
【電話】225-2508"
神奈川県厚木市,2024.05.15,広報あつぎ 第1423号（2024年5月15日発行）,あつぎ郷土博物館連動企画 學藝員のススメ 第56回,文化,"博物館の学芸員が、あれこれを語り倒すコーナー。

■江戸時代の「さがミ川」
飯田　好人
あつぎ郷土博物館では、所蔵する浮世絵を1年かけて展示する「浮世絵でみる江戸」展を開催しています。5月14日から初代歌川広重(1797?1858年)の最晩年の作である「冨士三十六景」を展示しています。
今回紹介する「さがミ川」は、風のない川面にいかだの上で起こした火から細く真っすぐ立ち昇る様と、相模川を下るいかだ師の姿が印象的な1枚です。描かれた場所は、対岸に宿場町が見えないことと、大山と富士山の位置関係から現在の海老名市側から見た厚木市域内の戸田の渡し付近だと推測されています。季節は初冬といわれていますが、茂るほどでないにせよアシが生えていること、画面内に舞う3羽のサギの季語が夏であることから、初夏の早朝とも考えられています。
「冨士三十六景　さがミ川」の展示期間は5月26日までです。ぜひ、ご来館ください。

問合せ：あつぎ郷土博物館
【電話】225-2515"
神奈川県厚木市,2024.05.15,広報あつぎ 第1423号（2024年5月15日発行）,参加者募集 養成講座,講座,"■健康あつぎ推進リーダー
日常生活で役立つ健康講座を企画・運営・開催するボランティア活動の知識が学べます。
期間：6月18日?7月30日(全11回)
内容：口の健康や運動など、健康に関する知識や実践方法を学ぶ
対象：9回以上出席でき、活動できる市内在住の18歳以上10人

■あゆコロちゃん体操指導員
「あゆコロちゃん体操」を指導・普及するボランティア活動の知識を学ぶ講座です。
期間：6月18日?7月30日(全13回)
内容：あゆコロちゃん体操の習得や指導方法を学ぶ
対象：11回以上出席でき、活動できる市内在住の18歳以上10人

いずれも場所は保健福祉センター。
申込み：公民館や保健福祉センター、市HPなどにある申込書を、直接または郵送で5月31日(必着)までに〒243-8511健康医療課へ。
【電話】225-2201
抽選。講座予約システム(インターネットで申し込み可)。"
神奈川県厚木市,2024.05.15,広報あつぎ 第1423号（2024年5月15日発行）,子どもの特徴を知る 5歳児健康調査,子育て,"子どもの気持ちや行動のコントロール、友人関係、他人の気持ちの理解力などの傾向を確認するアンケートです。

対象：市内在住で2024年度に5歳になる方
回答方法：
(1)幼稚園・保育園から配られる調査票を在席園に提出
(2)通園していない方は、直接、電話でこども家庭センターへ。後日、調査票を自宅に送付。

詳細は、在席園から配布される案内や市HPに掲載。

問合せ：こども家庭センター
【電話】225-2597"
神奈川県厚木市,2024.05.15,広報あつぎ 第1423号（2024年5月15日発行）,6月のギャラリー,文化,"<img class=""alignnone size-full wp-image-8616397"" src=""https://mykoho.jp/wp-content/uploads/2024/05/ynatsugi240515_1.jpg"" alt="""" width=""498"" height=""172"" />

問合せ：あつぎ市民交流プラザ
【電話】225-2510"
神奈川県厚木市,2024.05.15,広報あつぎ 第1423号（2024年5月15日発行）,あつぎのえいがかんkiki,文化,"<img class=""alignnone size-full wp-image-8616399"" src=""https://mykoho.jp/wp-content/uploads/2024/05/ynatsugi240515_2.jpg"" alt="""" width=""243"" height=""251"" />

鑑賞料、上映時間などの詳細は、直接劇場へ。

問合せ：あつぎのえいがかんkiki
【電話】240-0600"
神奈川県厚木市,2024.05.15,広報あつぎ 第1423号（2024年5月15日発行）,赤ちゃんとの絆を深めよう 夫婦でベビーマッサージ,子育て,"夫婦で赤ちゃんとの触れ合い方を学びませんか。

日時：6月15日　10時30分?11時30分
場所：あつぎ市民交流プラザ
対象：市内在住の生後1?6カ月の赤ちゃんと保護者10組
費用：300円(オイル代)
申込み：5月15日?6月5日に子育て支援センターへ。抽選。講座予約システム(インターネットで申し込み可)。

問合せ：子育て支援センター
【電話】225-2922"
神奈川県厚木市,2024.05.15,広報あつぎ 第1423号（2024年5月15日発行）,6月 移動子育てサロン,子育て,"<img class=""alignnone size-full wp-image-8616403"" src=""https://mykoho.jp/wp-content/uploads/2024/05/ynatsugi240515_3.jpg"" alt="""" width=""373"" height=""272"" />

厚木ガスリセ以外は全て児童館。保護者・子ども同士の交流と子育て相談の場。小学校就学前までの子どもと保護者。
時間：10時15分?11時45分。
申込み：不要。

問合せ：子育て支援センター
【電話】225-2922"
神奈川県厚木市,2024.05.15,広報あつぎ 第1423号（2024年5月15日発行）,6月 移動図書館 わかあゆ号,くらし,"貸し出しは1人10冊まで。
雨天中止。

<img class=""alignnone size-full wp-image-8616407"" src=""https://mykoho.jp/wp-content/uploads/2024/05/ynatsugi240515_4.jpg"" alt="""" width=""391"" height=""351"" />

問合せ：中央図書館
【電話】223-0033"
神奈川県厚木市,2024.05.15,広報あつぎ 第1423号（2024年5月15日発行）,市立小・中学校の適正規模・配置の方策の方向性,子育て,"昨年度実施した意見交換会の結果などを踏まえ、児童・生徒数の減少が見込まれる6学級以下の小・中学校10校を対象とする方策の方向性が決まりました。

■荻野地域(荻野・鳶尾・上荻野小)[1または2校に統合]
・1校に統合の場合…荻野小または鳶尾小の敷地に統合
・2校に統合の場合…鳶尾・上荻野小の敷地に統合
※統合先の敷地や時期は今年度中に決定

■小鮎地域(飯山小)[統合]
飯山・小鮎小は、2033年度以降に小鮎小の敷地に統合

■玉川・相川・森の里小、小鮎・東名・森の里中
学区外から児童・生徒を受け入れる小規模特認校制度などを検討し、統廃合をしない方策で学校規模を適正化

問合せ：教育総務課
【電話】225-2663"
