自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,お知らせ(2),その他,"■勤労者奨学金返済助成金
奨学金を返しながら市内企業で働く方を支援するため、返済費用の一部を助成します。
対象：
(1)奨学金を使い大学などを卒業
(2)卒業5年以内
(3)助成金交付初年度の3月31日時点で30歳以下
(4)奨学金の返済日が、市内企業などで常勤従業員として採用されて7年以内
(5)2025年1月1日時点で市内に住民登録がある
(6)奨学金を自ら返済
(7)類似の補助を受けていない
(8)市税を完納
ーの全てを満たす方
助成額：24年に返済した奨学金の2分の1(上限12万円)。
申込み：1月1?31日に市HPから申し込み。

問合せ：産業振興課
【電話】225-2830。

■学校給食費相当額を給付
私立小・中学校に就学しているなどで学校給食費無償化の対象とならない子どもの保護者に、学校給食費相当額給付金を支給します。対象の可能性がある方には、1月初旬までに案内を送付。給付には申請が必要。詳細は市HPに掲載。

問合せ：学校給食課
【電話】225-2683。

■12月28日は市立小・中学校閉庁日
学校への連絡は1月6日以降にお願いします。

問合せ：教育総務課
【電話】225-2663。

■小・中学校新入学保護者説明会
小学校入学予定者(2018年4月2日?19年4月1日に生まれた方)と中学校入学予定者(12年4月2日?13年4月1日に生まれた方)の保護者に説明会の日時・場所などを記載した就学通知書を12月下旬に郵送します。通知書が届かない、指定された学校以外(国・県・私立を含む)へ就学、転出予定の方は連絡してください。

問合せ：学務課
【電話】225-2650。

■ひとり親家庭等医療費助成の制度が一部変更
1月から助成判定基準となる受給者本人の所得制限限度額が引き上げられます。認定を受けていない方は、12月末までの申請で1月から助成対象になる場合があります。
詳細は市HPに掲載。

問合せ：子育て給付課
【電話】225-2241。

■ひとり親家庭などに修学資金などを貸し付け
4月に高校、短大、大学、専修学校などに進学予定の子どもを養育する母子・父子・寡婦家庭に、就学支度・修学資金で、必要と認められる額を貸し付けています。
申込み：子育て給付課【電話】225-2241へ。審査の上、申請の翌月末に決定。
貸付限度額：
<img class=""alignnone size-full wp-image-9134883"" src=""https://mykoho.jp/wp-content/uploads/2024/12/ynatsugi241215_4.jpg"" alt="""" width=""245"" height=""125"" />"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,お知らせ(3),その他,"■医療関係免許の届け出を
医療関係の免許を持つ方は、12月31日現在の状況の提出が必要です。
対象：厚木・海老名・座間市、愛川町、清川村に
(1)在住の医師、歯科医師、薬剤師
(2)在勤の保健師、助産師、看護師、准看護師、歯科衛生士・技工士。
オンラインでの届け出も可。詳細は厚生労働省HPに掲載。

問合せ：厚木保健福祉事務所
【電話】224-1111。

■2025年農林業センサスに協力を
農林業・農山村地域の実態を明らかにするための調査です。1月中旬から農林業を営む方に調査員が訪問します。オンラインでの回答も可。

問合せ：行政総務課
【電話】225-2180。

■公共施設予約システム利用者用端末機の撤去
市内34カ所に設置している端末機の利用を1月末に終了し、2月から順次撤去します。各施設の予約はスマートフォンやパソコンからお願いします。

問合せ：DX推進課
【電話】225-2459。

■償却資産の申告期限は1月31日
事業者(個人・法人)の事業用機械や備品などの償却資産は、固定資産税の課税対象です。1月1日時点で償却資産を所有する方は申告してください。

問合せ：資産税課
【電話】225-2032。

■家屋取り壊しなどの手続きを
固定資産税・都市計画税は、1月1日時点で所有する土地や家屋に課税されます。家屋の取り壊しや未登記家屋の所有者に変更が生じた場合は、速やかに手続きしてください。

問合せ：資産税課
【電話】225-2031。

■宅地造成及び特定盛土等規制法の運用説明会
4月からの運用開始に向け、説明会を開催します。
日時：1月24日、14?16時
会場：かながわ県民センター(横浜市)
定員：260人。
申込み：12月16?1月17日に県HPへ。先着順。詳細は県HPに掲載。

問合せ：県庁砂防課
【電話】045-210-6511。

■フリーランス・事業者間取引適正化等法の施行
フリーランスの方が適正に取引でき、安定して働ける環境を整備するための法律が11月1日から施行されました。委託業務を発注する際には取引条件の明示や成果物の受領後、原則60日以内の報酬の支払い、ハラスメントなどへの相談窓口の整備などが必要です。詳細は厚生労働省HPに掲載。

問合せ：神奈川労働局
【電話】045-211-7380。"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,【政策トピック】手書き不要で住所変更が簡単に 「書かない窓口」の対象サービスを拡大,くらし,"マイナンバーカードなどの本人確認書類を見せ、聞き取りに答えるだけで、申請や届け出ができるサービスの対象に住所変更手続きが増えました。記帳台などでの記入が不要になり、来庁者の負担を軽減。記入が難しい方や外国籍の方も申請しやすくなります。

■市民課「書かない窓口」の対象
現在：各種証明書の発行手続き(住民票の写し、印鑑登録証明書、戸籍証明など)
新設：住所変更手続き(転入・転出・転居など)
開始日：1月8日から

■手続きの流れ
(1)職員が必要な情報を聞き取る
(2)職員がシステムに入力
(3)印刷された申請書などの内容を確認し、署名

問合せ：市民課
【電話】225-2110"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,市制70周年記念事業 健康食育まつり あつぎウェルネスフェア(無料),イベント,"楽しみながら健康や食育を学べるイベントです。

日時：2月11日　10?16時
場所：保健福祉センター
内容：体力測定会、あゆコロちゃん体操講座、血管年齢などの測定、歯と歯ぐきの健康相談、クイズラリーなど
申込み：不要。

■記念講演会「笑いと健康」
時間：13時30分?15時30分
対象：市内在住の方200人
内容：福島県立医科大学・大平哲也教授による笑いの健康効果・笑いヨガなどの講演
申込み：1月24日までに健康医療課へ。抽選。

問合せ：健康医療課
【電話】225-2201"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,市制70周年記念事業 ちびっこマラソン・駅伝競走大会(無料),スポーツ,"親子や友だちと楽しく走ってみませんか。

日時：3月1日　9時30分?(雨天中止)
場所：荻野運動公園

■マラソン
部門：
・1.5キロの部…小学5・6年生
・1キロの部…小学3・4年生、小学1・2年生(保護者と2人1組も可)
対象：市内在住在学の小学生

●駅伝
距離：
・1区…1.42キロ
・2区…1.18キロ
・3区…1.18キロ
・4区…1.12キロ
対象：市内在住在学または、市内の団体で活動する小学3年生以上4?6人と責任者1人のチーム100組

いずれも
申込み：12月24日?1月27日にモシコムHPへ。●は先着順。詳細は市HPに掲載。

問合せ：スポーツ魅力創造課
【電話】225-2531"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,ATSUGI婚活ツアー イチゴ狩り体験andミニセミナー,イベント,"旬の味覚を味わいながら、すてきな出会いを見つけてみませんか。

日時：2月15日　10?13時
場所：レンブラントホテル厚木他
内容：交流会、イチゴ狩り、アピール・告白タイム、ミニセミナー
対象：25?39歳の男女各15人
※男性は市内在住在勤
費用：1500円(体験代)
申込み：市役所や公民館にある申込書を直接または郵送、ファクス、Eメールで1月15日(必着)までに〒243-8511企画政策課【FAX】225-3732【メール】1100@city.atsugi.kanagawa.jpへ。抽選。市HPからも申し込み可。

問合せ：企画政策課
【電話】225-2450"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,あつぎ郷土博物館連動企画 學藝員のススメ 第63回,文化,"博物館の学芸員が、あれこれを語り倒すコーナー。

■火を灯す
大野　一郎
1月18日から、「あかりの道具」を取り上げた企画展を開催します。
照明器具の発達した現在、世の中は本当に明るくなりました。例えば、皆さんが作業をする一般的な事務室内で1000ルクスの明るさと言われますが、時代劇でよく見かけるあんどんはおよそ50ルクス程度でした。ろうそくや石油ランプなど、火を明かりに使用した場合、明るさはその程度だったのです。浮世絵を展示中の博物館では、絵の退色を防ぐため、同じくらいの明るさにしてあります。暗くはありますが、当時は暗さも楽しんでいたようで、あんどんに映った芯押さえのゆらぎも、心に余裕があれば、きれいだと思えるでしょう。
市内在住の写真家・加藤芳明さん寄贈の灯火具約700点から明かりの歴史を物語る選りすぐりの優品を展示します。ぜひご来館ください。

問合せ：あつぎ郷土博物館
【電話】225-2515"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,地域コミュニティーの大切さを知る 東日本大震災から考える地域のつながり講演会,講座,"いざという時のために地域のコミュニティーづくりを考える講演会です。

日時：1月29日　14?16時
場所：あつぎ市民交流プラザ
内容：地域活動の活発化や、多様な担い手が連携する仕組みづくりなどを被災自治体の職員が講演
対象：市内在住在勤の方80人
申込み：直接、電話またはファクス、Eメールに〒住所、氏名(ふりがな)、電話番号を書き、1月10日(必着)までに市社会福祉協議会【電話】225-2949【FAX】225-3036【メール】tiiki@shakyo-atsugi-kanagawa.jpへ。抽選。

問合せ：福祉総合支援課
【電話】225-2895"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,伝統芸能を体験 能楽 ワークショップ,子育て,"能楽の奥深さや面白さを体験できるワークショップです。

日時：2月8日　13時30分?15時30分
場所：あつぎ市民交流プラザ
内容：観世流のシテ方(主役)を演じる中森貫太さんを講師に、能の鑑賞や動き、能面などを体験
対象：小・中学生と保護者30人
費用：1000円
申込み：12月1日?1月17日に県HPから申し込み。抽選。

問合せ：文化魅力創造課
【電話】225-2509"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,いざという時に備えて ペット避難所開設のノウハウを知ろう,講座,"ペットとの避難や防災を学びませんか。

日時：1月26日　13時30分?16時
場所：あつぎ市民交流プラザ
内容：市のペットの防災体制の現状や、避難所開設のノウハウを講師が解説
講師：鶴見レスキューパウズ　安岡恭己さん
定員：30人
費用：無料
申込み：12月16日から生活環境課へ。先着順。

■同時開催　パネル・動画展示(11?16時)
「御蔵島(みくらじま)の森ネコ・森からやってきた愛すべき猫たち」
人間が持ち込んだ猫の野生化により絶滅の危機にひんしているオオミズナギドリをはじめ、野鳥や猫を救うために活動する保護団体の活動を紹介

問合せ：生活環境課
【電話】225-2750"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,1月のギャラリー,文化,"<img class=""alignnone size-full wp-image-9131014"" src=""https://mykoho.jp/wp-content/uploads/2024/12/ynatsugi241215_1.jpg"" alt="""" width=""498"" height=""202"" />

問合せ：あつぎ市民交流プラザ
【電話】225-2510"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,1月 移動図書館 わかあゆ号,くらし,"貸し出しは1人10冊まで。
雨天中止。

<img class=""alignnone size-full wp-image-9131017"" src=""https://mykoho.jp/wp-content/uploads/2024/12/ynatsugi241215_2.jpg"" alt="""" width=""391"" height=""352"" />

問合せ：中央図書館
【電話】223-0033"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,1月 移動子育てサロン,子育て,"<img class=""alignnone size-full wp-image-9131021"" src=""https://mykoho.jp/wp-content/uploads/2024/12/ynatsugi241215_3.jpg"" alt="""" width=""373"" height=""257"" />

全て児童館。保護者・子ども同士の交流と子育て相談の場。小学校就学前までの子どもと保護者。
時間：10時15分?11時45分。
申込み：不要。

問合せ：子育て支援センター
【電話】225-2922"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,新しい本との出合いのきっかけに 図書館おたのしみ福袋,子育て,"新年の始まりに、司書が選んだ絵本など、本の福袋を貸し出します。

日時：1月4日　9時?
場所：中央図書館
配布数：
・0?2歳…10袋
・3?6歳…20袋
・小学1・2年生…20袋
・小学3・4年生…10袋
・小学5・6年生…10袋
申込み：不要。先着順(1人1袋)。

問合せ：中央図書館
【電話】223-0033"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,募集 放課後児童クラブ指導員,しごと,"市内の23小学校内などで勤務する指導員を募集します。

対象：健康で児童の健全育成に熱意のある18歳以上
内容：入所児童の生活指導や見守りなど
勤務：
・平日…授業終了後?19時
・土曜・長期休業日…7時30分?19時
週3～5日、1日3～5時間の交代勤務
報酬：時給1203円(資格がある場合は1265円)
通勤・期末勤勉手当あり(条件あり)
申込み：こども育成課や市HPにある申込書と小論文を、直接または郵送で1月31日(必着)までに〒243-8511こども育成課へ。面接あり。

問合せ：こども育成課
【電話】225-2582"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,地域を元気に フレイル予防サポーターを募集,しごと,"フレイル(加齢で筋力や心身の活力が低下した状態)チェックをサポートするボランティアの方を募集します。

対象：市内在住の方15人
場所：あつぎ市民交流プラザ
活動：年数回のフレイルチェックの測定や運営補助など
養成講座：(1)1月16日(2)23日、9時30分?11時30分(全2回)
申込み：直接または郵送で1月10日までに〒243-8511地域包括ケア推進課へ。抽選。講座予約システム(インターネットで申し込み可)。

問合せ：地域包括ケア推進課
【電話】225-2388"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,トップアスリートの試合を身近に ラグビー観戦チケット特別販売,スポーツ,"ラグビーリーグワン・三菱重工相模原ダイナボアーズの公式戦チケットが市民限定でお得に購入できます。迫力ある試合を肌で感じてみませんか。

日時：2月1日　14時30分?(クボタスピアーズ船橋・東京ベイ戦)
場所：相模原ギオンスタジアム
席種：自由席
価格：1000円(高校生以下無料)
※未就学児・膝の上での観戦はチケット不要
対象：市内在住在勤在学の方100人
申込み：12月27日から市HPから申し込み。先着順。

問合せ：スポーツ魅力創造課
【電話】225-2531"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,あつぎのえいがかんkiki,文化,"<img class=""alignnone size-full wp-image-9131036"" src=""https://mykoho.jp/wp-content/uploads/2024/12/ynatsugi241215_5.jpg"" alt="""" width=""256"" height=""267"" />

鑑賞料、上映時間などの詳細は、直接劇場へ。

問合せ：あつぎのえいがかんkiki
【電話】240-0600"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,年末年始のお知らせ,くらし,"12月29日?1月3日の市役所の業務日程や、医療体制などをお知らせします。

■市役所の業務日程
市役所の一般業務は、12月29日から1月3日まで休業します。出生・死亡・婚姻など戸籍に関する届け出は、宿直室(市役所本庁舎南側地下1階)で受け付けます。

▽公共施設の休業・休館日
<img class=""alignnone size-full wp-image-9131040"" src=""https://mykoho.jp/wp-content/uploads/2024/12/ynatsugi241215_6.jpg"" alt="""" width=""495"" height=""141"" />

▽休業しない施設
老人憩の家、厚木中央公園地下駐車場、中町立体駐車場、市営自転車駐車場(1?3日は管理人不在)、若宮公園・厚木・荻野運動公園テニスコート

※1…古民家岸邸は12月23日?1月3日が休館。その他、別途施設の定休日あり
※2…4日は告別式での使用不可
※3…通夜・霊安室での使用不可(30日は通夜のみ可)
※4…29・30日の開館時間は9?17時

問合せ：行政総務課
【電話】225-2280

■無料開放施設
場所：
(1)ツユキ及川球技場グラウンド・多目的広場・スリーオンスリーバスケットコート
(2)荻野運動公園競技場
日時：12月29日～1月3日
(1)9～15時
(2)9～17時

問合せ：行政経営課
【電話】225-2160

■資源とごみの収集など
収集日程：収集は31日まで。年始は6日から。
粗大ごみの持ち込み：環境センターへの持ち込みは28日まで。年始は6日から。要予約。

問合せ：環境事業課
【電話】225-2790

■医療体制
▽休日夜間急患診療所(メジカルセンター)
【電話】297-5199
受付時間：
(1)9時?11時30分
(2)14時?16時30分
(3)18時?21時30分

▽休日歯科診療(歯科保健センター)
【電話】224-6081
受付時間：
(1)10時?11時30分
(2)13時?16時30分

▽大きなけがや病気のときは
4病院の輪番制で24時間対応します(下表参照)。メジカルセンターの受け付け時間外の対応も担います。
<img class=""alignnone size-full wp-image-9131041"" src=""https://mykoho.jp/wp-content/uploads/2024/12/ynatsugi241215_7.jpg"" alt="""" width=""558"" height=""273"" />
※9時～翌日9時

▽判断に迷ったら(応急手当の方法、医療機関の案内など)
あつぎ健康相談ダイヤル24
【電話】0120-31-4156
受付時間：24時間対応"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,募集 5年に一度実施 国勢調査の調査員,しごと,"市内での調査に協力する調査員を募集します。

対象：
(1)責任を持って調査でき秘密を守れる
(2)警察や選挙に直接関係がない
(3)暴力団と関係がない
?の全てを満たす20歳以上
期間：9・10月
内容：調査票の配布・回収・整理・提出など
報酬：1調査区5万円程度(調査区数、世帯数などで異なる)
申込み：行政総務課や公民館、市HPにある申込書を直接または郵送、ファクス、Eメールで5月15日(必着)までに〒243-8511行政総務課【FAX】223-4058【メール】0650@city.atsugi.kanagawa.jpへ。市HPからも申し込み可。

問合せ：行政総務課
【電話】225-2180"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,秋の叙勲・褒章 受章者,くらし,"市内の受章者を紹介します(敬称略)。
※詳しくは本紙をご覧ください。

問合せ：秘書課
【電話】225-2009"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,2024年度 上半期・9月末 予算執行状況,くらし,"市民の皆さんに財政事情を理解していただくため、毎年6月と12月に予算の執行状況を公表しています。今回は、2024年度上半期(9月30日現在)の執行状況をお知らせします。

■予算と収入支出の状況
収入済み割合：43.1%
支出済み割合：37.5%
市の予算は、一般会計と特別会計に区分されます。一般会計は地方公共団体の一般的、基本的な事業を実施するための収入・支出を経理する会計です。特別会計は特定の事業を実施するため、特定の収入と支出を一般会計から切り離して経理する会計です。
病院事業会計と公共下水道事業会計は特別会計ですが、公営企業会計のため、他の特別会計とは区分しています。

■一般会計・特別会計の状況
<img class=""alignnone size-full wp-image-9134865"" src=""https://mykoho.jp/wp-content/uploads/2024/12/ynatsugi241215_8.jpg"" alt="""" width=""644"" height=""223"" />
*予算現額には、一般会計と特別会計との資金調整としての繰入金、繰出金が含まれています。それらを差し引いた予算現額合計は、1521億8916万円となります。

■一般会計の内訳
▼歳入
<img class=""alignnone size-full wp-image-9134866"" src=""https://mykoho.jp/wp-content/uploads/2024/12/ynatsugi241215_9.jpg"" alt="""" width=""369"" height=""232"" />

▽市税の内訳
<img class=""alignnone size-full wp-image-9134867"" src=""https://mykoho.jp/wp-content/uploads/2024/12/ynatsugi241215_10.jpg"" alt="""" width=""326"" height=""205"" />

▼歳出
<img class=""alignnone size-full wp-image-9134868"" src=""https://mykoho.jp/wp-content/uploads/2024/12/ynatsugi241215_11.jpg"" alt="""" width=""369"" height=""324"" />

■公営企業会計の状況
特別会計の病院事業と下水道事業は公営企業会計です。
(消費税含む)
<img class=""alignnone size-full wp-image-9134869"" src=""https://mykoho.jp/wp-content/uploads/2024/12/ynatsugi241215_12.jpg"" alt="""" width=""341"" height=""104"" />

▽地方債(借入金)
<img class=""alignnone size-full wp-image-9134870"" src=""https://mykoho.jp/wp-content/uploads/2024/12/ynatsugi241215_13.jpg"" alt="""" width=""341"" height=""63"" />

▽基金
<img class=""alignnone size-full wp-image-9134871"" src=""https://mykoho.jp/wp-content/uploads/2024/12/ynatsugi241215_14.jpg"" alt="""" width=""341"" height=""83"" />

■市の財産
<img class=""alignnone size-full wp-image-9134872"" src=""https://mykoho.jp/wp-content/uploads/2024/12/ynatsugi241215_15.jpg"" alt="""" width=""289"" height=""360"" />

■地方債(借入金)
<img class=""alignnone size-full wp-image-9134873"" src=""https://mykoho.jp/wp-content/uploads/2024/12/ynatsugi241215_16.jpg"" alt="""" width=""289"" height=""121"" />

問合せ：財政課
【電話】225-2170"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,街(machi)かど伝言板,講座,"サークルの情報などを紹介。

■NOAH Dance club(ノアダンスクラブ)
火曜、16?21時。依知北・南公民館。ヒップホップやガールズなどのジャンルのダンスを楽しむ。初心者歓迎。3歳以上15人。月会費3000円。
申込み：12月15日～1月15日に野守【電話】080-9384-1106【メール】e3n2o.dance@icloud.comへ。先着順。

■南毛利空手クラブ
土曜、17?18時。南毛利小学校。空手で礼儀作法や仲間の大切さを学び身体能力を高める。4歳?小学生。入会金5000円・月会費3000円。
申込み：電話またはEメールで大島【電話】080-4336-1106【メール】oshima326@ezweb.ne.jpへ。

■アカンサス
第1・3日曜、10?16時。玉川公民館。東京芸術大学の指導者から風景・静物画などを楽しく学ぶ。月会費3000円(講師代)。

問合せ：貞方
【電話】080-7326-0211。"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,市民リポーターが活動を紹介 あつぎびより,くらし,"市民リポーター
鈴木　聖奈さん(30・中町)

■昆虫の冬の暮らしを観察
夏は昆虫が活発に活動する季節ですが、冬になるとその姿は見かけません。では、冬の昆虫たちはどこにいるのでしょうか。今回私がリポートで訪れたあつぎこどもの森公園内にある「昆虫マンション」は、昆虫たちが寒い冬を乗り越える場所です。
マンションは、イノシシが昆虫を掘り起こして食べないよう、太い木の上に枯れ葉で隙間を埋めたピラミッド型の構造になっています。1月18日にはマンションにすむ冬の昆虫を観察するイベントが開催され、カブトムシやクワガタの幼虫、スズメバチの女王蜂などの生き物が共存する様子が見られます。私も一足先に体験!土や木の中をのぞき、昆虫を発見するたびにワクワクしました。参加する子どもたちも、目を輝かせ心を躍らせるのではないでしょうか。イベントに参加した方が生き物の暮らしや自然環境の保全に興味・関心を持ってくれるとうれしいです。"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,熱気人(あつぎびと),くらし,"■おいしく料理できるフライパンを

鉄フライパン専門店　店主
内田　信也さん(57・妻田南)

厚さや大きさ、底の深さなどをカスタマイズできる鉄フライパンを製造販売しています。お客さんが長く使える物を目指し、手作りしています。
20代の頃、雑貨店を手伝い、調理用品などを販売していました。お客さんから「こびりつく」「重い」などのフライパンへの不満の声を聞き、「なんでそうなるんだろう」と理由を調べるうち、使って満足してもらえる商品を自分で作って届けたいと思うようになりました。先輩の会社などに通い詰め、溶接や金属を学び、24年前、お客さんの好みにカスタマイズできる鉄フライパンの店を始めました。重さや厚み、柄の太さなど、お客さんが求めるものはそれぞれ違うため、丁寧に要望を聞き取り、何人かで作業を分担しながら作っています。自分は鉄をたたく打ち出しや溶接を担当。均等な厚みのフライパンにするため、一日中鉄を打っている日もあります。体力がいる作業ですが、使った人から「料理がおいしくなった」「また買いたい」と言ってもらえるとうれしいです。
鉄フライパンは長く使える道具です。使えば使うほど馴染み良い物になるので、これからも使い続けられる品を作りたいです。"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,無料相談,くらし,"※相談できる内容や時間は、事前に問い合わせてください。
※「要予約」以外は当日直接会場へ。先着順。

<img class=""alignnone size-full wp-image-9134879"" src=""https://mykoho.jp/wp-content/uploads/2024/12/ynatsugi241215_17.jpg"" alt="""" width=""520"" height=""696"" />

<img class=""alignnone size-full wp-image-9134880"" src=""https://mykoho.jp/wp-content/uploads/2024/12/ynatsugi241215_18.jpg"" alt="""" width=""520"" height=""696"" />

■あつぎ健康相談ダイヤル24
フリーダイヤル【電話】0120-31-4156(さわやか1番よいこころ)
24時間年中無休
◎発信者番号は通知設定でおかけください
医療機関を受診する前に電話で相談を
相談(健康・医療・介護・育児)・医療機関情報"
神奈川県厚木市,2024.12.15,広報あつぎ 第1437号（2024年12月15日発行）,その他のお知らせ(広報あつぎ 第1437号(2024年12月15日発行)),その他,"■市役所への郵便物は「〒243-8511○○課」で届きます。

■LINE公式アカウント
子育てやイベント情報などを発信

■災害情報のメールマガジン
防災行政無線の内容も配信

■編集・発行
厚木市広報シティプロモーション課
〒243-8511　神奈川県厚木市中町3-17-17
【電話】046-223-1511(代)【FAX】046-223-9951"
