自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,《無料》福祉のしごとフェア,しごと,"市内の介護事業所・障がい児者支援施設の就職や採用のための相談会です。

日時：2月9日　10時30分?16時
場所：保健福祉センター
内容：市内の19の福祉施設などが施設の特徴や仕事内容を紹介。施設の個別説明・相談会も実施
対象：介護や障がい児者支援などの福祉の仕事に興味がある方
申込み：不要。

問合せ：介護福祉課
【電話】225-2240"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,《参加者募集》あゆコロちゃんバースデーイベント,イベント,"小田急電鉄のマスコットキャラクターもお祝いに駆け付けます。一緒に誕生日を祝いませんか。

日時：2月1日　10?18時
場所：アミューあつぎ
内容：ステージショー、縁日、抽選会など
費用：無料
申込み：不要。

問合せ：商業観光課
【電話】225-2840"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,次世代に自然をつなぐ さがみ自然フォーラム,イベント,"自然環境を守るため、できることを考えてみませんか。

■展示
日時：2月6?11日　10?18時(11日は12時まで)
内容：子どもの自然体験活動や学生の研究、市民団体などの活動のパネル展

■活動・研究発表会
日時：2月(1)8日、(2)9日　13?16時
内容：
(1)学校・大学などの発表
(2)団体などの生物多様性やヒメアマツバメに関する研究発表
定員：60人

■ワークショップ(10～18時)
・生き物折り紙…2月8日
・シュロの葉でバッタづくり…2月8・9日
・紙ねん土で生き物工作…2月9日

いずれもあつぎ市民交流プラザ。無料。
申込み：不要。

問合せ：環境政策課
【電話】225-2749"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,あつぎ郷土博物館連動企画 學藝員のススメ 第64回,文化,"博物館の学芸員が、あれこれを語り倒すコーナー。

■火をつける道具
大野 一郎
毎年、年の暮れから2月にかけて市内の小学3年生の来館が増えます。その時期に授業で「昔の暮らし」や、暗闇の恐怖克服を主題とした「モチモチの木」(作・斎藤隆介)を学ぶからです。本当の暗闇を知らない子どもたちは、怖くて外便所で用を足せない主人公の気持ちが理解できません。このことを説明されると、子どもたちは「マッチ、ライター無しで、どのように火をつけたの」と疑問を抱きます。
今回のお薦め史料は、1828年の銘(めい)がある火打ち箱と携帯用の火打ち袋です。展示では、発火具だけでなく周辺資料までカバーしています。火打ち金・石だけでは駄目で、火を得るにはその火花を火打ち箱に落とす必要があることや、携帯用もあるなど、子どもの学習・理解の一助にもなるでしょう。
1月18日からあつぎ郷土博物館で「あかりの道具」展を開催します。今とは異なる発火の道具などを展示するのでチェックしてみてください。

問合せ：あつぎ郷土博物館
【電話】225-2515"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,博物館企画展「あかりの道具 火と光、人の文化史」,文化,"油やろうそく、石油などを使った照明道具の歴史を紹介します。

■展示
期間：1月18日?3月2日
展示品：市内の灯火具コレクター・加藤芳明さんが収集した灯火具など

■講座
日時：1月(1)18日、(2)25日・2月(3)9日、(4)22日　13時30分?15時30分
内容：
(1)考古学を通じて明かりの歴史を学ぶ
(2)明かりの道具から庶民の歴史を学ぶ
(3)仕掛けのある明かりの道具を紹介
(4)昔の明かりを体験
定員：各回50人

■体験講座
日時：2月16日　13時30分?16時
内容：簡単なランプシェード作り
定員：15人

いずれもあつぎ郷土博物館。無料。
申込み：不要。

問合せ：あつぎ郷土博物館
【電話】225-2515"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,《参加者募集》未来の消防士、集まれ 消防訓練見学・座談会,しごと,"訓練・消防施設などの見学や、消防士との座談会に参加しませんか。

日時：2月15日　9?12時
場所：消防本部
内容：訓練の様子や施設見学、現役消防士との座談会
対象：消防士を目指す中学生?30歳40人
費用：無料
申込み：2月3日までに消防総務課【電話】223-9366へ。抽選。"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,【市制70周年記念事業】正しい知識で自分の身を守る 市民防災研修会,講座,"災害時の行動や防災・危機管理の知識などを体験しながら学べます。

日時：2月15日　10?12時
場所：文化会館
内容：災害を追体験する映像や防災に関する謎解きなどを通して防災を学ぶ
定員：500人
費用：無料
申込み：1月15日?2月13日に市HPへ。先着順。

問合せ：危機管理課
【電話】225-2190"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,2月のギャラリー,文化,"<img class=""alignnone size-full wp-image-9195722"" src=""https://mykoho.jp/wp-content/uploads/2025/01/aiatugi20250115_1.png"" alt="""" width=""502"" height=""225"" />

問合せ：あつぎ市民交流プラザ
【電話】225-2510"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,《初めての方も大歓迎》日本語スピーチ発表会 インターナショナルティーサロン,文化,"日本語を学ぶ外国籍市民の方のスピーチ発表会などを実施します。気軽に国際交流をしてみませんか。

日時：2月15日　14?16時
場所：あつぎ市民交流プラザ
内容：日本語スピーチ発表会やフラダンスを楽しみながら交流(日本語での会話も可)
定員：80人
費用：無料
申込み：不要。

問合せ：市民協働推進課
【電話】225-2215"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,健康へホップ・ステップ・ジャンプ! カラダ快活★講座,健康,"いつまでも生き生きと過ごすために、楽しみながら健康づくりをしませんか。

日時：2月17日　10時?11時30分
場所：保健福祉センター
内容：健康あつぎ推進リーダーから簡単なストレッチや口の体操などを学ぶ
対象：市内在住の方50人
費用：無料
申込み：1月30日までに健康医療課【電話】225-2201へ。抽選。"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,スポーツ医学から見た筋肉や骨の話 人生100年時代に向けて運動習慣を身につけましょう!,健康,"セミナーと実践トレーニングで健康を学んでみませんか。

日時：3月8日　15時?16時30分
場所：保健福祉センター
内容：整形外科医による筋肉・骨などの講演と理学療法士による筋力トレーニングの実践
対象：市内在住在勤の20歳以上40人
費用：無料
申込み：2月13日までに健康医療課へ。抽選。

問合せ：健康医療課
【電話】225-2201"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,みんなの声でつくるまち,くらし,"■パブリックコメント
□国土強靭化地域計画
閲覧期間：1月16日?2月17日。

問合せ：危機管理課
【電話】225-2190

◇本庁舎敷地跡地等活用基本方針
閲覧期間：1月15日?2月28日。

問合せ：行政経営課
【電話】225-2099

○スポーツの聖地づくり基本構想策定
閲覧期間：1月15日?2月28日。

問合せ：スポーツ魅力創造課
【電話】225-2530

▽一般廃棄物処理基本計画の改定
閲覧期間：1月15日?2月13日。

問合せ：環境事業課
【電話】225-2793

ーいずれもー
閲覧場所：各課窓口、市政情報コーナー、公民館、本厚木・愛甲石田駅連絡所、中央図書館、あつぎ市民交流プラザ、保健福祉センター、市HP(○◇は東町・南毛利・猿ケ島スポーツセンター、◇は荻野運動公園、○は厚木野球場・テニスコート管理事務所、玉川野球場、ツユキ及川球技場、▽は環境政策課も含む)
応募方法：閲覧場所にある用紙に掲載。

■意見交換会
○保健福祉センター条例改正
2月5日、14?15時。保健福祉センター。
申込み：不要。

問合せ：健康医療課
【電話】225-2525

○老人福祉センター寿荘移転方針策定
2月7日、14?15時。保健福祉センター。
申込み：不要。

問合せ：健康医療課
【電話】225-2174

○(仮称)三田児童館等複合施設の整備方針
2月8日、10?11時。厚木シティプラザ。
申込み：不要。

問合せ：青少年課
【電話】225-2581

「厚木市　市民参加」で検索"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,2月 移動図書館 わかあゆ号,くらし,"貸し出しは1人10冊まで。
雨天中止。

<img class=""alignnone size-full wp-image-9195735"" src=""https://mykoho.jp/wp-content/uploads/2025/01/aiatugi20250115_3.png"" alt="""" width=""392"" height=""354"" />

問合せ：中央図書館
【電話】223-0033"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,2月 移動子育てサロン,子育て,"<img class=""alignnone size-full wp-image-9195743"" src=""https://mykoho.jp/wp-content/uploads/2025/01/aiatugi20250115_4.png"" alt="""" width=""377"" height=""258"" />

厚木ガスリセ以外は全て児童館。保護者・子ども同士の交流と子育て相談の場。小学校就学前までの子どもと保護者。
時間：10時15分?11時45分。
申込み：不要。

問合せ：子育て支援センター
【電話】225-2922"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,親子ふれあい遊び,子育て,"触れ合いながら親子のコミュニケーションを学んでみませんか。

■7カ月～歩き始めの子ども
日にち：2月21日
対象：市内在住の生後7カ月?歩き始めの子どもと保護者15組

■2歳児
日にち：2月28日
対象：市内在住の2歳児と保護者15組

いずれも10時30分?11時20分。あつぎ市民交流プラザ。無料。
申込み：7カ月～歩き始めの子ども…1月16日?2月12日、2歳児…1月15日?2月19日に子育て支援センター【電話】225-2922へ。抽選。"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,【市制70周年記念事業】あつぎeスポーツフェスティバル,イベント,"eスポーツを学ぶ、楽しむイベントです。家族や友だちと遊びに来ませんか。

■eスポーツ配信体験
日時：2月8日　(1)10時?、(2)14時?
場所：神奈川工科大学
内容：最新設備を使ったeスポーツ配信体験
定員：各回15人
申込み：1月31日までに市HPから申し込み。抽選。

■ぷよぷよテクニック講座
日時：2月9日
・初級…(1)10時?、(2)13時30分?
・中級…(1)11時30分?、(2)15時?
場所：アミューあつぎ
内容：プロ選手によるテクニック講座
申込み：不要。

■eスポーツ交流会
日時：2月11日　10?16時
場所：厚木シティプラザ
内容：交流会、プロ選手による座談会、ぷよぷよ大会など
申込み：不要。ぷよぷよ大会のみ1月31日までに市HPから申し込み。抽選。

いずれも無料。詳細や申し込みは本紙の二次元コードから

問合せ：企画政策課
【電話】225-2450"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,子どもも大人もボードゲームでSDGsを体感! 厚木市版GetThePoint体験会,イベント,"遊びながらSDGsを学べるボードゲームの体験会です。

日時：2月11日　(1)10時?11時30分、(2)13時?15時30分
場所：厚木シティプラザ
対象：市内在住在勤在学の(1)小・中学生(2)高校生以上各24人
内容：資源を使いアイテムを作るゲームでSDGsを学ぶ。(2)はファシリテーター養成講座あり
申込み：1月31日までに市HPから申し込み。抽選。

問合せ：企画政策課
【電話】225-2450"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,【市制70周年記念事業】プロスポーツ応援キャラバン 第1弾,スポーツ,"■女子ハンドボールチーム　ブルーサクヤ鹿児島　ホストゲームを応援しよう!
市制70周年の1年間を通して、市にゆかりのあるプロスポーツチームを応援しあつぎのスポーツを盛り上げていきます。現地で熱い試合を楽しみませんか。

日時：2月15日　16時～
場所：荻野運動公園
対戦相手：香川銀行シラソル香川
入場料：1500円(高校生1000円、中学生以下は無料)
来場特典：全員に市制70周年記念グッズ、中学生以下先着200人にオリジナルマフラータオルをプレゼント

○チーム紹介
日本ハンドボールリーグのリーグHで活躍中。鹿児島県霧島市を拠点に、所属企業のグループ本社がある厚木でもホストゲームを開催。

問合せ：企画政策課
【電話】225-2450"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,グラウンド・ゴルフ教室,スポーツ,"子どもから大人まで、グラウンド・ゴルフを楽しみませんか。

日時：2月22・23・24日(全3回)　(1)9時?、(2)12時?(各回120分)
場所：厚木青少年広場
定員：小学生以上各回30人
費用：500円(小学生300円)
申込み：電話またはハガキ、ファクスに氏名、年齢、用具の有無を書き、1月15日～2月15日(必着)に〒243-0031戸室3-9-6市ファミリーグラウンド・ゴルフ協会事務局・熊谷【電話・FAX】221-3835へ。先着順

問合せ：スポーツ魅力創造課
【電話】225-2531"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,あつぎ駅伝競走大会 交通規制に協力を,くらし,"選手通過時に交通規制を実施します。
日時：1月26日　9時30分?11時10分
※詳しくは本紙をご覧ください。

問合せ：スポーツ魅力創造課
【電話】225-2531"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,あつぎのえいがかんkiki,文化,"<img class=""alignnone size-full wp-image-9195823"" src=""https://mykoho.jp/wp-content/uploads/2025/01/aiatugi20250115_5.png"" alt="""" width=""289"" height=""310"" />

鑑賞料、上映時間などの詳細は、直接劇場へ。

問合せ：あつぎのえいがかんkiki
【電話】240-0600"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,《受賞者発表》夏休みのコンクール,子育て,"子どもたちが夏休みに創作した、絵画・ポスター・作文・発明の最優秀作品を紹介します。
※詳しくは本紙をご覧ください。

■ごみ減量リサイクルポスター
問合せ：環境事業課
【電話】225-2793

■明るい選挙啓発ポスター
問合せ：選挙管理委員会
【電話】225-2490

■あつぎ鮎まつり思い出絵画コンクール
問合せ：商業観光課
【電話】225-2820

■中学生人権ポスター
問合せ：市民協働推進課
【電話】225-2215

■ごみ収集車イメージアップ絵画
問合せ：環境事業課
【電話】225-2790

■動物愛護ポスター
問合せ：生活環境課
【電話】225-2750

■防火ポスター
問合せ：予防課
【電話】223-9370

■青少年発明コンクール
問合せ：産業振興課
【電話】225-2830

■平和に関する「詩」
問合せ：地域包括ケア推進課
【電話】225-2200

■社会を明るくする運動作文
問合せ：地域包括ケア推進課
【電話】225-2200

■中学生人権作文
問合せ：市民協働推進課
【電話】225-2215"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,街(machi)かど伝言板,講座,"サークルの情報などを紹介。

■リトモラティーノ
月・水曜、10時30分?11時45分。あつぎ市民交流プラザ他。ラテンジャズダンスなどの練習やステージ発表。月会費6000円(月4回までの参加は3000円)。

問合せ：森田
【電話】090-1855-9993
【メール】keipochi99@softbank.ne.jp

■AKBC
土・日曜、19?22時。厚木中学校他。バドミントンの練習と交流。月会費1200円、1回300円(道具代)。詳細は団体HPに掲載。

問合せ：関戸
【電話】090-9364-6353

■太極拳アユコロ
土曜、14?16時。あつぎ市民交流プラザ。太極拳の練習や交流。初心者歓迎、見学可。月会費2500円(会場・講師代他)。

問合せ：樋口
【電話】090-4619-4638"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,市民リポーターが活動を紹介 あつぎびより,くらし,"市民リポーター
清水 ゆかりさん(岡田)

■文化芸術の拠点に
1月にリニューアルオープンした文化会館をリポートしました。今年で47年目を迎えたと聞きびっくりしました。
大ホールは客席やステージの床を張り替え、天井の補強工事をし、照明もLEDに変わったそうです。ステージに立たせていただきましたが、とても会場が明るく、きれいになっていました。一部の席にはループコイル式の難聴者支援設備が導入され、誰でも使いやすいのがうれしいですね。また、新たにファミリートイレが設置され、ベビーカーごと利用できる作りになっており、気配りを感じました。
3階からは希少種であるヒメアマツバメの巣作りが見られます。夕方に巣に戻ってくる姿を見ましたが、声が独特でとてもかわいらしかったです。
イベントの開催情報は、ホームページなどに掲載されています。皆さんもぜひ訪れてみてください。"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,熱気人(あつぎびと),くらし,"■父の背中を追って
大工
和田 裕太朗さん(36・恩名)

大工職として両親が経営する工務店に勤め、お客さんの希望を聞きながら新築住宅の骨組みの組み立てやリフォームなどを手がけています。
代々続く大工の家に生まれたせいか、物を分解して組み立てる遊びや図工の授業が好きでした。働く父の姿を間近で見て育ち、小学生の頃には自然と大工を志すようになりました。大学で建築を専攻し、24歳で大工になり、父とは別の親方の下で修行を始め、材料の種類や扱い方、柱の組み方、寸法の感覚など一から学びました。大工の仕事は、木を切ったり削ったり、組み立てたりと1ミリ単位で作業する世界で、少しずれると家は建ちません。失敗を繰り返しながら経験を積み、実家の工務店に戻ったのは29歳の時です。父と働くと、自分にはない技術や知識でより早く、きれいに作業していることを実感しました。父に追いつき追い越そうと、日々勉強しているので、「いいじゃねぇか」と褒められたときはうれしく、もっと頑張ろうという気持ちになります。
4年前に一級建築士の資格を習得し、できる仕事が増えました。これからも学びや経験を積み重ね、新しい技術を身に付けて、腕を磨き続けたいです。"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,無料相談,くらし,"※相談できる内容や時間は、事前に問い合わせてください。
※「要予約」以外は当日直接会場へ。先着順。

<img class=""alignnone size-full wp-image-9195858"" src=""https://mykoho.jp/wp-content/uploads/2025/01/aiatugi20250115_6.png"" alt="""" width=""521"" height=""697"" />
<img class=""alignnone size-full wp-image-9195859"" src=""https://mykoho.jp/wp-content/uploads/2025/01/aiatugi20250115_7.png"" alt="""" width=""521"" height=""698"" />

■あつぎ健康相談ダイヤル24
フリーダイヤル【電話】0120-31-4156(さわやか1番よいこころ)
24時間年中無休
発信者番号は通知設定でおかけください
医療機関を受診する前に電話で相談を
相談(健康・医療・介護・育児)・医療機関情報"
神奈川県厚木市,2025.01.15,広報あつぎ 第1439号（2025年1月15日発行）,その他のお知らせ(広報あつぎ 第1439号(2025年1月15日発行)),その他,"■広報あつぎ　2025.1.15　No. 1439
編集・発行：厚木市広報シティプロモーション課
〒243-8511　神奈川県厚木市中町3-17-17
【電話】046-223-1511(代)
【FAX】046-223-9951

■市役所への郵便物は「〒243-8511○○課」で届きます。

■広報あつぎをアプリやウェブで配信中
カタログポケットは10言語に対応。音声読み上げもできます。

■広報テレビ・ラジオ番組
イベント情報や街の話題などを紹介

○ケーブルテレビ
・AIC「あつぎ愛テレビ」
(1)12時?、(2)19時30分?、(3)22時45分?(各15分)

○テレビ
・tvk「猫のひたいほどワイド」
毎月第1・3月曜、13時ごろ(3分程度)
・tvkデータ放送
リモコンのdボタンを押して情報をチェック

○ラジオ
・FMヨコハマ「ラブリーデイ」(84.7MHz)
毎月第1・3火曜、9時35分ごろ(3分程度)

他にもエックスやインスタグラムなどで情報を発信中
詳しくは「厚木市　ソーシャルメディア」で検索

■LINE公式アカウント
子育てやイベント情報などを発信

■災害情報のメールマガジン
防災行政無線の内容も配信"
