自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
岡山県倉敷市,2025.02.01,広報くらしき 2025年2月号,倉敷市安心おかえりシールを無料で交付,くらし,"認知症の人が行方不明になった際、身元確認の助けとなる2次元コード付き「倉敷市安心おかえりシール」を無料で交付しています。対象者・申請方法など詳しくは、問い合わせを。
認知症の人の衣服やかばん、帽子など、外から目につきやすい所にあらかじめシールを貼り付けておきます。行方不明になったとしても、発見者がスマホなどで2次元コードを読み取ることで身元が分かり、家族などとインターネット上の伝言板で連絡が取れる仕組みになっています。

問合せ：本庁地域包括ケア推進室
【電話】426-3417"
岡山県倉敷市,2025.02.01,広報くらしき 2025年2月号,瀬戸内海国立公園指定90周年記念事業の参加者募集,イベント,"〔瀬戸内海国立公園指定90周年記念事業「100周年に向けて　つなぐ・つなげるシンポジウム」の参加者募集〕
国立公園の認知度向上と自然景観の維持、次代につなぐ取り組み・要望についての講演とパネルディスカッション。参加者には90周年記念品を贈呈

日時：3月1日(土)13時半?16時半
場所：児島市民交流センター
講師：尾崎聡氏(岡山学院大学・岡山短期大学教授)
定員：150人
参加費：無料
申込方法：2月24日(休)までに、本紙の二次元コードから電子申請で。

問合せ：同実行委員会事務局(児島商工会議所内)
【電話】472-4450"
岡山県倉敷市,2025.02.01,広報くらしき 2025年2月号,「倉敷よい子いっぱい債(SDGs)」を発行,くらし,"市では、小・中学校の外壁改修事業や、トイレ改修事業に加え、水島緑地福田公園屋内プール整備事業、倉敷ふれあいの丘公園整備事業や倉敷衛生センター等整備事業など、SDGsの取り組みに関連する事業の資金として、住民参加型市場公募債を発行します。皆さんに債券を購入していただくことで、市政への参加をお願いするものです。詳しくは、市ホームページで確認を。

発行総額：10億円
販売方法：事前応募方式
事前応募期間：2月5日(水)?14日(金)((土)(日)(祝)除く)。多数の場合は抽選。結果は、取扱金融機関店頭、市ホームページで公表
販売期間：2月25日(火)?3月7日(金)((土)(日)除く)。当選者のみ購入可
利率・利回り：2月4日(火)決定。取扱金融機関店頭、市ホームページなどで公表
発行日：3月25日(火)
償還年限：5年満期一括償還。償還日は令和12年3月25日
利払い日：半年ごと(3月・9月の各25日)。利払い日が金融機関の休業日の場合は前営業日
購入限度額：1人(事業者)10万円?500万円(10万円単位)
購入対象：市内在住・通勤の18歳以上の個人、市内に営業拠点などのある法人
取扱金融機関：市内の中国銀行・トマト銀行の各支店・出張所、玉島信用金庫・水島信用金庫の各本店・支店
購入時に金融機関窓口で必要な書類など：事前応募時に配布した抽選番号票、預金通帳、通帳の印鑑、本人確認書類(運転免許証・健康保険証など)、個人番号(マイナンバー)・法人番号を確認できる書類。詳しくは、取扱金融機関へ問い合わせてください。

問合せ：本庁財政課
【電話】426-3155"
岡山県倉敷市,2025.02.01,広報くらしき 2025年2月号,総合経済対策の一つとして非課税世帯給付金を支給,くらし,"詳しくは、市ホームページか市非課税世帯給付金コールセンターで確認を。

対象者：基準日(令和6年12月13日)に倉敷市に住民登録があり、世帯全員が6年度の住民税が非課税の世帯。対象外条件あり
給付金額：1世帯当たり3万円。18歳以下(平成18年4月2日以降に生まれた子)がいる世帯は、子1人当たり2万円を加算
申請方法：「支給のお知らせ」が届いた人で通知内容に変更がない人は、手続き不要。「支給要件確認書」が届いた人は、郵送または窓口(本庁)に確認書の提出が必要。令和6年12月14日以降に子が生まれた人は申請が必要
書類の発送日：1月31日(金)以降順次
申請期限：4月30日(水)(消印有効)

問合せ：市非課税世帯給付金コールセンター
フリーダイヤル【電話】0120-850-236
((土)(日)(祝)(休)除く9時?17時)"
岡山県倉敷市,2025.02.01,広報くらしき 2025年2月号,市大学連携オンライン講座「里山に残る中世山城シリーズ(4)」の受講者募集,講座,"〔市大学連携オンライン講座「里山に残る中世山城シリーズ(4)戸山城　現地映像編」の受講者募集〕
収録した映像をオンライン配信します。詳しくは、市ホームページで確認を。

配信期間：3月7日(金)?13日(木)
講師：尾崎聡氏(岡山学院大学・岡山短期大学教授)
対象：高梁川流域圏域に在住・通勤・通学の人
受講料：無料
申込方法：3月4日(火)までに、市ホームページから電子申請で。(1)講座名(2)郵便番号(3)住所(4)氏名(ふりがな)(5)年齢(6)電話番号をEメールも可

問合せ：本庁企画経営室
【電話】426-3055
【E-mail】plnpol@city.kurashiki.okayama.jp"
岡山県倉敷市,2025.02.01,広報くらしき 2025年2月号,10月実施予定の国勢調査の調査員を募集,しごと,"国勢調査は、わが国に住んでいる全ての人と世帯を対象とする、国の最も重要な統計調査です。職務内容は、説明会出席、調査票の配布・記入方法の説明・回収・検査

応募資格：責任を持って調査事務や書類管理ができ、秘密を保持できる20歳以上の人
報酬：担当件数などにより算定
調査地域：市内全域
申込方法：市ホームページから電子申請か、本庁総務課、市ホームページにある申込書で随時受け付け

問合せ：本庁総務課統計係
【電話】426-3065"
岡山県倉敷市,2025.02.01,広報くらしき 2025年2月号,高梁川流域クロッシング・フォーラムの参加者募集,イベント,"日本を代表するデータサイエンティストである宮田裕章氏をはじめ、地方で活躍する企業のアトツギ経営者、先駆的な教育関係者、スタートアップ企業のリーダー、医療・コンテンツ分野のトップランナーらを招き、異分野連携による地域発の新ビジネス創出や、経営環境の変化に対応するための企業変革をテーマにしたフォーラムを開催します。
申込方法：所属企業・団体、氏名(ふりがな)、電話番号、住所を【E-mail】forum@txing.jpで。本紙の二次元コードから電子申請も可

■フォーラム
日時：2月2日(日)13時?17時半
場所：倉敷中央病院付属予防医療プラザ
テーマ・登壇者：
・教育…五十棲浩二氏(神山まるごと高等専門学校校長)・横山弘毅氏(高梁市学校連携コーディネーター)・菅ノ又泰江氏(学校法人片山学園理事長)
・スタートアップ…坂本大典氏((株)XLOCAL代表取締役)・藤田圭一郎氏(Setouchi　Startups共同代表パートナー)・枡野恵也氏(GreenImpact　Labs　CSO)
・カルチャー…伊藤主税氏((株)and　pictures代表取締役)・黒住宗芳氏(神道黒住教次期8代目)・大山高志氏((株)夢番地執行役員)
・医療…石井洋介氏(おうちの診療所代表)・徳増裕宣氏(大原記念倉敷中央医療機構臨床医学研究所運営企画部部長)
・全体トークセッション…宮田裕章氏・五十棲浩二氏・坂本大典氏
定員：先着200人
参加費：無料

■交流会
日時：2月2日(日)18時?19時半
場所：倉敷中央病院付属予防医療プラザ1階ルリエール
対象：フォーラム参加者
定員：先着50人
参加費：3千円

問合せ：
高梁川流域クロッシング運営事務局((株)クラビズ内)【電話】424-8877
本庁商工課【電話】426-3405"
岡山県倉敷市,2025.02.01,広報くらしき 2025年2月号,軽自動車税種別割は4月1日の所有者に課税されます,くらし,"軽自動車税種別割は、毎年4月1日現在で、原動機付自転車・小型特殊自動車・二輪の小型自動車・軽自動車を所有している人に課税されます。4月2日以降に廃車した場合も、その年度分の税金は全額課税されるので注意してください。車両の譲渡、廃棄などにより所有しなくなった場合は、早めに名義変更または廃車の手続きをしてください。

■軽自動車などの税額(税率)と手続き場所
詳しくは、市ホームページで確認するか、問い合わせを。

■減免制度があります
障がいのある人や家族が軽自動車などを所有する場合、障がいの程度などにより減免を受けられる場合があります。買い替えなどにより車両や車両番号が変更となった場合は再度申請が必要です。

■車検時の軽自動車税種別割の納税確認が電子化されています
納付後すぐに車検を受ける人は、納税通知書裏面に記載のコンビニや金融機関などで納付し、領収書に添付される納税証明書を継続検査窓口に持参してください。

問合せ：本庁税制課
【電話】426-3175"
岡山県倉敷市,2025.02.01,広報くらしき 2025年2月号,野焼きからの火災に注意!,くらし,"野焼きが原因の火災が多発しています。野焼きは原則禁止されていますが、例外となる野焼きを行う場合は、次のことに注意してください。
・必ず消火器、水バケツを準備する
・風が強い時、空気が乾燥している時はやめる
・緊急時には迷わず119番通報する
・完全に消火するまで、その場を離れない

問合せ：消防局予防課
【電話】426-1194"
岡山県倉敷市,2025.02.01,広報くらしき 2025年2月号,水島よさこい踊りチーム「ほにや倉敷」の踊り子を募集,イベント,"高知のよさこい踊りの人気チーム「ほにや」が運営管理を行い、市内外で水島よさこい踊りのPR活動を行うチーム「ほにや倉敷」の踊り子を募集。経験不問。鳴子の鳴らし方から習得できます。水島港まつりを中心に、全国の祭りへの参加を検討中。申込方法など詳しくは、ホームページで確認を。

活動期間：3月?11月ごろ
申し込み：随時

問合せ：
水島よさこい実行委員会事務局(水島支所産業課内)【電話】446-1113
ほにやよさこい事務局(ほにや内)ホームぺ?ジ【HP】https://honiya.co.jp/pages/honiyakurashiki"
岡山県倉敷市,2025.02.01,広報くらしき 2025年2月号,市子ども・子育て支援審議会委員を募集,しごと,"任期：4月1日?令和10年3月31日
応募資格：4月1日現在、市内に住民票があり市内在住の20歳以上71歳未満で、平日の会議(年3・4回程度)に出席できる人
定員：2人
報酬：出席1回につき7,100円
応募方法：3月11日(火)(必着)までに、市ホームページにある申込書と、「子育て支援について私が思うこと」をテーマにした自筆の作文(800字以内)を、郵送かFAX、Eメール、持参で。

問合せ：本庁子育て支援課(〒710-8565西中新田640)
【電話】426-3314【FAX】427-7335
【E-mail】wlfcld@city.kurashiki.okayama.jp"
岡山県倉敷市,2025.02.01,広報くらしき 2025年2月号,市男女共同参画審議会委員を募集,しごと,"任期：4月1日?令和9年3月31日
応募資格：4月1日現在、市内在住の18歳以上71歳未満で、平日の会議(年2?4回程度)に出席できる人
定員：3人
報酬：出席1回につき7,100円
応募方法：2月28日(金)(必着)までに、本庁総合案内・男女共同参画課、ウィズアップくらしき(天満屋倉敷店6階)、各支所、各公民館などにある応募用紙と、「男女共同参画社会を目指して」をテーマにした作文(500字以内)を郵送かFAX、Eメール、持参で。

問合せ：本庁男女共同参画課(〒710-8565西中新田640)
【電話】426-3105【FAX】426-0990
【E-mail】gndeql@city.kurashiki.okayama.jp"
岡山県倉敷市,2025.02.01,広報くらしき 2025年2月号,フレイルを予防しよう!,健康,"「フレイル」とは、加齢とともに運動・認知機能が低下し、心身がストレスに弱くなっている状態のことです。多くの高齢者がフレイルを経て、要介護状態になると考えられています。フレイルは早期発見・対処することで改善するといわれています。継続的な運動・栄養バランスの取れた食事・社会参加で、フレイルを予防しましょう。
「食べる量が少なくなった」「同じものばかり食べる偏った食生活になっている」といった状態が続くと、フレイルにつながりやすくなります。フレイル予防のためには、体に必要な栄養素を満遍なく取ることが大切です。次の3つのポイントを心掛けましょう。
(1)3食しっかり食べる
(2)1日2回以上、主食・主菜・副菜を組み合わせた食事を取る
(3)いろいろな食品を食べる

■主食・主菜・副菜を組み合わせた食事の例
◇主食
ごはん・パン・麺類など。主な栄養素は炭水化物。主に体を動かすエネルギーの元になる。

◇主菜
肉・魚・卵・大豆製品などを含む料理。主な栄養素は、たんぱく質・脂質。主に体をつくる元になる。

◇副菜
野菜・キノコ・イモ・海藻などを含む料理。主な栄養素は、ビタミン・ミネラル・食物繊維。主に体の調子を整える元になる。

問合せ：くらしき健康福祉プラザ介護予防事業
【電話】434-9861"
