自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
神奈川県厚木市,2025.03.01,広報あつぎ 第1442号（2025年3月1日発行）,県央やまなみ探訪,くらし,"厚木・秦野・伊勢原市、愛川町、清川村の5市町村が観光振興で連携している「県央やまなみ地域」の魅力を、毎月順番に紹介します。紙面では伝えきれない5市町村の観光にまつわるコラムを、ニュースサイトでも紹介します。

■第10回　花めぐりと文化財探訪
表丹沢の伊勢原には、神奈川屈指の観光地の大山阿夫利神社の他にも、歴史を誇る神社仏閣が点在しています。春の桜のシーズンには、花めぐりを兼ねた文化財の探訪がお薦め。タイムトラベル気分の散策やハイキングはいかがでしょうか。

ニュースサイトで詳しく紹介しています

問合せ：商業観光課
【電話】225-2820"
神奈川県厚木市,2025.03.01,広報あつぎ 第1442号（2025年3月1日発行）,厚木愛通信,くらし,"厚木市長　山口貴裕

初春のすがすがしい空気に包まれた2月1日、厚木市は市制施行から70周年を迎えました。文化会館で開催した記念式典では、市の発展に功績を残し表彰を受けられる方々や友好都市・近隣自治体の首長の皆様など約1200人にお集まりいただき、共に記念すべき節目の日を祝うことができました。
厚木市が1955年に県下13番目の市として産声を上げたときの人口は、約3万1千人。今では22万を越える人が暮らし、五つの大学や世界に名高い企業など約9400の事業所が立地する活気あふれるまちへと成長しました。一方で、丹沢・大山や相模川、あつぎ温泉郷をはじめとする豊かな自然の恵みは変わらぬ市の魅力として在り続け、多くの人を引き付けています。これもひとえに、歴史の荒波を乗り越えてこられた先人の皆様の努力のたまものであり、その功績に敬意を表するとともに、重いたすきを受け取った市長として志を継ぎ、未来へ向けて力強く進んでいく所存です。
今年1年、市民の皆様には記念事業などを通じてあつぎ愛を深めていただきたいと願っています。私も「あつぎプライド」を胸に、より誇れるまちをつくれるよう勇往邁進(ゆうおうまいしん)してまいります。"
神奈川県厚木市,2025.03.01,広報あつぎ 第1442号（2025年3月1日発行）,あつぎのしゃしん。,くらし,"「朝の大山」
#2月5日撮影
#雪化粧
#青空
#niceatsugi
市公式インスタグラムで公開中"
神奈川県厚木市,2025.03.01,広報あつぎ 第1442号（2025年3月1日発行）,タウンガイド,その他,"■子育て支援センター絵本の読み聞かせLIVE
3月29日、(1)10時?…0?2歳向け(2)11時?…3歳以上向け(各回25分)。あつぎ市民交流プラザ。アミューあつぎ10周年を記念した「聞かせ屋。けいたろう」さんによる絵本の読み聞かせ。各回60人(保護者同伴)。無料。
申込み：当日9時30分から整理券を配布。
「聞かせ屋。けいたろう」さんのプロフィル：絵本の文章作家・翻訳者・講演家。保育士で二児の父でもある。夜の路上で大人向けに絵本を読み始め、絵本読み聞かせ・講座、保育者研修会で全国を駆け巡る

問合せ：子育て支援センター
【電話】225-2922。

■天の川おはなし会inコスモシアター
3月27日、13時30分?14時10分。神奈川工科大学厚木市子ども科学館。プラネタリウムで絵本などを読み聞かせ。4歳以上90人(幼児は保護者同伴)。無料。
申込み：不要。先着順。

問合せ：中央図書館
【電話】223-0033。

■こどもえいがかい
3月28日、(1)11時?11時30分(2)14時?14時50分。中央図書館。子ども向けの映画上映会。(1)かこさとしおはなしのビデオ5「どろぼうがっこう」、ぼくは王さま　たまごとめいたんてい「王さまめいたんてい」(2)世界名作アニメーション4「裸の王様」。3歳以上各回50人(幼児は保護者同伴)。無料。
申込み：不要。先着順。

問合せ：中央図書館
【電話】223-0033。

■原動機付自転車などの廃車・変更届け出はお早めに
軽自動車税(種別割)は、4月1日に原動機付自転車、軽自動車などを所有または使用する方に課税されます。盗難や譲渡などで所有していない場合は、3月中に手続きをしてください。
手続き場所：
・原動機付自転車(125cc以下)・小型特殊自動車…市民税課【電話】225-2012
・軽二輪車(125cc超?250cc以下)・二輪の小型自動車(250cc超)…相模自動車検査登録事務所【電話】050-5540-2037
・三輪・四輪以上の軽自動車(660cc以下)…軽自動車検査協会神奈川事務所相模支所【電話】050-3816-3120。

問合せ：市民税課
【電話】225-2012。"
神奈川県厚木市,2025.03.01,広報あつぎ 第1442号（2025年3月1日発行）,桃瀬茉莉(ももせまり)トリオ JAZZ LIVE,イベント,"本厚木ミロードとの文化芸術連携協定事業「あつぎにぎわい座」

プロのミュージシャンによる生演奏が楽しめます。

日時：3月20日
(1)11時?
(2)14時?
(各回45分程度)
出演：
・桃瀬茉莉さん(ピアノ)
・工藤精さん(ベース)
・木村章子さん(ヴィオラ)
場所：本厚木ミロード「ミロにわ」
費用：無料
申込み：不要。

問合せ：文化魅力創造課
【電話】225-2508"
神奈川県厚木市,2025.03.01,広報あつぎ 第1442号（2025年3月1日発行）,70周年記念ラッピングバス運行期間延長,くらし,"市制70周年を祝うために制作したラッピングバスの運行期間を延長します。

期間：3月31日まで
※4月以降の運行は議会の議決後に確定

■写真に撮ってSNSに投稿を
ラッピングバスを見つけたら、写真を撮ってハッシュタグ(#niceatsugi)を付けてSNSに投稿し、共有してみませんか。

問合せ：企画政策課
【電話】225-2450"
神奈川県厚木市,2025.03.01,広報あつぎ 第1442号（2025年3月1日発行）,あつぎ健康相談ダイヤル24 新サービス こどもの症状・受診の目安ナビ,子育て,"トライアル期間開始

インターネットで子どもの症状を入力すると受診の目安が分かります。急な体調不良やけがで病院に行くか迷った時に活用してください。

期間：3月1日?8月31日
対象：15歳以下
費用：無料
申込み：不要。詳細は市HPに掲載。
使い方：
(1)子どもの情報や症状を入力
(2)受診の目安を4段階で表示(家で様子見、すぐ受診など)
(3)看護師や医師に相談できる電話番号などを表示

問合せ：健康医療課
【電話】225-2174"
神奈川県厚木市,2025.03.01,広報あつぎ 第1442号（2025年3月1日発行）,みんなの声でつくるまち,くらし,"■パブリックコメント
▽市立保健福祉センター条例の改正
閲覧期間：3月1?31日
閲覧場所：保健福祉センター、市政情報コーナー、公民館、本厚木・愛甲石田駅連絡所、中央図書館、あつぎ市民交流プラザ、老人福祉センター寿荘、市HP
応募方法：閲覧場所にある用紙に掲載。

問合せ：健康医療課
【電話】225-2525

「厚木市　市民参加」で検索"
神奈川県厚木市,2025.03.01,広報あつぎ 第1442号（2025年3月1日発行）,ホットいいメール Hot E Mail,その他,"インターネットモニターからの意見を紹介

■2月1日号「広報あつぎ」を読んで
・厚木マークの紙吹雪が舞う写真がおしゃれだと思った/30代女性
・防犯カメラが犯罪の抑止力になり、安心した生活につながればうれしい/40代女性
・世代の違う6人のさまざまな思いが聞けて良かった/70代男性
・老若男女に住みやすい街だとひしひし伝わってきた/40代女性
・70周年記念作品の展示や映画のイベントが楽しみ/70代男性
・市制70周年の盛り上がりを感じた。今後の厚木に期待したい/50代男性

■インターネットモニター募集中
「厚木市　インターネットモニター」で検索

問合せ：広報シティプロモーション課
【電話】225-2043"
神奈川県厚木市,2025.03.01,広報あつぎ 第1442号（2025年3月1日発行）,編集後記,その他,学生の頃、毎日バスを使っていました。本を読んだり眠ったり、自由に過ごせるので乗っている時間が好きでした。今は自家用車中心の生活をしていますが、運転できなくなったらどうするかは、いつか考えないといけない問題だと思っています。取材の中で梶田先生の「まだ間に合ううちに考えてほしい」という言葉を聞き、先延ばしせずに向き合うことから始めないといけないと感じました/前場
神奈川県厚木市,2025.03.01,広報あつぎ 第1442号（2025年3月1日発行）,満開の桜と春を楽しむ あつぎ飯山桜まつり,イベント,"満開の桜の下、見て食べて楽しめるイベントです。厚木の春を感じてみませんか。

日時：3月29・30日　11?20時
場所：飯山白山森林公園　桜の広場

【メインステージ】
▼29日
11時?　小鮎中学校吹奏楽部演奏
11時15分?　オープニングセレモニー
12時30分?　ダンスパフォーマンスステージ
15時15分?　紙芝居
16時15分?　相模里神楽垣澤社中
17時?　飯山白龍太鼓・白龍の舞

▽同時開催
11?15時　スポーツ体験(モルック)

▼30日
12時?　昭和アイドル歌謡ショー
13時30分?　パレード(さくら輿(こし)・白龍の舞・飯山花音頭・餅まき)
16時?　飯山白龍太鼓・白龍の舞

▽同時開催
11?15時　金剛寺文化財一般公開

◆会場内ではお茶処、大道芸も実施

◆飯山白龍太鼓　白龍の舞
雨乞いをする村人と天を駆け巡る白龍をイメージし、激しく太鼓を打ち鳴らし白龍が舞います。

◆飯山花音頭
あつぎ飯山桜まつりに欠かせない花音頭。会場を華やかに盛り上げます。

◆ダンスパフォーマンスステージ
子どもから大人まで多彩なダンスが楽しめます。

◆さくら輿
女性が担ぐみこしです。

【桜のライトアップ】
祭り期間中、会場に咲く桜をライトで照らします。昼間とは違った幻想的な雰囲気が楽しめます。
点灯時間：18?20時

問合せ：商業観光課
【電話】225-2820"
神奈川県厚木市,2025.03.01,広報あつぎ 第1442号（2025年3月1日発行）,自然歳時記,文化,"■マヒワ(アトリ科)
体長12センチほどのマヒワは、冬鳥として渡来し低山地でも見られる。オオバヤシャブシやヤマハンノキの球果をよく食べる全体が明るい黄緑色の小さな鳥/上依知の段丘面の雑木林で見つけた。

段丘面に生えるオオバヤシャブシの実を食べている鳥がいた。気付かれないようにそっと近付くと、カワラヒワが群れてその小さな実をおいしそうについばんでいた。
ポリポリと食べる音に交じって「チュイーン、チュイーン」と澄み切ったか細い声も聞こえてくる。声のする辺りを双眼鏡でよく見ると、一回り小さく明るい黄緑色が目立つマヒワが紛れ、一心不乱に球果の中の小さな実を食べていた。
最近、鳥たちが少なくなったとよく聞く。鳥たちのすむ環境を大切にすることは、人間にとっても住みよい環境であると肝に銘じたい。

写真・文：吉田文雄

※写真は本紙をご覧ください。"
神奈川県厚木市,2025.03.01,広報あつぎ 第1442号（2025年3月1日発行）,厚木市の人口(2月1日現在),その他,"世帯数：10万6214世帯(前月比104世帯減)
人口：22万3212人(前月比332人減)
・男…11万5025人
・女…10万8187人"
