自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
神奈川県厚木市,2024.07.01,広報あつぎ 第1426号（2024年7月1日発行）,あつぎのしゃしん。,くらし,"「梅雨入り目前」
#6月7日撮影
#アジサイ
#小鮎川沿い
#niceatsugi
市公式インスタグラムで公開中"
神奈川県厚木市,2024.07.01,広報あつぎ 第1426号（2024年7月1日発行）,タウンガイド,その他,"■アミューあつぎ10周年記念・子育て支援センター夏まつり
7月27日、10?15時。あつぎ市民交流プラザ。輪投げやおもちゃすくいなど。未就学児200人。無料。
申込み：不要。先着順。

問合せ：子育て支援センター
【電話】225-2922。

■相模ささら踊り大会
7月24日、13時30分?16時。荻野運動公園。江戸時代から伝わる郷土芸能を披露。無料。
申込み：不要。

問合せ：文化魅力創造課
【電話】225-2509。

■農大で生きもの探し
8月6日、10時?14時30分。東京農業大学。生き物調査や解説など。市内在住在学の小・中学生30人(小学生は保護者同伴)。無料。
申込み：電話またはEメールに〒住所、氏名、年齢、電話番号を書き、7月17日までに環境政策課へ。
【電話】225-2749【メール】3100@city.atsugi.kanagawa.jp
抽選。講座予約システム(インターネットで申し込み可)。

■救急救命講習会
□応急手当普通救命講習会
7月23日、9?12時。消防本部。応急手当ての重要性、心肺蘇生法、自動体外式除細動器(AED)の取り扱いなど。市内在住在勤在学の中学生以上30人。無料。

□応急手当普及員講習会
7月30日?8月1日(全3回)、9?17時。睦合分署。事業所や地域などで応急手当ての方法を教える資格の取得。市内在住在勤在学の18歳以上30人。3960円(テキスト代)。

いずれも
申込み：7月1?9日に救急救命課へ。
【電話】223-9365
抽選。講座予約システム(インターネットで申し込み可)。

■森の里東地区の都市計画変更に関する案の縦覧と意見書受け付け
緑地、地区計画、土地区画整理事業の変更案を縦覧します。
期間：7月3?17日
場所：都市計画課、市HP
意見書受付：市内在住または利害関係のある方が対象。
申込み：都市計画課や市HPにある意見書を、直接または郵送、ファクス、Eメールで、7月3?17日(必着)に〒243-8511都市計画課へ。
【電話】225-2400【FAX】222-8792【メール】4600@city.atsugi.kanagawa.jp

■はじめての植物画講座
8月21日、9月18日、10月23日。10時30分?15時。あつぎ市民交流プラザ。季節の植物を描く。市内在住在勤在学の小学4年生以上各回15人(小学生は保護者同伴)。1000円(小・中学生500円)。
申込み：電話またはEメールに参加希望日、〒住所、氏名、年齢、電話番号を書き、7月31日までに環境政策課へ。
【電話】225-2749【メール】3100@city.atsugi.kanagawa.jp
抽選。講座予約システム(インターネットで申し込み可)。

■介護保険負担割合証の更新
要介護・支援認定を受けている方や総合事業の対象者に、介護保険負担割合証を7月中旬に発送します。新たに申請した方には、結果と併せて発送。
適用期間：8月?(1年間)。

問合せ：介護福祉課
【電話】225-2393。

■後期高齢者医療制度
□保険料率などを改定
2024・25年度の保険料率が改定されました。対象者には7月中旬に納入通知書を発送します。
均等割額：4万5900円
所得割率：10.08%
上限額：年額80万円(1949年3月31日以前に生まれた方、または一定の障がいがあり、広域連合の認定を受けた方の一部は、24年度に限り73万円)。

□保険証が新しく
現在の保険証の有効期限は、7月31日までです。7月中に新しい保険証を特定記録郵便で郵送します。

いずれも
問合せ：国保年金課
【電話】225-2223。"
神奈川県厚木市,2024.07.01,広報あつぎ 第1426号（2024年7月1日発行）,参加者募集 あつぎミュージックフェスティバル 新人シンガー発掘オーディション,イベント,"二次審査を通過した最終選考者は、約2カ月間、音楽スクールで本格的な指導が受けられる他、優勝者はメジャーレコード会社から配信デビューできます。

対象：
(1)市内在住在勤在学
(2)市内の学校を卒業
(3)活動拠点が市内
?のいずれかに該当する方が半数を占める中学生?30歳のグループまたは個人(プロダクションと契約がない方。未成年者は保護者の同意署名が必要)
参加費：1000円(高校生以下500円)
審査：一次は書類・音源審査。合格者は8月25日の二次審査に出場
申込み：あつぎ市民交流プラザや市HPにある応募用紙と、音源1曲分(CD-R)、参加費を、直接または現金書留で7月31日(必着)までに〒243-8511文化魅力創造課(あつぎ市民交流プラザ)へ。
【電話】225-2508
公式HPからも申し込み可。"
神奈川県厚木市,2024.07.01,広報あつぎ 第1426号（2024年7月1日発行）,みんなの声でつくるまち,くらし,"■意見交換会
▽開発許可等基準条例の改正
7月17日、19?20時。市役所第二庁舎。
申込み：不要。

問合せ：開発指導課
【電話】225-2441。

「厚木市　市民参加」で検索"
神奈川県厚木市,2024.07.01,広報あつぎ 第1426号（2024年7月1日発行）,企画展 夢虫になる夏が来る!,文化,"森や草原の仲間たちを深堀りしませんか

■展示
7月20日?9月16日(7月18・19・29日、8月26日は休館)
9?17時

■解説「あつぎ学びのアカデミー」
日時：7月20日、8月3日、9月14日　13時30分?14時30分
内容：虫との遊び方、学び方を解説

◆講座「トンボの講演会」
日時：8月18日　13時30分?15時30分
内容：昆虫写真家が空飛ぶ宝石に魅了された人生を語る

◆講座「アカリデサソウ・夏休みラスト　トラップ大作戦」
日時：8月31日　19?21時
内容：明かりに集まる虫を観察

◆定員50人。
申込み：■不要。◆10日前までにあつぎ郷土博物館へ。抽選。講座予約システム(インターネットで申し込み可)。

問合せ：あつぎ郷土博物館
【電話】225-2515"
神奈川県厚木市,2024.07.01,広報あつぎ 第1426号（2024年7月1日発行）,ウクレレLIVE and フラダンスワークショップ,イベント,"本厚木ミロードとの文化芸術連携協定事業「あつぎにぎわい座」

日にち：7月20日
場所：本厚木ミロード「ミロにわ」

■ウクレレLIVE
時間：
(1)11時?
(2)13時?
費用：無料
申込み：不要。

■フラダンスワークショップ
時間：
(1)11時30分?
(2)13時30分?
費用：100円(予約手数料)
定員：各回30人
申込み：7月1日から市HPにある専用フォームへ。先着順。

愛TV(市広報番組あつぎ愛テレビ)：7/1?

問合せ：文化魅力創造課
【電話】225-2508"
神奈川県厚木市,2024.07.01,広報あつぎ 第1426号（2024年7月1日発行）,ホットいいメール Hot E Mail,その他,"インターネットモニターからの意見を紹介

■6月1日号「広報あつぎ」を読んで
・健やかに暮らすためにも歯のセルフケアは重要/40代男性
・高齢者の悩みをサポートしていて良い取り組みだと思った/50代女性
・地震による火災原因は電気関係が多いと初めて知り自宅の分電盤に感震ブレーカーを設置しようと思った/30代女性
・厚木とアユのつながりが興味深かった/50代男性
・生物の命という視点で将来を見据えた対策や心がけを学ぶことは大切だと感じた/70代男性

■インターネットモニター募集中
「厚木市　インターネットモニター」で検索

問合せ：広報シティプロモーション課
【電話】225-2043"
神奈川県厚木市,2024.07.01,広報あつぎ 第1426号（2024年7月1日発行）,編集後記,その他,現実の生活がある中で夢へと一歩踏み出すのは、勇気や覚悟がいることです。「起業して夢をかなえた」と言えば響きが良いかもしれませんが、そこに至るまでには多くの苦労や不安、葛藤などもあったと思います。取材した2人の職種は違いますが、どちらも真っすぐなまなざしで生き生きと仕事をしていたのが印象的でした。今回の紙面で、未来を切り開こうとする人やそれを応援する人が増えたらうれしいです/森
神奈川県厚木市,2024.07.01,広報あつぎ 第1426号（2024年7月1日発行）,第78回あつぎ鮎(あゆ)まつり,イベント,"開催日：8月3・4日

<img class=""alignnone size-full wp-image-8768877"" src=""https://mykoho.jp/wp-content/uploads/2024/07/ynatsugi240701_21.jpg"" alt="""" width=""479"" height=""73"" />

<img class=""alignnone size-full wp-image-8768878"" src=""https://mykoho.jp/wp-content/uploads/2024/07/ynatsugi240701_22.jpg"" alt="""" width=""271"" height=""81"" />

<img class=""alignnone size-full wp-image-8768879"" src=""https://mykoho.jp/wp-content/uploads/2024/07/ynatsugi240701_23.jpg"" alt="""" width=""229"" height=""80"" />

<img class=""alignnone size-full wp-image-8768880"" src=""https://mykoho.jp/wp-content/uploads/2024/07/ynatsugi240701_24.jpg"" alt="""" width=""191"" height=""112"" />

<img class=""alignnone size-full wp-image-8768881"" src=""https://mykoho.jp/wp-content/uploads/2024/07/ynatsugi240701_25.jpg"" alt="""" width=""182"" height=""80"" />

<img class=""alignnone size-full wp-image-8768882"" src=""https://mykoho.jp/wp-content/uploads/2024/07/ynatsugi240701_26.jpg"" alt="""" width=""213"" height=""78"" />

<img class=""alignnone size-full wp-image-8768883"" src=""https://mykoho.jp/wp-content/uploads/2024/07/ynatsugi240701_27.jpg"" alt="""" width=""248"" height=""164"" />

■大花火大会
日時：8月3日　19時?打ち上げ
会場：相模川三川合流点

▽有料観覧席チケット販売
販売日：7月5日　12時?
場所：セブン-イレブン全店
価格：
〔厚木側〕
・SS席…2万5000円
・S席…1万8000円
・4人席…1万6000円
・2人席…9000円
〔海老名側〕
・5人席…1万8000円
・4人席…1万6000円
・2人席…9000円

▽新設　市民優先有料観覧席チケット販売
販売日：7月
(1)5日　9?10時
(2)5日?　10?19時
場所：
(1)本厚木駅東口地下道
(2)市まるごとショップあつまる
価格：厚木側　2人席…9000円
販売数：250セット
※購入には市内在住が分かる本人確認書類が必要

▽「みんなの花火」の募金
<img class=""alignnone size-full wp-image-8768884"" src=""https://mykoho.jp/wp-content/uploads/2024/07/ynatsugi240701_28.jpg"" alt="""" width=""532"" height=""49"" />
場所：
・1万円以上…商業観光課、厚木商工会議所、市観光協会
・1万円未満…「1万円以上」に加え、公民館、本厚木駅・東丹沢七沢観光案内所、郵便局
期間：7月1?31日

愛TV(市広報番組あつぎ愛テレビ)：7/1?

祭りの最新情報は市観光協会HPへ"
神奈川県厚木市,2024.07.01,広報あつぎ 第1426号（2024年7月1日発行）,自然歳時記,文化,"■ハナイカダ(ミズキ科)
葉の中央に小さな花が咲き、まるで船頭さんが?(いかだ)に乗っているように見えるのが名の由来。落葉低木で高さ1?3メートルほど。雌雄異株で雌花は1個、雄花は数個の花が咲く/不動尻の林縁で見つけた。

光沢のある葉の中心に花が咲き実がなる珍しいハナイカダには「気高い人」という花言葉がある。散策中に誰かが見つけると、みんなの顔が明るく陽気になるほど魅力あふれる樹木で、葉の主脈が花の位置まで伸びて太いのは茎の名残と思われる。
花の咲いた後、雌株の方に1個、まれに2個の実がなることがある。実は初めは緑色で、黒く熟してくると甘酸っぱい味がする。若葉はおひたしや天ぷらとして食べられ、薬用効果もある。
今年も会え、また来年も会えると思うと新たな希望が湧いてくる。

写真・文：吉田文雄

※写真は本紙をご覧ください。"
神奈川県厚木市,2024.07.01,広報あつぎ 第1426号（2024年7月1日発行）,厚木市の人口(6月1日現在),その他,"<img class=""alignnone size-full wp-image-8768888"" src=""https://mykoho.jp/wp-content/uploads/2024/07/ynatsugi240701_29.jpg"" alt="""" width=""880"" height=""32"" />"
神奈川県厚木市,2024.07.01,広報あつぎ 第1426号（2024年7月1日発行）,その他のお知らせ(広報あつぎ 第1426号(2024年7月1日発行)),その他,"■厚木市はスポーツ、文化・芸術、歴史の聖地づくりに取り組んでいます。

■市役所への郵便物は「〒243-8511○○課」で届きます。

■編集・発行
厚木市広報シティプロモーション課
<img class=""alignnone size-full wp-image-8768891"" src=""https://mykoho.jp/wp-content/uploads/2024/07/ynatsugi240701_30.jpg"" alt="""" width=""375"" height=""22"" />

<img class=""alignnone size-full wp-image-8768890"" src=""https://mykoho.jp/wp-content/uploads/2024/07/ynatsugi240701_6.jpg"" alt="""" width=""367"" height=""26"" />

<img class=""alignnone size-full wp-image-8768892"" src=""https://mykoho.jp/wp-content/uploads/2024/07/ynatsugi240701_31.jpg"" alt="""" width=""800"" height=""24"" />"
