自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
岡山県倉敷市,2024.12.01,広報くらしき 2024年12月号,会計年度任用職員を募集,しごと,"■事務職(知的障がい者)
詳しくは、受験案内で確認してください。
職務内容：事務補助や環境整備。週30時間勤務
任用期間：4月1日?令和8年3月31日(再度任用は勤務実績などにより最長で11年度末まで)
受験資格：療育手帳の交付を受けている。年齢不問
定員：3人程度
報酬：月額125,496円。期末・勤勉手当の支給あり。退職金の支給なし。通勤費一部支給あり。報酬など勤務条件は、条例・規則などの改正により変更する場合あり
受付締切：12月27日(金)必着
第一次試験：書類選考
受験案内：本庁総合案内・人事課、児島・玉島・水島の各支所総務課、庄・茶屋町の各支所市民係、船穂支所市民税務係、真備支所市民課、倉敷駅前連絡所、市保健所保健課、市ホームページで配布

問合せ：本庁人事課
【電話】426-3141

■障がい児(者)療育相談専門員
詳しくは、受験案内で確認してください。
職務内容：障がい児(者)や家族からの療育の相談・助言、関係機関・福祉事業所との連絡・調整など。週35時間勤務
任用期間：4月1日?令和8年3月31日(再度任用は勤務実績などにより最長で11年度末まで)
受験資格：社会福祉士・保健師・保育士・理学療法士・作業療法士・精神保健福祉士のいずれかの資格取得後3年以上の実務経験がある、または幼稚園・小学校・中学校・高等学校・特別支援学校(盲・ろう・養護学校を含む)のいずれかの教諭普通免許取得後3年以上の実務経験がある、もしくは児童発達支援管理責任者・児童指導員として児童福祉法に規定される事業で3年以上の実務経験がある
定員：1人程度
報酬：月額178,748円。期末・勤勉手当の支給あり。報酬など勤務条件は、条例・規則などの改正により変更する場合あり
受付期間：12月2日(月)?7年1月10日(金)。1月8日(水)の消印有効
受験案内：本庁障がい福祉課、市総合療育相談センター「ゆめぱる」、児島・玉島・水島の各保健福祉センター福祉課、真備保健福祉課、市ホームペ?ジで配布

問合せ：本庁障がい福祉課
【電話】426-3305"
岡山県倉敷市,2024.12.01,広報くらしき 2024年12月号,令和7年度市民企画提案事業を募集,くらし,"市民企画提案事業は、地域の身近な課題の解決を目指し、市民団体などが実施する公益的な自主事業や、市と協働で実施する事業の経費の一部を市が負担するものです。コースや応募方法など詳しくは、問い合わせを。

募集要項：本庁市民活動推進課、各支所、各図書館、ライフパーク倉敷、各公民館、市ホームページなどで配布
応募期限：12月13日(金)

問合せ：本庁市民活動推進課
【電話】426-3107"
岡山県倉敷市,2024.12.01,広報くらしき 2024年12月号,フレイルを予防しよう!,健康,"「フレイル」とは、加齢とともに運動・認知機能が低下し、心身がストレスに弱くなっている状態のことです。多くの高齢者がフレイルを経て、要介護状態になると考えられています。フレイルは早期発見・対処することで改善するといわれています。継続的な運動・栄養バランスの取れた食事・社会参加で、フレイルを予防しましょう。

■本や新聞、広報紙などを音読してみましょう!
文章を声に出して読むことは「読む」「声に出す」「聞く」という動作を一度に行うため、脳全体が活性化し、記憶力の向上や認知症予防につながります。声を出す際に、口を大きく動かし、滑舌よく、はっきりと発音することで、喉や舌などのトレーニングになり、唾液がよく出て、口が潤います。また、続けることで口の機能の維持・向上が期待できます。

■介護予防事業の教室受講者募集
期間：1月?3月
場所：くらしき健康福祉プラザ
対象：市内在住の65歳以上
受講料：無料
申込方法：12月7日(土)までに本人または同居家族が、電話か窓口で。1人1教室。多数の場合は抽選

◆転倒予防教室
◇はつらつコース
日時：毎週(火)14時?、毎週(水)10時?、毎週(木)10時?、毎週(金)14時?、毎週(土)14時?
内容：自宅でも続けられる運動、健康講話など
定員：各25人

◇男のはつらつコース
日時：毎週(火)10時?
内容：自宅でも続けられる運動、健康講話など
定員：25人

◇椅子のはつらつコース
日時：毎週(土)10時?
内容：自宅でも続けられる椅子を使った運動、健康講話など
定員：15人

◇食とお口プラスはつらつコース
日時：毎週(水)10時?
内容：自宅でも続けられる運動、調理実習・かむ力の確認などの体験、栄養・口腔(こうくう)ケアの健康講話など
定員：15人

◇ステップコース
日時：毎週(土)14時?
内容：マットの上を決められたステップで歩くスクエアステップなど
定員：16人

◆認知症予防教室　ぴんしゃん倶楽部
日時：毎週(土)10時?
内容：認知機能の確認、認知症予防の運動や講話、脳力トレーニングなど
定員：25人

問合せ：くらしき健康福祉プラザ介護予防事業(笹沖180)
【電話】434-9861"
岡山県倉敷市,2024.12.01,広報くらしき 2024年12月号,倉敷市の人口と世帯,その他,"(令和6年10月31日現在)

人口：473,886[+58]
男：230,948[+70]
女：242,938[-12]
世帯数：221,381[+257]
面積：356.07平方キロメートル"
岡山県倉敷市,2024.12.01,広報くらしき 2024年12月号,12月の納期限,くらし,"12月の納期限：12/25(水)
・固定資産税・都市計画税(第4期分)
・国民健康保険料(普通徴収第7期分)
・介護保険料(普通徴収第7期分)
・後期高齢者医療保険料(普通徴収第6期分)"
岡山県倉敷市,2024.12.01,広報くらしき 2024年12月号,くらしの情報 子育て,子育て,"■まびいきいきプラザのイベント参加者募集
受講料・申込方法など詳しくは、ホームページで。

◇パパの日サロン
ベビーマッサージ、ふれあい遊び、情報交換
日時：12月1日(日)10時?11時
対象：1歳半までの子どもと父親。これから父親になる人も可

◇親子でおやつづくり「スノーボールクッキー」
日時：12月7日(土)10時?12時
対象：市内在住・通勤の人と3歳?就学前の子ども

問合せ：まびいきいきプラザ
【電話】698-1555

■「子どもを感情的に叱ってしまうあなたへ子育て期のこころの整え方」の受講者募集
申込方法など詳しくは、市ホームページで。
日時：1月25日(土)13時?15時半
場所：くらしき健康福祉プラザ
対象：18歳未満の子どもの保護者

問合せ：市総合療育相談センター「ゆめぱる」
【電話】434-9882"
岡山県倉敷市,2024.12.01,広報くらしき 2024年12月号,くらしの情報 安全・安心,講座,"■消費生活学級連絡協議会講演会「相続登記の義務化と自筆証書遺言書保管制度について」の受講者募集
申込方法など詳しくは、市ホームページで。
日時：12月13日(金)14時?15時
場所：本庁10階大会議室
講師：岡山地方法務局倉敷支局

問合せ：本庁消費生活センター
【電話】426-3922

■上級救命講習会の受講者募集
日時：1月18日(土)8時半?17時半
場所：消防局
内容：心肺蘇生法、AED使用方法、止血法、救急車到着までの応急処置
申込方法：12月2日(月)?26日(木)に、本紙の二次元コードから電子申請で。

問合せ：消防局警防課
【電話】426-1192

■危険物取扱者試験
手数料・申込方法など詳しくは、ホームページで。
試験日：2月9日(日)
申込期間：12月9日(月)?19日(木)

問合せ：
消防試験研究センター岡山県支部【電話】086-227-1530
消防局予防課【電話】426-1194
各消防署

■石油ストーブ・石油ファンヒーターを正しく使いましょう
次の安全チェックを行い、正しく使いましょう。
・干した洗濯物の下で使用していませんか
・カーテンや布団の近くで使用していませんか
・スプレー缶の近くで使用していませんか
・古い灯油を使っていませんか
・本体やフィルターに、ほこりやごみがたまっていませんか
・給油時や寝るとき、外出するときには火を消していますか

問合せ：消防局予防課
【電話】426-1194"
岡山県倉敷市,2024.12.01,広報くらしき 2024年12月号,くらしの情報 環境・リサイクル,講座,"■クルクルセンターのリサイクル体験講座の受講者募集
受講料・申込方法など詳しくは、市ホームページで。
対象：小学3年生以下は保護者同伴

◇畳たたみべり縁のひな人形
日時：1月11日(土)10時?12時

◇ステンドグラスのひな人形
日時：1月29日(水)10時?12時

問合せ：クルクルセンター
【電話】470-6681

■市有亀島墓地(亀島第1)の使用者募集
対象：市内に住民票がある人
所在地：水島北亀島町1898-1
受付期間：12月2日(月)?27日(金)
使用期間：20年(更新制)
区画状況：返還区画
面積：6・6平方メートル以内
区画数：2
使用料(20年分)：6万4千円

問合せ：水島支所市民課
【電話】446-1915"
岡山県倉敷市,2024.12.01,広報くらしき 2024年12月号,くらしの情報 産業・観光,講座,"■手づくり竹工芸展の作品募集
出展者全員に記念品を進呈。作品は2月3日(月)?14日(金)に真備支所に展示
応募要件：竹細工作品で未発表のもの。1人3点まで。
対象：市内在住・通勤・通学の人
応募方法：1月7日(火)?17日(金)に作品と、(1)住所(2)氏名(3)作品名(4)電話番号を記入した紙を持参で。

問合せ：真備支所産業課(真備町箭田1141-1)
【電話】698-8112

■経営力向上セミナー「社員がみずから動き出す!」の受講者募集
山本昌作氏(HILLTOP(株)相談役)による、社員の成長を大事にする経営。無料
日時：12月12日(木)15時?17時
場所：市立美術館
対象：市内中小企業経営者
申込方法：本紙の二次元コードから電子申請で。

問合せ：本庁商工課
【電話】426-3405

■児島産業振興センターの土曜・日曜講座受講者募集
受講料・申込方法など詳しくは、ホームページで。
日時：1月11日?3月23日の毎週(土)(日)13時?16時。受講は1カ月につき2回まで。
場所：児島産業振興センター
内容：工業用ミシン訓練、バッグなどの小物自由制作
対象：ミシン未経験者も可

問合せ：児島産業振興センター
【電話】441-5123

■「クリスマスのリース作り」の受講者募集
日時：12月15日(日)10時?12時
場所：鷲羽山ビジターセンター
受講料：500円
申込方法：12月12日(木)までに電話で。

問合せ：鷲羽山ビジターセンター
【電話】479-8660"
岡山県倉敷市,2024.12.01,広報くらしき 2024年12月号,くらしの情報 保健・福祉,くらし,"■倉敷市シルバー人材センターの正規職員(職務経験者)募集
詳しくは、ホームページなどで配布する受験案内で。
職種・定員：一般事務・2人程度
採用予定日：4月1日
受験資格：
(1)民間企業などで10年以上の職務経験がある
(2)昭和39年4月2日以降に生まれた高校卒業以上
(3)普通自動車を運転できる免許がある
申込期間：12月2日(月)?13日(金)
試験：適性検査など

問合せ：
倉敷市シルバー人材センター【電話】426-3318
本庁健康長寿課【電話】426-3315

■認知症本人ミーティングの参加者募集
認知症の診断を受けた人が語り合う場。家族同士の交流会もあり
日時：1月9日(木)14時?15時半
場所：くらしき健康福祉プラザ
対象：認知症の診断を受けた人と家族。本人のみ、家族のみの参加も可
申込方法：1月6日(月)までに電話で。

問合せ：本庁地域包括ケア推進室
【電話】426-3417

■クオカード(1,000円分)を進呈!健診結果を提供してください
条件に該当する人は、電話か本紙の二次元コードから連絡を。申請に必要な書類などを送ります。
進呈条件：次の全てを満たす人。
(1)倉敷市の国民健康保険に令和6年4月1日から継続加入中で、7年3月末時点の年齢が40歳?74歳
(2)国保特定健診受診券を使用していない
(3)必要な健診結果がそろっている

問合せ：本庁国民健康保険課
【電話】426-3281

■福祉用具「冬の特設コーナー」
「準備しておこう防災用品」をテーマに、備蓄用食品・グッズを展示
日時：12月?2月((月)(祝)(休)・年末年始除く)9時?17時
場所：くらしき健康福祉プラザ

問合せ：くらしき健康福祉プラザ保健福祉相談室
【電話】434-9849

■高梁川流域くらしきフォーラムを放送・配信
濱田祐太郎氏(漫談家)などによる、障がいのある当事者の暮らしをテーマにした対談番組
ラジオ：12月2日(月)?6日(金)7時45分?、再放送12時?、エフエムくらしき(82.8MHz)で。アプリRadimo(レディモ)からスマホでも可
動画：12月7日(土)?2月28日(金)、YouTubeチャンネル「第19回高梁川流域くらしきフォーラム」で。

問合せ：
同実行委員会事務局(倉敷地域基幹相談支援センター内)【電話】486-3500
本庁障がい福祉課【電話】426-3305"
