自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
神奈川県厚木市,2024.11.15,広報あつぎ 第1435号（2024年11月15日発行）,観覧者募集 あつぎミュージックフェスティバル オーディション最終選考,イベント,"新人シンガー発掘オーディション最終選考の観覧者を募集します。審査を勝ち抜いた歌声を間近で鑑賞できます。

日時：11月24日　14?15時
場所：あつぎ市民交流プラザ
定員：30人
費用：無料
申込み：不要。先着順。

問合せ：文化魅力創造課
【電話】225-2508"
神奈川県厚木市,2024.11.15,広報あつぎ 第1435号（2024年11月15日発行）,神奈川の五座が一同に集結 相模人形芝居大会,文化,"国の重要無形民俗文化財の相模人形芝居を披露します。民俗芸能を鑑賞しませんか。

日時：2025年3月16日　12時30分?16時45分
場所：南足柄市文化会館
出演：長谷・林座(厚木市)、前鳥座(平塚市)、足柄座(南足柄市)、下中座(小田原市)
定員：750人
費用：無料
申込み：往復ハガキに、〒住所、氏名、電話番号、参加人数(2人まで)を書き、25年1月10日(消印有効)までに〒250-0192南足柄市関本440南足柄市役所文化スポーツ課へ。抽選。

問合せ：文化魅力創造課
【電話】225-2509"
神奈川県厚木市,2024.11.15,広報あつぎ 第1435号（2024年11月15日発行）,まち歩きイベント 厚木の歴史と河川・山の景観を訪ねる,イベント,"身近なまちの魅力を一緒に探してみませんか。

日時：12月11日　8時45分?13時
場所：飯山、相模川など
内容：市内の景観を楽しめるスポットをバスと徒歩で巡る
対象：市内在住在勤の方15人
費用：500円(保険料)
申込み：ハガキ、ファクス、Eメールに〒住所、氏名(ふりがな)、生年月日、性別、電話番号を書き11月18?28日(必着)に〒243-8511都市計画課【電話】225-2401【FAX】222-8792【メール】4600@city.atsugi.kanagawa.jpへ。抽選。市HPからも申し込み可。"
神奈川県厚木市,2024.11.15,広報あつぎ 第1435号（2024年11月15日発行）,あつぎ郷土博物館連動企画 學藝員のススメ 第62回,文化,"博物館の学芸員が、あれこれを語り倒すコーナー。

■小さな土偶「おおきどくん」
佐藤　健二
あつぎ郷土博物館で開催中の特別展「ドグウ集まれ!」の展示史料の中から、山梨県の大木戸遺跡から出土した土偶を紹介します。
高さ約5.3センチと小さく、手の表現は省略されています。顔にはヘラ状の工具の刺突で小さな目と口が描かれ、目の上にはうっすらと眉の表現があります。なんともユーモラスな表情で、「おおきどくん」という愛称で親しまれています。
土偶は縄文時代の人々が祈りを込めた道具と考えられていますが、制作者がどのような気持ちで作り、どんな祈りを込めていたのか、想像してみるのも楽しいのではないでしょうか。
展示は12月8日までです。ぜひ郷土博物館に足を運んでみてください。

問合せ：あつぎ郷土博物館
【電話】225-2515"
神奈川県厚木市,2024.11.15,広報あつぎ 第1435号（2024年11月15日発行）,参加者募集 七沢自然ふれあいセンターの催し,子育て,"子どもから大人まで楽しめるイベントです。キャンプやたき火で冬の自然を楽しみませんか。

■ひとり親のための親子デイキャンプ
日時：2025年1月19日　10?15時
内容：ピザ作り、草木染など
定員：市内在住在勤のひとり親家族25人
費用：1000円、2歳以下45円

◆冬も親子でたき火NIGHT
日時：25年1月25日　16時30分?18時30分
内容：親子でたき火を楽しむ
定員：市内在住在勤の親子10組
費用：500円、2歳以下45円

▲キッズキャンプ
日時：25年2月(1)1・2日(2)8・9日(1泊2日)
※いずれかの日程のみ申し込み可
内容：工作、野外炊事、天体観望など
定員：市内在住の小学1?3年生各回24人
費用：6000円

いずれも場所は七沢自然ふれあいセンター。費用は材料費、保険料など。
申込み：12月▲10日■15日◆22日までに七沢自然ふれあいセンター【電話】248-3500へ。抽選。講座予約システム(インターネットで申し込み可)。"
神奈川県厚木市,2024.11.15,広報あつぎ 第1435号（2024年11月15日発行）,ふれあいプラザのクリスマスイベント,イベント,"工作やコンサートで楽しい時間を過ごしませんか。

■クラフトバンドでつくるお正月飾り
日時：12月7日　10?12時
内容：紙のバンドでしめ飾りを作る
定員：18人
費用：1300円(材料費)
申込み：11月15?24日にふれあいプラザ【電話】225-2081へ。先着順。当日はハサミをお持ちください。

■厚木北高校吹奏楽部のクリスマスコンサート
日時：12月21日　13?15時
定員：60人
費用：無料
申込み：不要。

いずれも場所はふれあいプラザ。

問合せ：環境事業課
【電話】225-2781"
神奈川県厚木市,2024.11.15,広報あつぎ 第1435号（2024年11月15日発行）,12月のギャラリー,文化,"<img class=""alignnone size-full wp-image-9057973"" src=""https://mykoho.jp/wp-content/uploads/2024/11/ynatsugi241115_1.jpg"" alt="""" width=""498"" height=""137"" />

問合せ：あつぎ市民交流プラザ
【電話】225-2510"
神奈川県厚木市,2024.11.15,広報あつぎ 第1435号（2024年11月15日発行）,平和を学ぶ映画上映会,文化,"平和の大切さや戦争の悲惨さを学ぶ映画を上映します。

日時：12月14日　9?13時
場所：あつぎのえいがかんkiki
対象：市内在住在勤在学の方70人
費用：無料
上映作品：「太陽の子」太平洋戦争末期の日本の原爆開発の実話を基にした作品
申込み：電話または、地域包括ケア推進課や公民館にある申込書を、直接または郵送、ファクスで11月27日(必着)までに〒243-8511地域包括ケア推進課【FAX】221-1640へ。抽選。講座予約システム(インターネットで申し込み可)。

問合せ：地域包括ケア推進課
【電話】225-2200"
神奈川県厚木市,2024.11.15,広報あつぎ 第1435号（2024年11月15日発行）,網走市との友好都市締結20周年 記念訪問団参加者募集,くらし,"あばしりオホーツク流氷まつりに参加しませんか。

日にち：2025年2月7?9日
対象：市内在住の18歳以上10人
費用：5万円程度(航空費など)
申込み：直接またはハガキ、ファクス、Eメールに〒住所、氏名(ふりがな)、生年月日、性別、電話番号を書き、12月10日(必着)までに〒243-8511企画政策課【FAX】225-3732【メール】1100@city.atsugi.kanagawa.jpへ。抽選。事前説明会あり。

問合せ：企画政策課
【電話】225-2050"
神奈川県厚木市,2024.11.15,広報あつぎ 第1435号（2024年11月15日発行）,実りの秋を祝おう 農業まつり 畜産祭・収穫祭,イベント,"市内農家が育てた農産物の品評会や食料品販売など、子どもから大人まで楽しめる祭りです。

日時：11月23日　9?14時
場所：JAあつぎ本所
内容：農産物品評会(出品物を販売)。市内産の米や豚肉、鉢花、地場産を使用した飲食の販売。畜産紹介コーナー、子ども向けスタンプラリーなど
申込み：不要。

問合せ：農業政策課
【電話】225-2801"
神奈川県厚木市,2024.11.15,広報あつぎ 第1435号（2024年11月15日発行）,全国瞬時警報システム(J(ジェイ)-アラート)全国一斉情報伝達試験,くらし,"J-アラートの確認のため、防災行政無線で試験放送を実施します。

日時：11月20日　11時〜

※気象状況などにより中止の場合あり。

問合せ：危機管理課
【電話】225-2190"
神奈川県厚木市,2024.11.15,広報あつぎ 第1435号（2024年11月15日発行）,みんなの声でつくるまち,くらし,"■パブリックコメント
▽市公文書等の管理に関する条例の制定
閲覧期間：11月18日?12月18日
閲覧場所：行政総務課、文化魅力創造課、あつぎ郷土博物館、市政情報コーナー、公民館、本厚木・愛甲石田駅連絡所、中央図書館、あつぎ市民交流プラザ、保健福祉センター、市HP
応募方法：閲覧場所にある用紙に掲載。

「厚木市　市民参加」で検索"
神奈川県厚木市,2024.11.15,広報あつぎ 第1435号（2024年11月15日発行）,こちらは防災あつぎです,くらし,"このコーナーでは、災害に備える対策などを紹介します。

■第19回「家庭備蓄の再確認を」
大規模災害時は救援物資が届くまで時間がかかる場合があります。最低でも3日分、できれば7日分を目安に飲料水や食料などを備蓄しましょう。

▽飲料水・食料・日用品
・飲料水(1人1日3リットル程度)
・非常食(レトルト食品、缶詰など)
・カセットこんろ・ガスボンベ
・モバイルバッテリー・蓄電池
・軍手
・ライター・マッチ
・懐中電灯
・ラジオ
・乾電池
・使い捨てカイロ

▽薬・衛生用品
・常備薬
・処方薬
・お薬手帳
・救急箱
・除菌ウェットティッシュ
・携帯トイレ(1人1日5回分)
・トイレットペーパー
・生理用品

▽乳幼児・高齢者向け用品
・粉・液体ミルク
・離乳食
・使い捨て哺乳瓶
・おむつ・おしりふき
・高齢者向け・介護用食品

◇携帯トイレの備蓄を
地震で水道が止まると、トイレの使用が制限される場合があります。
携帯トイレ備蓄の目安：5回×家族の人数×最低3日分

問合せ：危機管理課
【電話】225-2190"
