自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
神奈川県厚木市,2024.08.01,広報あつぎ 第1428号（2024年8月1日発行）,厚木愛通信,くらし,"厚木市長　山口貴裕

6月初旬、新聞やインターネットに「出生率1・20最低更新」の見出しが躍りました。国から発表された、女性が生涯で産む子どもの推定人数で、数値が表すとおり少子高齢化や人口減少は自治体にとって避けて通れない課題となっています。
住民の定住に向けた自治体間の競争が厳しさを増す中、私が就任以来大切にしているのが都市間協調の考え方です。自治体が広域的な行政圏として共に課題解決に当たり、互いの強みを生かし相乗効果を生むものです。これを基に私は「県央姉妹都市構想」を掲げ、昨年は秦野・伊勢原市、愛川町、清川村と連携強化の協定を締結。そして先月、協定と同じ5市町村で構成する広域行政連絡会の名称を「県央やまなみ協議会」に改めました。オブザーバーとして、小田急電鉄をはじめとした五つの企業と観光メディア文化学部のある松蔭大学にも加わっていただき、ブランディングや共通課題の鳥獣被害対策、ジビエによる地域振興などに取り組みます。
私たちが暮らす県央やまなみ地域は、丹沢・大山を軸に大きなポテンシャルを秘めています。将来に渡り発展し続けられる「強いエリア・魅力あるエリア」となるよう、近隣市町村と手を携えてまいります。"
神奈川県厚木市,2024.08.01,広報あつぎ 第1428号（2024年8月1日発行）,あつぎのしゃしん。,くらし,"「コケと滝」
#7月10日撮影
#不動尻
#七沢
#niceatsugi
市公式インスタグラムで公開中"
神奈川県厚木市,2024.08.01,広報あつぎ 第1428号（2024年8月1日発行）,タウンガイド,その他,"■今日からできるプラスワン・健康測定会and運動講座
9月12日、14時?15時30分。保健福祉センター。運動指導士による健康を維持する運動の実践や血管年齢・骨健康測定会など。市内在住の40歳以上20人。無料。
申込み：8月22日までに健康医療課へ。
【電話】225-2201
抽選。

■子育てアドバイザー(子育て支援ボランティア)講習会
9月(1)11日、9時50分?16時45分(2)12日、9時30分?17時(全2回)。あつぎ市民交流プラザ。市内在住で地域の子育て支援にボランティアとして関わりたい方15人。無料。託児あり(1歳以上5人。先着順)。別途、保育所実習(半日)が必要。全課程修了者に認定証を交付。
申込み：8月23日までに子育て支援センターへ。
【電話】225-2922
講座予約システム(インターネットで申し込み可)。

■救急救命講習会
□応急手当上級救命講習会
8月24日、9?17時。心肺蘇生法、自動体外式除細動器(AED)の取り扱い、止血法など。市内在住在勤在学の中学生以上30人。無料。

□応急手当普及員再講習会
8月27日、13時30分?16時30分。普及員の有効期限更新や技能の維持・向上。市内在住在勤在学で有効期限内(3年)の普及員30人。3960円(テキスト代)。

いずれも睦合分署。
申込み：8月2?13日に救急救命課へ。
【電話】223-9365
抽選。講座予約システム(インターネットで申し込み可)。

■斎場施設見学会
8月23日、10時30分?12時。市斎場。施設見学と葬儀の説明。定員30人。無料。
申込み：8月1?22日に市斎場へ。
【電話】281-8595
先着順。

■ファミリー・サポート・センター提供会員を募集
地域で育児の手伝いをする提供会員を募集します。
対象：市内在住で子どもの一時的な預かりや保育施設への送迎などができ、講習会を受講できる方15人
講習会：9月(1)11日、9時50分?16時45分(2)12日、9時30分?17時(全2回)。あつぎ市民交流プラザ。無料。託児あり(1歳以上5人。先着順)。
申込み：8月23日までに子育て支援センターや公民館にある申込書と証明写真2枚を、直接子育て支援センターへ。
【電話】225-2933

■市有地の売却
物件：
(1)宮の里三丁目1155番146(214.24平方メートル)
(2)上古沢字御子ヶ谷220番4他5筆(342.40平方メートル)
申し込み期間：8月5?20日。
詳細は市HPに掲載。

問合せ：財産管理課
【電話】225-2089。

■児童扶養手当現況届・特別児童扶養手当所得状況届の提出を
届け出は、前年の所得や子どもの養育状況などを確認するものです。受給している方は、必ず届け出てください。提出方法などの詳細は対象者に通知。
期間：
・児童扶養手当…8月1日?9月2日
・特別児童扶養手当…8月9日?9月11日。

問合せ：子育て給付課
【電話】225-2241。

■8月は「道路ふれあい月間」8月10日は「道の日」
ルールやマナーを守り、道路を美しく安全に利用しましょう。損傷を見つけた場合は、市民情報提供システム「スマ報」などで連絡をお願いします。

問合せ：道路総務課
【電話】225-2300。

■本厚木駅連絡所の臨時休業
8月20・21日は駅ビル休館のため休業します。

問合せ：市民課
【電話】225-2110。"
神奈川県厚木市,2024.08.01,広報あつぎ 第1428号（2024年8月1日発行）,参加者募集 モルタルアートワークショップ,イベント,"工作用のモルタルで小さな家を作ってみませんか。作品は、10月開催の「あつぎ青空アート展」で展示します。

日時：
(1)9月29日　9時30分?12時30分
(2)10月6日　10?12時
(全2回)
場所：ぼうさいの丘公園
対象：15歳以上10人程度
費用：3000円(材料代)
申込み：ハガキ、Eメールに〒住所、氏名、年齢、電話番号を書き、8月20日(必着)までに〒243-8511文化魅力創造課へ。
【メール】8650@city.atsugi.kanagawa.jp
抽選。

問合せ：文化魅力創造課
【電話】225-2508"
神奈川県厚木市,2024.08.01,広報あつぎ 第1428号（2024年8月1日発行）,みんなの声でつくるまち,くらし,"■意見交換会
▽犯罪被害者等支援条例の制定
8月20日、19?20時。市役所第2庁舎。
申込み：不要。

問合せ：くらし交通安全課
【電話】225-2148。

「厚木市　市民参加」で検索"
神奈川県厚木市,2024.08.01,広報あつぎ 第1428号（2024年8月1日発行）,戦没者追悼式,くらし,"悲惨な戦争を再び繰り返さないよう平和への決意を新たにするとともに、戦争の犠牲となられた方々のご冥福をお祈りする戦没者追悼式を実施します。

日時：8月23日　10?11時
場所：保健福祉センター
申込み：不要。

問合せ：地域包括ケア推進課
【電話】225-2200"
神奈川県厚木市,2024.08.01,広報あつぎ 第1428号（2024年8月1日発行）,募集 選手たちをサポート あつぎマラソンボランティア,しごと,"給水所の補助や会場整理などのボランティアを募集します。

日時：10月27日　8?12時
場所：荻野運動公園と周辺道路
内容：選手の給水準備や会場・道路交通整理など
申込み：電話またはファクス、Eメールに〒住所、氏名、年齢、電話番号を書き、8月31日までにスポーツ魅力創造課へ。
【FAX】223-0044【メール】8850@city.atsugi.kanagawa.jp
10月に説明会を開催。記念タオルを進呈。

問合せ：スポーツ魅力創造課
【電話】225-2531"
神奈川県厚木市,2024.08.01,広報あつぎ 第1428号（2024年8月1日発行）,ホットいいメール Hot E Mail,その他,"インターネットモニターからの意見を紹介

■7月1日号「広報あつぎ」を読んで
・つながりを強くし技術などを各企業で共有できれば大きな地域産業の基盤になるのではないか/70代以上男性
・一人一人が水の事故を起こさない行動を心がけることが大切/40代男性
・夏は危険な暑さが予想されているので小まめな水分補給などで熱中症を防ぎたい/50代女性
・市が起業支援をしているのを初めて知った/30代女性
・毎年鮎まつりの花火を家族で見ているので今年も楽しみ/40代女性

■インターネットモニター募集中
「厚木市　インターネットモニター」で検索

問合せ：広報シティプロモーション課
【電話】225-2043"
神奈川県厚木市,2024.08.01,広報あつぎ 第1428号（2024年8月1日発行）,編集後記,その他,「伝わらなかったらどうしよう」という気持ちから、外国人の方とコミュニケーションを取るときに緊張していましたが、今回の取材を通して、肩の力を抜いて自然に会話することが大切だと感じました。価値観や文化の違いを全て理解するのは難しくても、相手の大切にしているものを尊重する気持ちを忘れないようにしたいです。今回の紙面が、外国人の方と関わる上でのヒントになればうれしいです/佐々木
神奈川県厚木市,2024.08.01,広報あつぎ 第1428号（2024年8月1日発行）,ATSUGI JAZZ NIGHT(あつぎジャズナイト) 2024,イベント,"ジャズ専門のライブハウスなどで活動するプロのミュージシャンなどの生演奏が聞ける「あつぎジャズナイト」が今年もやってきます。お酒やグルメを味わいながら、総勢12組のアーティストによる2日間のステージを楽しみませんか。

入場無料

日時：8月22・23日　16時?
場所：厚木公園
※荒天中止
※会場に駐車場・駐輪場はありません
出演者：
[22日]
・サニーサイドジャズオーケストラ
・北里大学　New Count Jazz Orchestra
・AlteFabrik(アルテファブリーク)
・JAY and Da Soul Breeze Band
・Gecko and Tokage Parade
・高木里代子女子トリオジャズ
[23日]
・東海大学　Swing Beats Jazz Orchestra
・EbAk(エバック)
・カルラトリオ
・nica Trio(ニカトリオ)
・日産B and S　ジャズオーケストラ
・牧野竜太郎カルテット

※「JAY and Da Soul Breeze Band」「Gecko and Tokage Parade」「日産B and S　ジャズオーケストラ」の「and」は置き換えています。正式表記は本紙をご覧ください。

■♪のお店でもJAZZが楽しめる
協力店舗：
・本厚木キャビン
・マッカーサーギャレッジ
・本厚木ミロード
※詳しくは本紙をご覧ください。

愛TV(市広報番組あつぎ愛テレビ)：8/1?

問合せ：商業観光課
【電話】225-2840"
