自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
岡山県倉敷市,2025.01.01,広報くらしき 2025年1月号,緊急告知FMラジオの試験放送,くらし,"市では、緊急告知FMラジオが正常に作動していることを確認するため、毎月1日(1月は4日)の12時55分ごろに試験放送を行っています。まずは、通常のラジオ放送が受信できることを確認してください。その後で試験放送が受信できない場合や聞こえにくい場合には、次の事項を確認してください。これらを確認しても受信できない場合には、ラジオの故障が考えられます。
・窓際などの電波を受信しやすい場所に移動し、ラジオの受信を確認する
・電源が正しく接続されていること、電池が消耗していないことを確認する

問合せ：
本庁危機管理課【電話】426-3645
エフエムくらしき【電話】430-0600"
岡山県倉敷市,2025.01.01,広報くらしき 2025年1月号,人生会議(ACP)ワークショップの参加者募集,講座,"「人生会議」とは、ACP(アドバンス・ケア・プランニング)の愛称で、自分の大切にしていることや希望、どのような医療やケアを望んでいるかについて自ら考え、自分の信頼する人たちと話し合い、共有する取り組みのことです。参加者にはエンディングノートを進呈

日時：2月5日(水)10時?11時半
場所：本庁7階701会議室
内容：ACPに関する講話、エンディングノートを実際に書くワークショップ
定員：先着20組。なるべく2人1組で。1人でも参加可
参加費：無料
申込方法：1月6日(月)?31日(金)に電話で。

問合せ：本庁地域包括ケア推進室
【電話】426-3417"
岡山県倉敷市,2025.01.01,広報くらしき 2025年1月号,フレイルを予防しよう!,健康,"むせやすい、かめない食べ物や食べこぼしが増えたなど、口の機能に関する衰えをオーラルフレイルといいます。オーラルフレイルを放置すると、食欲の低下や食事内容がやわらかいものに偏りがちになることなどから、全身の衰えにつながっていきます。口のトレーニングで口の機能を維持し、フレイルを予防しましょう。

■口のトレーニング?ブクブクうがい
ブクブクうがいは、口をしっかり閉じて頬をふくらませて行うことで、口や顎などの筋肉を自然と鍛えることにつながります。
(1)水を口に含む
(2)両頬を膨らませて、ブクブクうがいをする(10秒程度)
(3)片方の頬を膨らませて、ブクブクうがいをする(左右各10秒程度)
(4)終わったら水を吐き出す

問合せ：くらしき健康福祉プラザ介護予防事業
【電話】434-9861"
岡山県倉敷市,2025.01.01,広報くらしき 2025年1月号,危険な盛土等を厳しく規制するため、市内全域を宅地造成等工事規制区域に指定,くらし,"〔令和7年4月1日運用開始〕
令和3年7月に静岡県熱海市で大雨に伴い盛り土が崩落し、大規模な土石流災害が発生したことや、危険な盛土等に関する法律による規制が必ずしも十分でない区域が存在していることなどを踏まえ、5年5月26日に「宅地造成等規制法」が改正、「宅地造成及び特定盛土等規制法(以下、盛土規制法)」が施行され、危険な盛り土を全国一律の基準で包括的に規制することになりました。これに伴い、市では、盛土等に対する行為を厳しく規制できるよう、市内全域を宅地造成等工事規制区域に指定します。また、「市埋立行為等の規制に関する条例」は、規制区域の指定に合わせて廃止する予定です。なお、特定盛土等規制区域は指定しません。

問合せ：本庁開発指導課
【電話】426-3485

■盛土規制法に関する事業者向け説明会
備中県民局管内市町村合同で開催
日時：2月4日(火)10時?12時・14時?16時
場所：市民会館
申込方法：1月6日(月)?2月3日(月)15時に本紙の二次元コードから電子申請で。

問合せ：県建築指導課
【電話】086-226-7868"
岡山県倉敷市,2025.01.01,広報くらしき 2025年1月号,〔きらきら手話コーナー〕NET119・FAX119・電話リレーサービス,くらし,"聴覚や発話に困難がある人が、救急車や消防車を呼ぶ緊急通報に利用できるサービスを紹介します。

■NET119
GPS機能がある携帯電話・スマホに専用の無料アプリをダウンロードし、市消防局に事前登録して使用します。毎年2月にNET119登録説明会も開催しています。外出先・県外からでも利用できます。

■FAX119
事前に市ホームページから様式をダウンロードしておき、使用します。

■電話リレーサービス
聴覚や発話に困難がある人と聞こえる人との電話を、通訳オペレーターがリアルタイムでつなぐサービスです。緊急通報をすることもでき、外出先・県外からでも利用できます。

YouTubeチャンネル「倉敷市e公民館」では手話を学べる動画を公開しています
手話動画(体調編)〔本紙の二次元コード参照〕

問合せ：本庁障がい福祉課
【電話】426-3305"
岡山県倉敷市,2025.01.01,広報くらしき 2025年1月号,倉敷マスターを紹介,くらし,"平成17年度に創設した「倉敷マスターズ制度」は、生きがいを持って社会や地域の中で活躍している80歳以上の高齢者を募集し、他の高齢者の手本として元気を与える存在となるよう、「倉敷マスター」の称号を贈り、広く紹介するものです。令和6年度は4人が認定されました。
※50音順。年齢は1月1日における満年齢

■片山喜美子さん(92歳)児島地区
平成10年に「楽しい墨彩画」を自ら発足し、指導者として20年間無償で携わっている。また、公民館や憩の家で活動している筆ペンや俳画グループの代表を務め、生徒の自宅に出向き、刺しゅうの指導を毎週ボランティアで行っている。自らも大作を制作しながら、生徒の作った刺しゅうをかばんに仕立てるなど、人の役に立つことに喜びを感じ、周囲にも慕われている。

■中桐厚子さん(80歳)船穂地区
船穂町高齢者福祉センターで18年以上にわたり、編み物の指導を行っている。また、船穂町婦人協議会会長などを務めるとともに、福祉センターや公民館で毎年催される祭りの司会や、船穂夏祭りでの船穂音頭の指導など、長年にわたり積極的に地域貢献をしている。さらに、高齢者施設などで、傘踊りや銭太鼓の公演を行うボランティア活動にも力を入れており、他の者の模範となっている。

■中塚白蘭さん(84歳)倉敷地区
10年以上前から、老松小学校の児童に、英語による絵本の読み聞かせのボランティアを続けている。読み聞かせでは、英語のリズムを大切にしながら一文読んだ後、日本語に訳している。大学卒業後も英語の勉強を続ける一方で、10年ほど前から公民館の短歌の会で美しい日本語を学んでおり、読み聞かせを通じて、児童に美しい日本語を伝えている。児童が集中して読み聞かせを聞いてくれることに喜びを感じている。

■難波靖弘さん(81歳)倉敷地区
平成18年から倉敷地区ウエルカム観光ガイド連絡会に所属し、美観地区の観光ボランティアをしている。観光客から礼状をもらったり、難波さんのガイドを目当てに再訪する人もいたりと、心に残るガイドをしている。また、連絡会の会長などを務め、ガイド仲間の模範となり慕われている。さらに地域安全推進員として、地域の見回りなどの活動を20年間続けており、安全な地域づくりにも貢献している。

問合せ：本庁健康長寿課
【電話】426-3315"
岡山県倉敷市,2025.01.01,広報くらしき 2025年1月号,令和7年新規学校卒業就職者歓迎大会の参加事業所募集,イベント,"学校を卒業し、倉敷市と早島町内の事業所に就職する皆さんをお祝いする歓迎会。地域を知り、新入社員同士の交流が生まれるクイズ大会も行います。新入社員の交流の機会としてぜひ参加してください。記念品あり

日時：4月8日(火)14時?16時15分
場所：市民会館
対象：倉敷市・早島町内の事業所の新規学校卒業就職者(おおむね3年以内)
定員：先着600人
参加費：1人1,500円。送迎バス利用の場合2,500円
申込方法：2月21日(金)までに、事業所単位で本紙の二次元コードから電子申請で。

問合せ：同実行委員会事務局(本庁労働雇用政策課内)
【電話】426-3415"
岡山県倉敷市,2025.01.01,広報くらしき 2025年1月号,PBL研修の受講者募集,講座,"〔「キャリア教育指導者育成事業」研修　第4回〕
玉野光南高校「循環型社会を実現するために」and倉敷青陵高校「ゴミ箱位置共有アプリ」を事例としたPBL研修の受講者募集

市内在住の枡野恵也氏(元Spiber(株)執行役)を講師に招き、主に高校教員と企業社員が交流しながらPBL(課題解決型学習)の参考事例について深く学びます。多彩なキャリアを持つ講師の話を聞きたい人、学校とのつながりを作りたい人など大歓迎

日時：1月30日(木)16時半?18時半。オンライン受講可
場所：芸文館201会議室
対象：高梁川流域の教育・研究機関の教員、企業の従業員など
定員：50人
受講料：無料
申込方法：本紙の二次元コードから電子申請で。

問合せ：
(株)クラビズ【電話】424-8877
本庁労働雇用政策課【電話】426-3415"
岡山県倉敷市,2025.01.01,広報くらしき 2025年1月号,会計年度任用職員を募集 倉敷市で働いてみませんか(1),しごと,"任用期間((3)(4)(6)は登録期間)は、令和7年4月1日?8年3月31日。
(36)は7年4月1日?7年8月31日。
(37)は7年3月1日?7年3月31日
・勤務実績などにより、再度任用あり((3)(12)除く)
・任用期間・登録期間・受験資格・定員・報酬など詳しくは受験案内で。
・受験案内は、市ホームページから入手可
・倉敷市コールセンター【電話】426-3030

■本庁人事課
(1)事務職
(2)(7)(13)との併願不可
職務内容：一般事務、電話・窓口業務など。週30時間または週35時間
受験資格：高等学校を卒業・7年3月末までに卒業見込み、または同等の資格がある。
受付締切：1月10日(金)必着

(2)事務職(障がい者)
(1)(7)(13)との併願不可
職務内容：一般事務。週30時間または週20時間(併願不可)
受験資格：高等学校を卒業・7年3月末までに卒業見込み、または同等の資格がある。身体障がい者手帳、療育手帳または精神障がい者保健福祉手帳のいずれかの交付を受けている。
受付締切：1月9日(木)必着

問合せ：本庁人事課
【電話】426-3141

■教育委員会教育企画総務課
(3)学校給食調理員
職務内容：市立学校または庄学校給食共同調理場での給食調理。週31時間15分。夏季休業中は勤務なし
受付締切：1月10日(金)必着

(4)学校図書館司書
(8)(10)との併願不可
職務内容：市立小・中学校や支援学校での図書館司書業務。週30時間
受験資格：司書資格がある。
受付締切：1月10日(金)必着

(5)校務員
(14)との併願不可
職務内容：市立学校や教育委員会教育施設課での校務業務。週30時間
受験資格：普通自動車を運転できる免許を6年3月末までに取得済み。剪定(せんてい)・日曜大工の経験がある。
受付締切：1月10日(金)必着

(6)幼稚園補助員
職務内容：市立幼稚園での校務業務など。週30時間。夏季休業中は勤務なし
受験資格：普通自動車を運転できる免許を6年3月末までに取得済み
受付締切：1月10日(金)必着

(7)学校・調理場事務
(1)(2)(13)との併願不可
職務内容：市立支援学校や高等学校、調理場での事務。週30時間
受験資格：高等学校を卒業、または同等の資格がある。パソコンの基本操作(ワード・エクセル)ができる。
受付締切：1月10日(金)必着

(8)高校図書館司書
(4)(10)との併願不可
職務内容：市立高等学校での図書館司書業務。週30時間
受験資格：司書資格がある。
受付締切：1月10日(金)必着

問合せ：教育委員会教育企画総務課
【電話】426-3805

■教育委員会生涯学習課
(9)社会教育指導員
職務内容：市PTA連合会事務局の業務。週30時間
受験資格：高等学校を卒業・7年3月末までに卒業見込み、または同等の資格がある。普通自動車を運転できる免許がある。パソコンの基本操作(ワード・エクセル)ができる。
受付締切：1月17日(金)。15日(水)の消印有効

問合せ：教育委員会生涯学習課
【電話】426-3845

■中央図書館
(10)市立図書館司書
(4)(8)(11)(13)(15)との併願不可。司書資格の有無は問わない
職務内容：市立図書館・ライフパーク倉敷図書室での図書館業務など。週37時間半
受付締切：1月10日(金)必着

問合せ：中央図書館
【電話】425-6030

■市立美術館
(11)市立美術館職員
(10)(15)との併願不可
職務内容：学芸業務(展覧会の企画運営など)…週35時間。受付業務(展覧会の受け付けなど)…週30時間
受験資格：各区分の受験資格を満たす人
受付締切：1月10日(金)必着

問合せ：市立美術館
【電話】425-6034"
岡山県倉敷市,2025.01.01,広報くらしき 2025年1月号,会計年度任用職員を募集 倉敷市で働いてみませんか(2),しごと,"■自然史博物館
(12)自然史博物館職員
職務内容：(土)(日)(祝)のいずれか指定する日の受け付け・学芸補助。1日7時間半
受験資格：高等学校を卒業・7年3月末までに卒業見込み、または同等の資格がある。
受付締切：1月10日(金)必着

問合せ：自然史博物館
【電話】425-6037

■市民学習センター
(13)公民館指導員
(1)(2)(7)(10)(14)(15)との併願不可
職務内容：公民館での受け付け、講座の企画・運営など。パソコンを使用。週35時間
受験資格：高等学校を卒業・7年3月末までに卒業見込み、または同等の資格がある。普通自動車を運転できる免許がある・6年3月末までに取得済み
受付締切：1月10日(金)必着

(14)公民館管理業務職員
(5)(13)との併願不可
職務内容：施設維持管理、屋内外の作業など。パソコンを使用。倉敷・水島公民館…週35時間、児島・玉島・船穂・真備公民館…週30時間
受験資格：普通自動車を運転できる免許を6年3月末までに取得済み
受付締切：1月10日(金)必着

問合せ：市民学習センター
【電話】454-0011

■倉敷科学センター
(15)科学指導員
(10)(11)(13)との併願不可
職務内容：科学講座・プラネタリウムなどの運営、受け付け事務など。週30時間
受験資格：高等学校を卒業・7年3月末までに卒業見込み、または同等の資格がある。普通自動車を運転できる免許がある。パソコンの基本操作(ワード・エクセル)ができる。
受付締切：1月10日(金)必着

問合せ：倉敷科学センター
【電話】454-0300

■児島支所産業課
(16)現場作業員(ため池・水路など)
職務内容：ため池・水路などでの現場作業。週30時間
受験資格：高等学校を卒業・7年3月末までに卒業見込み、または同等の資格があり、中型自動車免許以上の免許がある(8トン限定可。AT限定不可)。
受付締切：1月29日(水)

問合せ：児島支所産業課
【電話】473-1115

■児島支所建設課
(17)現場作業員(道路・公園など)
職務内容：道路・公園などでの現場作業。週30時間
受験資格：高等学校を卒業・7年3月末までに卒業見込み、または同等の資格があり、中型自動車免許以上の免許がある(8トン限定可。AT限定不可)。
受付締切：1月29日(水)

問合せ：児島支所建設課
【電話】473-1116"
