自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
岡山県倉敷市,2025.04.01,広報くらしき 2025年4月号,「広報くらしき2月号」に掲載した非課税世帯等給付金の申請期限は4月30日,くらし,"非課税世帯等給付金の申請が必要な世帯は、4月30日(水)(消印有効)までに手続きが必要です。詳しくは、市ホームページか市非課税世帯給付金コールセンターで確認を。

対象：基準日(令和6年12月13日)に市内に住民票があり、世帯全員が6年度の住民税が非課税の世帯。住民税課税者の扶養になっていないなどの要件あり
給付金額：1世帯当たり3万円。うち18歳以下(平成18年4月2日以降に生まれた子)がいる世帯は、子1人当たり2万円を加算。1世帯1回限り
申請期限：4月30日(水)(消印有効)
申請方法：「支給要件確認書」が届いた人は、郵送または窓口(本庁)に確認書の提出が必要。基準日前に離婚やDVなどにより世帯状況が変わった場合は、申請が必要
※対象で別世帯の子どもや6年12月14日以降に新生児が生まれた世帯は、申請が必要(新生児による子ども加算の申請期限は7月31日(木))

問合せ：市非課税世帯給付金コールセンター
フリーダイヤル【電話】0120-850-236
((土)(日)(祝)(休)を除く9時?17時)"
岡山県倉敷市,2025.04.01,広報くらしき 2025年4月号,4月から、「出産・子育て応援給付金」は「妊婦支援給付金」に制度改正されます,子育て,"妊婦や子育て家庭が安心して出産・子育てができるように、経済的支援として給付している「出産・子育て応援給付金」は、4月から「妊婦支援給付金」に制度改正されます。申請方法など詳しくは、市ホームページで確認してください。

■給付金額
・1回目(妊娠期)…1回の妊娠につき5万円
・2回目(子育て期)…妊娠している胎児1人につき5万円

■対象者
妊娠の届け出をした妊婦(流産・死産なども対象)

問合せ：市保健所健康づくり課
【電話】434-9820"
岡山県倉敷市,2025.04.01,広報くらしき 2025年4月号,急発進抑制装置の設置に補助,くらし,"?ペダルの踏み間違いによる、自動車の急発進を防止!?
高齢ドライバーのペダル踏み間違いによる事故防止のため、自動車急発進抑制装置の設置費用の一部を補助します。詳しくは、市ホームページで確認を。

対象者：次の全てを満たす人
(1)市内在住の65歳以上(令和7年度末時点)で、有効な自動車運転免許証を保有している
(2)普通・小型・軽自動車で車検を受けている自家用車に補助対象装置を設置する
(3)自動車検査証に記載された使用者
(4)市税を滞納していない
(5)暴力団員などに該当しない
補助対象装置：国土交通省が認定した、後付けのペダル踏み間違い急発進等抑制装置。補助金交付決定前に購入したものは不可
補助金額：購入・設置費用の2分の1。千円未満切り捨て。上限4万円
申請期間：4月1日(火)?1月30日(金)

■手続きの流れ
購入・設置する前に申請手続きをしてください。
・補助対象装置の取り扱い店で、設置予定の自家用車に取り付け可能か確認の上、見積もりを取る
・補助金交付申請書に必要書類を添えて市に提出
・市から補助金交付決定通知書が郵送で到着
・補助対象装置を取り扱い店で購入・設置
・実績報告書に必要書類を添えて市に提出
・市が補助金交付確定通知書を郵送後、補助金を指定口座に支給

問合せ：本庁生活安全課
【電話】426-3275"
岡山県倉敷市,2025.04.01,広報くらしき 2025年4月号,こんにちは赤ちゃん訪問員(訪問業務受託者)を募集,しごと,"随時募集。詳しくは、受験案内で確認を。

職務内容：こんにちは赤ちゃん訪問事業に関する業務
契約期間：令和8年3月31日まで
受験資格：保健師、助産師、看護師、保育士のいずれかの資格があり、普通自動車を運転できる免許がある。
定員：2人程度
報酬：訪問1件につき3,300円(月20件程度)
募集案内など：本庁子ども相談センター、市ホームページで配布

問合せ：本庁子ども相談センター
【電話】426-3330"
岡山県倉敷市,2025.04.01,広報くらしき 2025年4月号,「赤ちゃんの駅」認定に協力してもらえる民間施設を募集,くらし,"赤ちゃん連れの家族が安心して外出を楽しむことができるよう、授乳やおむつ替えなどができる施設を「赤ちゃんの駅」として認定しています。現在、市内には約220カ所の赤ちゃんの駅があります。

■認定の要件
(1)(2)のいずれかを満たしていれば認定できます。申請方法など詳しくは、問い合わせを。

(1)授乳の場の提供
椅子などの授乳ができる設備があり、壁やカーテン、パーティションなどで仕切られ、利用者のプライバシーを確保できること

(2)おむつ交換の場の提供
ベビーベッドやおむつ交換台など、おむつ交換ができる設備があること

■令和6年3月1日?7年2月末に新たに認定した施設
<img class=""alignnone size-full wp-image-9327095"" src=""https://mykoho.jp/wp-content/uploads/2025/03/sn_kurashiki250401_6.png"" alt="""" width=""857"" height=""207"" />

問合せ：本庁子育て支援課
【電話】426-3314"
岡山県倉敷市,2025.04.01,広報くらしき 2025年4月号,再就職とスキルアップを応援します!市求職者職業訓練等支援金,しごと,"就職や仕事に役立つ訓練を行う際に、費用の一部を助成します。受講する訓練に対し、申請は1回限り。予算に限りがあるので、早めに申請を。

対象：次の全てを満たす人。
(1)市内に住民票がある
(2)離職中で、ハローワークで求職申し込みをしている
(3)令和6年4月1日以降に次の訓練を受講し、訓練に要する経費の全部または一部を支払っている
申込方法：8年3月13日(金)(必着)までに、市ホームページ、本庁労働雇用政策課、倉敷中央・児島・総社の各ハローワークにある申請書を、本庁労働雇用政策課へ郵送か持参で。

■公共職業訓練、求職者支援訓練
補助対象経費：テキスト代
補助率：経費の50パーセント。上限2万円

■教育訓練給付制度の対象となる訓練(専門実践教育訓練は除く)
補助対象経費：入学料・受講料(最大1年分)
補助率：経費の50パーセント。上限10万円

問合せ：
本庁労働雇用政策課(〒710-8565西中新田640)【電話】426-3415
訓練について…ハローワーク倉敷中央【電話】424-3333"
岡山県倉敷市,2025.04.01,広報くらしき 2025年4月号,公開研修会の受講者募集,講座,"?放課後児童クラブで働くことに興味がある人向け?
放課後児童クラブで働く職員向けの研修を一般の人も無料で受講できます。

日時：5月2日(金)10時?12時
場所：くらしき健康福祉プラザ
内容：中山芳一氏(All　HEROs代表)による研修会「放課後児童クラブってどんなところ?」「子どもとの適切な関わり」
定員：先着50人
申込方法：4月18日(金)までに本紙の二次元コードから電子申請で。

■放課後児童クラブでは支援員などを募集しています
募集中の児童クラブの一覧を市ホームページに掲載しています。
※市の直接雇用ではありません。

問合せ：本庁子育て支援課
【電話】426-3314"
岡山県倉敷市,2025.04.01,広報くらしき 2025年4月号,人を大切にする職場づくりに補助,しごと,"従業員の賃金引き上げなどの処遇改善を伴う就業規則の作成・見直しを行う事業者に最大5万円を補助します。詳しくは、市ホームページで確認するか問い合わせを。

■補助内容
<img class=""alignnone size-full wp-image-9327102"" src=""https://mykoho.jp/wp-content/uploads/2025/03/sn_kurashiki250401_7.png"" alt="""" width=""706"" height=""553"" />

問合せ：本庁労働雇用政策課(〒710-8565西中新田640)
【電話】426-3415"
岡山県倉敷市,2025.04.01,広報くらしき 2025年4月号,障がい者を対象とした会計年度任用職員を募集,しごと,"詳しくは、受験案内で確認を。

職務内容：一般事務
(1)週30時間
(2)週20時間
任用期間：6月1日?令和8年3月31日(再度任用は勤務実績などにより最長で11年度末まで)
受験資格：高等学校を卒業または同等の資格がある。身体障がい者手帳、療育手帳、精神障がい者保健福祉手帳のいずれかの交付を受けている。年齢不問
定員：
(1)3人程度
(2)2人程度
報酬：(1)月額16万9千83円(2)月額11万2千722円。条件に応じて期末・勤勉手当の支給あり。退職金の支給なし。(1)は通勤費一部支給あり。報酬など勤務条件は条例などの改正により変更する場合あり
受付締切：4月4日(金)必着。併願不可
一次試験：書類選考
受験案内など：本庁総合案内・人事課、児島・玉島・水島の各支所総務課、庄・茶屋町の各支所市民係、船穂支所市民税務係、真備支所市民課、倉敷駅前連絡所、市保健所保健課、市ホームページで配布

問合せ：本庁人事課
【電話】426-3141"
岡山県倉敷市,2025.04.01,広報くらしき 2025年4月号,障がいのある子どもの就学に向けた保護者勉強会の受講者募集,講座,"内容など詳しくは、市ホームページで確認を。

日時：4月24日(木)10時?11時半
場所：くらしき健康福祉プラザ
対象：令和8年度に就学予定の子どもの保護者
申込方法：4月19日(土)までに本紙の二次元コードから電子申請で。

問合せ：市総合療育相談センター「ゆめぱる」
【電話】434-9882"
岡山県倉敷市,2025.04.01,広報くらしき 2025年4月号,高梁川流域地域づくり連携推進事業を募集,くらし,"高梁川流域圏域7市3町に共通する地域課題の解決のため、異なる市町で活動する2つ以上の団体が連携して実施する公益事業に補助します。応募方法など詳しくは、募集要項で確認してください。

対象：課題の解決に有効な手法や技術を団体間で共有したり、新たな催しや地域資源を開発したりする事業
補助額：1事業当たり75万円以内。経費の100パーセント以内
応募期間：4月1日(火)?5月13日(火)
応募説明会：4月4日(金)14時?、市民活動センターで。要予約
募集要項：本庁市民活動推進課、各支所、各図書館、ライフパーク倉敷、各公民館、市ホームページなどで配布

問合せ：本庁市民活動推進課(本庁舎西側分室)
【電話】426-3107"
岡山県倉敷市,2025.04.01,広報くらしき 2025年4月号,姉妹都市との交流,イベント,"詳しくは、ホームページで確認するか問い合わせを。

■米国・カンザスシティー市訪問青少年生活体験団員を募集
期間：7月23日(水)?8月8日(金)
内容：ホームステイ、市内見学
対象：高校生(20歳未満)
定員：7人
費用：約35万円(6万円助成。岡山桃太郎空港集合)。燃油サーチャージ(2月1日時点5万8千円)、参加者負担金(US$650)などが別途必要
面接：5月17日(土)。申込者に時間と場所を通知
申込方法：5月2日(金)17時までに、学校を通じて必要書類を問い合わせ先へ提出

■ニュージーランド・クライストチャーチ市訪問青少年生活体験団員を募集
期間：7月23日(水)?8月8日(金)
内容：ホームステイ、現地中学校の授業に参加
対象：中学2・3年生
定員：12人
費用：約26万円(4万円助成。岡山桃太郎空港集合)。参加者負担金(NZ$250)などが別途必要
面接：5月18日(日)。申込者に時間と場所を通知
申込方法：5月2日(金)17時までに、学校を通じて必要書類を問い合わせ先へ提出

問合せ：市国際交流協会事務局(本庁国際課内)
【電話】426-3015"
岡山県倉敷市,2025.04.01,広報くらしき 2025年4月号,地球温暖化対策の推進に向けた補助制度,くらし,"予算がなくなり次第終了するので、早めに申請してください。詳しくは、市ホームページで確認を。
申請期間：4月1日(火)?。自家消費型太陽光発電システムを除く

■太陽光発電システム
対象：市内在住で、既築の戸建住宅に太陽光発電システムを設置する個人・リース業者
補助金額：太陽電池モジュールまたはパワコン1キロワット当たり2万円。上限4キロワット8万円
補助要件：問い合わせを。

■自家消費型太陽光発電システム
対象：市内在住で、既築の戸建住宅にFIT・FIP認定を受けずに太陽光発電システムを設置する個人・リース業者
補助金額：太陽電池モジュールまたはパワコン1キロワット当たり7万円。上限6キロワット42万円
補助要件：問い合わせを。

■太陽熱利用システム
対象：市内在住で、戸建住宅に太陽熱利用システムを設置する個人
補助金額：補助対象経費の10分の1以内。上限3万円
補助要件：一般社団法人ベターリビングの認定を受けた機器で、設置日から90日以内の申請

■燃料電池システム(エネファーム)
対象：市内在住で、戸建住宅に燃料電池システムを設置する個人
補助金額：補助対象経費の10分の1以内。上限7万円
補助要件：設置日から90日以内の申請

■定置型リチウムイオン蓄電池システム
対象：市内在住で、戸建住宅に定置型リチウムイオン蓄電池システムを設置する個人
補助金額：蓄電池システムの初期実効容量1キロワットアワー当たり1万円。上限6キロワットアワー6万円
補助要件：設置日から90日以内の申請

■おひさまエコキュート〔新規〕
対象：市内在住で、戸建住宅におひさまエコキュート(昼間に沸き上げ可能なヒートポンプ式給湯器)を設置する個人
補助金額：3万円
補助要件：住宅に太陽光発電システムを設置していて、設置日から90日以内の申請

■ネット・ゼロ・エネルギー・ハウス(ZEH)
対象：市内在住で、ZEHの認定を受けた住宅を建築する個人
補助金額：20万円
補助要件：問い合わせを。

■電気自動車・プラグインハイブリッド自動車
対象：市内在住の個人、市内に事務所などがある法人、リース業者
補助金額：15万円(電気自動車)、10万円(プラグインハイブリッド自動車)
補助要件：国が補助対象とする車両で、車両登録日から90日以内の申請

■普通充電設備
対象：不特定多数が利用できる市内の駐車場などに設備を設置する法人・マンションなどの管理組合・個人
補助金額：補助対象経費の2分の1以内。上限10万円
補助要件：国が補助対象とする設備で、設置日から90日以内の申請

■充放電設備(V2H)
対象：市内在住で戸建住宅にV2Hを設置する個人
補助金額：補助対象経費の2分の1以内。上限10万円
補助要件：国が補助対象とする設備で、設置日から90日以内の申請

■中小企業の省エネ設備などの導入
対象：専門機関による省エネ診断に基づき、温室効果ガスの削減効果が一定量以上見込まれる設備を導入する市内の中小企業
補助金額：補助対象経費の3分の1から5分の1以内。上限300万円
補助要件：問い合わせを。

問合せ：本庁地球温暖化対策室
【電話】426-3394"
