自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
岡山県倉敷市,2024.11.01,広報くらしき 2024年11月号,「がんばれ!未来の老舗展」を開催,イベント,"高梁川流域圏域で創業後5年以内の新しい店舗が出店するイベント。飲食・雑貨・体験ブースなど、未来の老舗を目指す個性豊かな店舗が集まります。

日時：11月17日(日)10時?16時
場所：アリオ倉敷・倉敷みらい公園

問合せ：本庁商工課
【電話】426-3405"
岡山県倉敷市,2024.11.01,広報くらしき 2024年11月号,11月30日(いい看取(みと)り・看取(みと)られ)は人生会議の日,くらし,"「人生会議」とは、ACP(アドバンス・ケア・プランニング)の愛称で、自分の大切にしていることや希望、どのような医療やケアを望んでいるかについて自ら考え、自分の信頼する人たちと話し合い、共有する取り組みのことです。
命の危険が迫った状態になると、約70パーセントの人が医療やケアなどを自分で決めたり、望みを人に伝えたりすることができなくなるといわれています。もしもの時や人生の最終段階に向けて、人生会議に取り組んでみませんか。
市では、自分の考えや希望をまとめるのに役立つエンディングノートを作成しました。また、高齢者支援センターなどでは、人生会議について学ぶことができる教室も開催しています。詳しくは、本庁地域包括ケア推進室へ問い合わせを。

エンディングノートの配布場所：本庁地域包括ケア推進室、各保健推進室、市ホームページ

■人生会議の進め方
<img class=""alignnone size-full wp-image-8985830"" src=""https://mykoho.jp/wp-content/uploads/2024/10/sn_kurashiki241101_3.png"" alt="""" width=""857"" height=""183"" />

問合せ：本庁地域包括ケア推進室
【電話】426-3417"
岡山県倉敷市,2024.11.01,広報くらしき 2024年11月号,高梁川流域合同企業説明会の参加者募集,しごと,"高梁川流域圏域の企業で働きたい人を対象とした、約60社が参加する合同企業説明会。申込方法など詳しくは、ホームページで。当日参加も可

日時：11月8日(金)13時?16時半
場所：市民会館
対象：パートタイムを含む求職者全般、令和7年3月新卒予定者

問合せ：本庁労働雇用政策課
【電話】426-3415"
岡山県倉敷市,2024.11.01,広報くらしき 2024年11月号,水路などへの転落事故に注意してください,くらし,"日暮れが早くなる季節は、水路などへの転落事故が発生する危険性が高くなります。

■転落事故の特徴
・転落事故が多いのは朝夕の通勤・通学時間帯です。また、事故の半数以上が高齢者の転落です。通り慣れた道でも注意しましょう。
・12月?3月の冬季に死亡・重症事故が多く発生しています。早めのライト点灯や手持ちライトの活用を心がけましょう。
・移動する際の「ながらスマホ」は大変危険です。スマホなどを使用する際は、立ち止まるようにしましょう。

■転落防止の対策を進めています
市では、危険箇所の把握に努め、順次対策を行っています。

問合せ：本庁生活安全課
【電話】426-3275"
岡山県倉敷市,2024.11.01,広報くらしき 2024年11月号,倉敷古城池高校が取り組んだ「フードロス問題」を事例としたPBL研修の受講者募集,講座,"?「キャリア教育指導者育成事業」研修　第3回?
市内在住の枡野恵也氏(元Spiber(株)執行役員)を講師に招き、主に高校教員と企業社員が交流しながらPBL(課題解決型学習)の参考事例について深く学びます。

日時：11月22日(金)16時半?18時半
場所：倉敷古城池高校大会議室
対象：高梁川流域圏域の教育・研究機関の教員、企業の従業員など
定員：50人
受講料：無料
申込方法：本紙の二次元コードから電子申請で。

問合せ：
(株)クラビズ【電話】424-8877
本庁労働雇用政策課【電話】426-3415"
岡山県倉敷市,2024.11.01,広報くらしき 2024年11月号,VR消火訓練シミュレーターを導入,くらし,"VR(仮想現実)ゴーグルを着用して、火災現場を疑似体験できる「VR消火訓練シミュレーター」を導入しました。消防局防災センターで体験することができます。
VR消火訓練シミュレーターは、自治総合センターのコミュニティ助成事業により整備しました。コミュニティ助成事業は、宝くじの社会貢献広報事業として、宝くじの受託事業収入を財源として実施しています。

問合せ：消防局予防課
【電話】426-1194"
岡山県倉敷市,2024.11.01,広報くらしき 2024年11月号,市大学連携講座の受講者募集,講座,"対象：高梁川流域圏域に在住・通勤・通学の人
受講料：無料
申込方法：各締切日までに市ホームページから電子申請で。(1)講座名(2)郵便番号(3)住所(4)氏名(ふりがな)(5)年齢(6)電話番号をEメールも可。1講座につき3人まで。多数の場合は抽選

■極東アジア情勢最前線2024
日時：11月30日(土)13時?15時
場所：ライフパーク倉敷
講師：時任英人氏(倉敷芸術科学大学名誉教授)
定員：40人
申込締切：11月20日(水)

■高血圧との上手な付き合い方
日時：12月5日(木)15時?16時半
場所：ライフパーク倉敷
講師：藤本壮八氏(川崎医科大学准教授)、矢島大樹氏(川崎医科大学付属病院健康運動指導士)
定員：40人
申込締切：11月24日(日)

■知って防ごう認知症
日時：12月7日(土)14時?15時半
場所：ライフパーク倉敷
講師：上野瑞子氏(川崎医療福祉大学准教授)
定員：40人
申込締切：11月27日(水)

■かんたん!べんり!エコ!冬のものづくり教室
日時：12月15日(日)10時?11時半
場所：くらしき作陽大学
講師：河田いづる氏(くらしき作陽大学教授)、同大学学生
対象・定員：小学生・32人。3年生以下は保護者同伴
申込締切：12月1日(日)

問合せ：本庁企画経営室
【電話】426-3055
【E-mail】plnpol@city.kurashiki.okayama.jp"
岡山県倉敷市,2024.11.01,広報くらしき 2024年11月号,パブリックコメントを募集,くらし,"寄せられた意見は、市の考えと共に公表します(氏名などは非公表)。電話での意見の受け付けや、個別の回答は行いません。
倉敷市役所本庁　〒710-8565西中新田640

■(仮称)第二次くらしき子ども未来プラン(案)
閲覧・募集期間：11月13日(水)?12月12日(木)必着
閲覧場所：本庁子育て支援課、本庁保育・幼稚園課、本庁情報公開室、教育委員会生涯学習課、市保健所健康づくり課、児島・玉島・水島の各保健福祉センター福祉課、真備保健福祉課、庄・茶屋町・船穂の各支所、市ホームページ
応募資格：市内在住・通勤・通学の人、市内に事務所または事業所を有する法人・個人事業者、市内で活動している法人・団体、この案の利害関係者
提出方法：問い合わせ先へ郵送かFAX、Eメール、持参で。

◇新(あたら)しい「くらしき子(こ)ども未来(みらい)プラン」の策定(さくてい)に向(む)けて、子(こ)ども・若者(わかもの)の皆(みな)さんからの意見(いけん)を募集(ぼしゅう)します
詳(くわ)しくは、市(し)ホームページで確認(かくにん)してください。

問合せ：本庁子育て支援課
【電話】426-3314【FAX】427-7355
【E-mail】wlfcld@city.kurashiki.okayama.jp

■市地域防災計画(修正案)
閲覧・募集期間：11月25日(月)?12月22日(日)必着
閲覧場所：本庁防災危機管理室・情報公開室、児島・玉島・水島の各支所総務課、庄・茶屋町・船穂の各支所、真備支所市民課、市ホームページ
応募資格：市内在住・通勤・通学の人、市内に事務所または事業所を有する人、この案の利害関係者
提出方法：件名・氏名(団体名)・住所(所在地)・連絡先を明記し、問い合わせ先へ郵送かFAX、Eメール、持参で。

問合せ：本庁危機管理課
【電話】426-3645【FAX】421-2500
【E-mail】csmgt@city.kurashiki.okayama.jp"
岡山県倉敷市,2024.11.01,広報くらしき 2024年11月号,くらしき日本遺産検定に挑戦してみませんか?,くらし,"国に認定されている市の3つの日本遺産ストーリーを題材にしたご当地検定。選択式50問を解き、100点満点中80点以上で準認定証、90点以上で認定証を贈呈。各部門の最高得点者は表彰します。令和7年10月には、全国104の日本遺産ストーリーが一堂に会する日本遺産フェスティバルを倉敷で開催。この機会に、市の歴史や文化を学び、日本遺産通になりませんか。

日時：1月19日(日)10時半?
場所：ライフパーク倉敷
受験部門：一般の部、子どもの部(小学生以下)
定員：合計先着120人
参加費：500円
申込方法：11月18日(月)9時?12月20日(金)17時に、ホームページから電子申請で。

問合せ：本庁日本遺産推進室
【電話】426-3018"
岡山県倉敷市,2024.11.01,広報くらしき 2024年11月号,市有地を一般競争入札で売却,くらし,"応募資格：国内に居住し、市町村税を完納している人(法人も可)
資料：本庁公有財産活用課、市ホームページで配布
申込締切：1月24日(金)17時
入札保証金納付期間：申込日?1月31日(金)14時
入札期間：2月3日(月)?6日(木)17時必着
開札：2月7日(金)10時?、本庁5階502会議室で。

■売却物件(土地)
所在地：玉島乙島7470番45
地目：宅地
地積：205.35平方メートル
用途地域：準工業地域
建ぺい率：60パーセント
容積率：200パーセント
最低売却価格：5,300,000円

■売却物件(土地)
所在地：玉島乙島7470番47
地目：雑種地
地積：498.11平方メートル
用途地域：準工業地域
建ぺい率：60パーセント
容積率：200パーセント
最低売却価格：12,850,000円

問合せ：本庁公有財産活用課
【電話】426-3161"
岡山県倉敷市,2024.11.01,広報くらしき 2024年11月号,フレイルを予防しよう!,健康,"「フレイル」とは、加齢とともに運動・認知機能が低下し、心身がストレスに弱くなっている状態のことです。多くの高齢者がフレイルを経て、要介護状態になると考えられています。フレイルは早期発見・対処することで改善するといわれています。継続的な運動・栄養バランスの取れた食事・社会参加で、フレイルを予防しましょう。

■ウオーキングでフレイル予防!
ウオーキングは、生活習慣病の予防が期待でき、日常生活に取り入れやすい運動です。血液循環が良くなることで、肩凝りや冷え性、認知症の予防にも効果的で、ストレス解消やリラックス効果など、心の健康ケアにも役立ちます。高齢者の1日の歩数の目安は約6千歩以上で、10分歩いたときの歩数は約千歩です。ストレッチなどで体をほぐし、体調に合わせながら、まずは10分のウオーキングから始めてみましょう!

問合せ：くらしき健康福祉プラザ介護予防事業
【電話】434-9861

■地域で運動グループを作ろう!「出前転倒予防教室」の受講グループ募集
申込方法など詳しくは、問い合わせを。
期間：
(1)4月?6月
(2)7月?9月
(3)4月?9月
曜日・時間：(火)?(土)の(1)(2)毎週同曜日(3)隔週同曜日9時45分?または13時45分?
場所：地域の公民館や公会堂(受講団体が準備)
内容：みんなで集まって続けられる運動、健康講話(高血圧・口腔・栄養・認知症予防など)
対象：市内在住の65歳以上で、おおむね5人以上の団体。令和5年4月以降に本教室を受講している団体は対象外
受講料：無料
申込方法：1月31日(金)までに電話か窓口で。多数の場合は抽選

問合せ：くらしき健康福祉プラザ介護予防事業(笹沖180)
【電話】434-9861"
岡山県倉敷市,2024.11.01,広報くらしき 2024年11月号,倉敷市の人口と世帯,その他,"(令和6年9月30日現在)

人口：473,828[-115]
男：230,878[-83]
女：242,950[-32]
世帯数：221,124[+79]
面積：356.07平方キロメートル"
岡山県倉敷市,2024.11.01,広報くらしき 2024年11月号,11月の納期限,くらし,"11月の納期限：12/2(月)
・国民健康保険料(普通徴収第6期分)
・介護保険料(普通徴収第6期分)
・後期高齢者医療保険料(普通徴収第5期分)"
岡山県倉敷市,2024.11.01,広報くらしき 2024年11月号,くらしの情報 子育て,子育て,"■まびいきいきプラザのイベント参加者募集
申込方法など詳しくは、ホームページで確認するか問い合わせを。
場所：まびいきいきプラザ

◇子育て講演会
専門家による講話。希望者は個別相談可
日時・内容：
(1)見え方の話…11月6日(水)10時半?
(2)ことばの話…13日(水)10時半?
対象・定員：就学前の子どもと保護者・各先着10組(託児なし)
受講料：無料

◇親子でおもいっきり製作体験　あったかお家うち作り
日時：11月30日(土)10時半?12時
対象・定員：未就学児と保護者・10組
受講料など：700円

問合せ：まびいきいきプラザ
【電話】698-1555

■子育て安心シリーズ講座の受講者募集
テーマは「子どものゲーム依存と家族の関わり方」。詳しくは、市ホームページで確認を。
日時：11月30日(土)13時?15時半
場所：くらしき健康福祉プラザ
対象・定員：18歳未満の子どもの保護者・30人
申込方法：氏名・連絡先・子どもの年齢を電話かEメールで。

問合せ：市総合療育相談センター「ゆめぱる」
【電話】434-9882
【E-mail】ksrsc@city.kurashiki.okayama.jp

■市子ども条例を知っていますか?
市子ども条例は、日本国憲法や児童の権利に関する条約の理念を尊重し、市内で育つ全ての子どもが幸せに暮らせることを目的としています。大人の役割を明らかにするとともに、地域社会全体で子育ち・子育てを支えていく仕組みづくりを推進し、次代を担う子どもが健やかに生まれ育つまちを実現していきます。全ての子どもは未来の希望であり、私たちのまちのかけがえのない宝です。大人は子どもと向き合い、地域の触れ合いを大切にしながら子どもの育ちを支えましょう。子どもにとって、保護者は特別に大切な存在です。家庭が子どもの成長に大きな役割を果たしていることを認識し、子どもが健やかに育つよう愛情を持って育てましょう。

◇11月17日は家族の日、10日?23日は家族の週間
この期間を中心に、子どもを家族が育み、家族を地域社会が支えることの大切さについて、考えてみませんか。

問合せ：本庁子育て支援課
【電話】426-3314"
