自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
岡山県倉敷市,2024.09.01,広報くらしき 2024年9月号,倉敷自慢の逸品・特産品・老舗が大集合!?至極の逸品?くらしきフェア,イベント,"市内の魅力あふれる地域資源を、市内外に発信する一大イベント。各地域の特産品やグルメが大集合します。各ブースでの展示販売、ワークショップの他、「水島よさこい」の踊り、倉敷商業高校の「書道パフォーマンス」など見どころいっぱいのステージ、「くらしき地域資源クロスワードクイズラリー」や「特産品大抽選会」など、見て・買って・食べて・体験できるイベントです。

日時：10月6日(日)9時?16時。雨天開催
場所：倉敷みらい公園

問合せ：
本庁くらしき地域資源推進室【電話】426-3406
市コールセンター【電話】426-3030"
岡山県倉敷市,2024.09.01,広報くらしき 2024年9月号,〔きらきら手話コーナー〕9月23日は手話言語の国際デー,くらし,"〔きらきら手話コーナー〕では、誰とでも手話で話せる社会を目指して、手話に関する情報を皆さんにお伝えします。
9月23日は、手話言語の国際デーで、2017年の国連総会で決議された記念日です。市では手話動画を制作し、YouTube「倉敷市e公民館」チャンネルで公開しています。皆さんも手話に挑戦してみてください。

問合せ：本庁障がい福祉課
【電話】426-3305"
岡山県倉敷市,2024.09.01,広報くらしき 2024年9月号,みんなで楽しく、スポーツ体験!市民スポーツフェスティバル,スポーツ,"ニュースポーツ・競技スポーツ体験の他、来年開催される「晴れて輝け!おかやま国(こく)スポ」倉敷会場で実施のアイスホッケーや、「開け未来の扉　中国総体」倉敷会場で実施の空手道など、46ブースの体験コーナーを予定しています。ステージイベントや飲食屋台もあり。「する・みる・食べる」で1日楽しもう。詳しくは、ホームページで確認を。

日時：10月6日(日)9時半?15時(スポーツ体験は10時?)。雨天中止
場所：水島中央公園・水島武道館
参加費：無料

■イベント内容(予定)
・ニュースポーツ体験
・競技スポーツ体験(アイスホッケー・空手道・相撲・軟式野球・吉備国際大学Charme(シャルム)岡山高梁によるサッカー・倉敷アブレイズによるバレーボール・テニス・ラグビー・太極拳・剣道・合気道・ウエイトリフティングなど)
・スポーツ少年団コーナー(菓子取り障害物走・缶バッジづくり)
・チャレンジ新スポーツ(ボルダリング・バブルサッカー・スラックライン)
・アクアボール
・エンジョイスペース(キッズコーナー・健康遊具など)
・飲食屋台、キッチンカー
・総合福祉事業団コーナー(児童館など)、薬局コーナー(血管年齢・薬剤師相談)
・ダンス、フリースタイルフットボール体験コーナー
・(株)明治コーナー(健康チェック)
・水島臨海鉄道制服着用・撮影コーナー、SLコーナー(写真撮影のみ)
・ボートレース児島コーナー
・ムラサキスポーツコーナー(スケートボードなど)
・「晴れて輝け!おかやま国スポ」を応援しよう!おかやま国スポコーナー(粗品プレゼント)

■競技会・体験会に行ってみよう!
10月6日(日)のイベントの他に、競技ごとに競技会・体験会を実施します。ぜひ参加してください。

問合せ：同実行委員会事務局(スポサポ内)
【電話】434-3410"
岡山県倉敷市,2024.09.01,広報くらしき 2024年9月号,おくやみハンドブックを作成しました,くらし,"ご家族が亡くなられた際の手続きは多岐にわたり、複数の窓口での手続きが必要となるなど、ご遺族にとって大きな負担になる場合があります。
このたび、市役所での手続きと、市役所以外での主な手続きを分かりやすくまとめた「おくやみハンドブック」を作成しました。このハンドブックは、本庁市民課・各支所市民課(係)・船穂支所市民税務係に死亡届を提出された際にお渡しします。また、市ホームページに掲載しています。

問合せ：本庁企画経営室
【電話】426-3055"
岡山県倉敷市,2024.09.01,広報くらしき 2024年9月号,水島地区公共施設再編整備に関する説明会を開催,くらし,"昨年度に策定した水島地区公共施設再編整備基本構想に基づき、新たな複合施設の今後の整備方針を示す基本計画の策定に向けて、市民の皆さんに説明を行うとともに意見を伺います。

日時：10月12日(土)10時?
場所：環境交流スクエア(水島愛あいサロン)
対象：市内在住・通勤・通学の人
定員：100人
申込方法：10月9日(水)までに、本紙の二次元コードから電子申請か市コールセンター【電話】426-3030へ電話で。

問合せ：本庁公共施設再編整備支援室
【電話】426-3134"
岡山県倉敷市,2024.09.01,広報くらしき 2024年9月号,市戦没者追悼式を開催,イベント,"戦没者に哀悼の意を表し、平和を祈念します。無宗教献花方式。誰でも参列可。平服で構いませんが、華美なものは避けてください。自家用車での来場不可。公共交通機関を利用してください。

日時：10月8日(火)10時?11時半
場所：市民会館
申込方法：9月13日(金)までに、住所・氏名・電話番号をはがきで。多数の場合は調整

問合せ：本庁福祉援護課(〒710-8565西中新田640)
【電話】426-3321"
岡山県倉敷市,2024.09.01,広報くらしき 2024年9月号,倉敷ファッションフロンティア「繊博」の参加者募集,イベント,"繊維産業に興味を持つ学生などを対象に、産地ツアーなどを行うイベント「繊博」を開催します。デニム・学生服など多彩な繊維製品の産地である県内の「ものづくりの現場」の空気感や技術力の高さなど、繊維産地の魅力を感じることができるイベントです。
申込方法：8月30日(金)に公開するホームページから電子申請で。

■オンライン繊維産地ツアー
産地の技術力の高さや働きがいなど「産地で働く魅力」を紹介する番組を配信
配信期間：9月30日(月)?10月11日(金)
申込締切：9月18日(水)

■リアル繊維産地ツアー
実際に産地企業を巡って「ものづくりの現場」を見学
日にち：11月12日(火)・15日(金)・18日(月)・20日(水)
定員：先着80人
申込締切：10月31日(木)

■学生ピッチコンテスト
繊維産業のアイデアやビジネスプランをプレゼン形式で競うピッチコンテスト
日にち：1月18日(土)
場所：倉敷ファッションセンター
申込締切：11月1日(金)

問合せ：
倉敷ファッションセンター【電話】474-6800
本庁商工課【電話】426-3405"
岡山県倉敷市,2024.09.01,広報くらしき 2024年9月号,くらしきハーモニーフェスタの参加者募集,イベント,"「生涯にわたる女性をはじめとした健康支援」をテーマに開催します。手話通訳・要約筆記あり

日時：10月19日(土)12時?16時
場所：ライフパーク倉敷
参加費：無料
申込方法：10月3日(木)(必着)までに、本庁総合案内・男女共同参画課、各支所、ライフパーク倉敷、各公民館、ウィズアップくらしき(天満屋倉敷店6階)などにある申込書を、FAXか郵送で。市ホームページから電子申請や市コールセンター【電話】426-3030へ電話も可。多数の場合は抽選
託児：1歳?就学前。10人。要申し込み。多数の場合は抽選

■メインイベント〔13時半?15時35分〕
内容：
・第1部…瀬島貴子氏(セラピスト)によるセルフケア体験「プロのセラピストから学ぶ　男女共同参画は心身の健康からはじまる!!」
・第2部…宋美玄氏(産婦人科医)による講演「男性にも知っておいてほしい　女性のライフステージと健康」
定員：500人

■展示〔12時?16時〕
市男女共同参画推進センター登録団体などによるパネル展示、男女共同参画マンガ展など

問合せ：本庁男女共同参画課(〒710-8565西中新田640)
【電話】426-3105【FAX】426-0990"
岡山県倉敷市,2024.09.01,広報くらしき 2024年9月号,保育士試験準備研修会の受講者募集,講座,"保育士の資格を取得したい人を対象にした、保育士試験に必要な基礎知識を習得するための研修会です。詳しくは、受講案内で確認を。
※この研修の受講により、必ず資格などが取得できるわけではありません。

初回開催日時：10月12日(土)10時?。全13回
場所：ライフパーク倉敷
定員：20人。多数の場合は抽選
受講料：無料
申込期間：9月2日(月)?13日(金)
受講案内：市保育士・保育所支援センター(本庁保育・幼稚園課内)、市ホームページで配布

問合せ：本庁保育・幼稚園支援室
【電話】426-3367"
岡山県倉敷市,2024.09.01,広報くらしき 2024年9月号,「高梁川でつながる 森・里・川・海の力」の参加者募集,イベント,"地域資源を生かしたまちづくりの取り組みを学ぶエコツアーを開催します。午前のみ・午後のみの参加も可。詳しくは、市ホームページで確認を。

日時：10月5日(土)10時?17時
場所：新見市役所南庁舎他(新見市)
内容：
・セミナー(午前)…高梁川流域の各地域の活性化に向け、工夫して活動する人たちによる講演
・エコツアー(午後)…羅生門探求コース、御殿町まち歩きコース、備中神代和紙の手すき体験コース
・全体振り返り(午後)
対象：高梁川流域圏域に在住・通勤・通学の人
定員：40人
参加費：無料
申込方法：市ホームページから電子申請かFAXで。多数の場合は抽選

問合せ：本庁環境政策課
【電話】426-3391【FAX】426-6050"
岡山県倉敷市,2024.09.01,広報くらしき 2024年9月号,高梁川流域・婚活スキルアップセミナー・イベントの参加者募集,イベント,"申込方法など詳しくは、ホームページで確認を。
対象：25歳?45歳の独身男女で、高梁川流域圏域の市町在住・通勤の人または今後、高梁川流域圏域内での結婚を希望している人

◆スキルアップセミナー
セミナー後、男女合同の「プチ交流会」を予定しています。

◇男性向け「会話術andデートプランニング」
日時：9月15日(日)11時半?12時半
場所：ホテル1-2-3倉敷
内容：初対面の相手と途切れずに会話を続ける方法など
受講料：無料

◇女性向け「ピッタリの相手がわかる素質学」
日時：9月15日(日)13時半?14時半
場所：ホテル1-2-3倉敷
内容：自分自身を分析し、自分にピッタリの相手を見つけるための考え方など
受講料：無料

◆マッチングイベント「BBQ×くら婚」
日時：10月20日(日)11時?15時
場所：水車の里フルーツトピア(矢掛町)
参加費：2,500円
申込期限：10月6日(日)

問合せ：
イベントについて…(有)チアーズ【電話】461-0506
婚活支援事業について…本庁くらしき移住定住推進室【電話】426-3153"
岡山県倉敷市,2024.09.01,広報くらしき 2024年9月号,新自然史博物館・ライフパーク倉敷整備基本計画(案)のパブリックコメントを募集,くらし,"寄せられた意見は、市の考えと共に公表します(氏名などは非公表)。電話での意見の受け付けや個別の回答は行いません。

閲覧・募集期間：8月27日(火)?9月26日(木)必着
閲覧場所：自然史博物館、本庁生涯学習施設再編整備室・情報公開室、市民学習センター、児島・玉島・水島の各支所総務課、庄・茶屋町・船穂の各支所、真備支所市民課、市ホームページ
応募資格：市内在住・通勤・通学の人、市内に事務所または事業所を有する法人・個人事業者、この案の利害関係者
提出方法：問い合わせ先へ郵送かFAX、Eメール、持参で。持参による提出の受け付けは、休館日を除く

問合せ：自然史博物館(〒710-0046中央2-6-1)
【電話】425-6037【FAX】425-6038
【E-mail】musnat@city.kurashiki.okayama.jp"
岡山県倉敷市,2024.09.01,広報くらしき 2024年9月号,市立美術館・自然史博物館・科学センターの観覧料がキャッシュレスで支払えるようになります,くらし,"9月3日(火)から、市立美術館・自然史博物館・科学センターの観覧料などが、キャッシュレスで支払えるようになります。
詳しくは、各施設のホームページで確認してください。

利用できる決済サービス：クレジットカード、交通系電子マネー、iD、QUICPay、PayPay、d払い、au PAY、楽天ペイ、J-coinなど

問合せ：
市立美術館【電話】425-6034
自然史博物館【電話】425-6037
科学センター【電話】454-0300
(本紙の二次元コード参照)"
岡山県倉敷市,2024.09.01,広報くらしき 2024年9月号,市マンション管理士派遣制度を開始,くらし,"管理組合運営や維持管理などの問題を抱えるマンション管理組合などに対し、マンション管理士を派遣する制度を開始します。管理に必要な知識・情報などを提供し、管理組合の自立的運営や適切な管理を支援します。詳しくは、市ホームページで確認するか問い合わせを。

相談内容：
・管理組合の設立や運営、管理規約
・管理費や修繕積立金などの会計
・管理委託契約などの契約
・大規模修繕計画や長期修繕計画の作成・見直し
・その他マンションの維持管理
派遣対象：市内のマンション管理組合(組織化されていない場合は、同一マンションの3人以上の区分所有者で構成されるグループ)
派遣人数・時間・回数：1回当たり2人・2時間以内・同一マンションに年度内2回まで。
派遣費用：無料
申請期間：9月1日(日)?1月31日(金)。予算の上限に達した時点で受け付けを終了
申請方法：管理組合などで派遣に関する決議を行った後に、所定の申請書を郵送かFAX、Eメール、持参で。

問合せ：本庁住宅課(〒710-8565西中新田640)
【電話】426-3531【FAX】427-3536
【E-mail】hsng@city.kurashiki.okayama.jp"
岡山県倉敷市,2024.09.01,広報くらしき 2024年9月号,市大学連携講座「血液検査結果の見方?気になる!脂質編」の受講者募集,講座,"日時：10月9日(水)14時?15時半。オンライン受講可(後日配信)
場所：ライフパーク倉敷
講師：栗林太氏(川崎医科大学教授)
対象：高梁川流域圏域に在住・通勤・通学の人
定員：50人
受講料：無料
申込方法：9月24日(火)までに市ホームページから電子申請で。(1)講座名(2)郵便番号(3)住所(4)氏名(ふりがな)(5)年齢(6)電話番号を電話かEメールも可。3人まで。多数の場合は抽選
※オンライン受講希望の場合は、市ホームページから電子申請か、件名を「オンライン受講申込」とし、上記(1)?(6)をEメールで。

問合せ：本庁企画経営室
【電話】426-3055
【E-mail】plnpol@city.kurashiki.okayama.jp"
岡山県倉敷市,2024.09.01,広報くらしき 2024年9月号,電気製品からの火災に気を付けましょう!,くらし,"電気製品からの出火が原因の火災が増えています。次のポイントに注意し、火災予防を心掛けましょう。
・充電式の電気製品(スマートフォン・モバイルバッテリー・掃除機など)を充電する際は、製品購入時に付属されているメーカー指定の充電器や純正品のバッテリーを必ず使用する。
・使用していない電気製品の差し込みプラグは、コンセントから抜く。
・電気コードが家具などの下敷きになったり、押し付けなどにより傷ついたりしないように注意する。
・電気コードを束ねたり、ねじれたままの状態で使用しない。
・電源タップ(テーブルタップ)の電気容量を超えないように、電気製品に表示されている電気量を確認して接続する。
・長年使用している電気製品は、普段から小まめに掃除し、経年劣化や異音などの異常の有無を定期的に確認する。

問合せ：消防局予防課
【電話】426-1194"
