自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
岡山県倉敷市,2025.03.01,広報くらしき 2025年3月号,倉敷未来プロジェクト 地域の宝(魅力)新聞コンテストの入賞作品が決定,くらし,"市は、市内商工団体や大学などと協力し、地域を元気にする活動や地域の魅力に触れる機会を通じて、郷土倉敷を大切に思う人を育てる「倉敷未来プロジェクト」に取り組んでいます。その一環として、小学3年?6年生を対象に市のシンボル(市木・市花・市の鳥)や3つの日本遺産ストーリー、歴史・文化・産業・特産品・自然など、地域の宝(魅力)をテーマとした新聞コンテストを行いました。812作品の応募があり、19点の入賞作品を選定しました。入賞作品は、市ホームページで公開しています。
(主な入賞者氏名は本紙をご覧ください)

問合せ：倉敷未来プロジェクト実行委員会事務局(本庁くらしき情報発信課内)
【電話】426-3061"
岡山県倉敷市,2025.03.01,広報くらしき 2025年3月号,高梁川流域SDGsポータルサイトをスタート,くらし,"市は、高梁川流域圏域でSDGsの達成に向けて取り組む企業や教育機関、その他団体(倉敷市・高梁川流域SDGsパートナー)の情報を発信するためのサイト「SDGs未来都市倉敷ウェブサイト」を一新し、3月3日から「高梁川流域SDGsポータルサイト」としてスタートします。新しいサイトでは、地域住民との連携や利用者間のコミュニケーション機能などの新たな機能も追加しています。

■高梁川流域SDGsポータルサイトで新たにできること
◇市・高梁川流域SDGsパートナー
・活動や取り組みを自由に投稿
・活動に共感し応援する「市民・学生サポーター」を募集・登録
・イベントを地域住民と一緒に推進
・利用者間のコミュニケーション
・SDGsパートナー認定証を発行

◇市民の皆さん
・サポーター登録でSDGsパートナーを応援
・ボランティアなどとしてSDGsパートナーの開催イベントに参加

問合せ：本庁企画経営室
【電話】426-3055"
岡山県倉敷市,2025.03.01,広報くらしき 2025年3月号,自然に健康になれる食環境づくり「くらしき3ベジプロジェクト」,健康,"市では、健康課題の解決や健康寿命の延伸を目指して、自然に健康になれる食環境づくり「くらしき3ベジプロジェクト」を推進しています。野菜を食べる3つの習慣「3ベジ」を身に付けることで、糖尿病や高血圧症などの生活習慣病の予防につながります。健康で元気な毎日を送りましょう!
?3ベジを身に付けて生活習慣病を予防!?

■「3ベジ」とは…
◇1.ベジわん〔一番最初に野菜を食べる!〕
食物繊維が糖質の吸収を遅らせ、血糖値の急激な上昇を抑えます。

◇2.ベジもぐ〔野菜をよくかんでゆっくり食べる!〕
早食いを防止して満腹感が得られやすく肥満予防に。ゆっくり味わって薄味・適量で満足感が得られます。

◇3.ベジもり〔野菜を1日350g以上食べる〕
体重コントロールに重要な役割があり、糖尿病、高血圧症予防につながります。さらに、野菜に含まれるカリウムが体内の余分なナトリウム(塩分)を排出しま

■令和6年度「3ベジ推進店キャンペーン」を実施しました
◇「3ベジ推進店キャンペーン」とは
野菜を食べる3つの習慣「3ベジ」に沿ったメニューを飲食店で食べることで、外食においても効果的に野菜を摂取でき、さらに抽選で景品も当たるキャンペーンです。「3ベジ」を推進し、市民の健康を外食から支えたいという思いのある「3ベジ推進店」がメニューを提供しました。

◇「3ベジ推進店キャンペーン」で野菜を食べる食環境づくりが進んでいます
3ベジメニューを注文した人へのアンケートでは「3ベジ」について約70パーセントの人が「内容まで知っている」「名前を聞いたことがある」と回答し、そのうち約45パーセントの人が推進店で3ベジメニューを注文して知ったということが分かりました。
「3ベジ推進店キャンペーン」によって「くらしき3ベジプロジェクト」の認知度が高まり、市民の健康を支える食環境づくりが進んでいます。野菜をしっかり食べて、みんなで食環境づくりを一緒に盛り上げましょう!

■7年度　3ベジ推進店キャンペーン」に参加する3ベジ推進店を募集!
「3ベジ推進店」として、3ベジに沿ったメニューを提供する飲食店を募集。参加条件など詳しくは、市食育ポータルで。
3ベジメニュー推進期間：6月11日(水)?8月11日(祝)
対象：3ベジメニューを提供できる市内飲食店
申込方法：3月3日(月)?4月30日(水)に、本紙の二次元コードから電子申請で。

問合せ：市保健所健康づくり課
【電話】434-9868

■6年度3ベジ推進店(順不同)
・あずまや玉島店
・くらしき白壁
・瀬戸大橋温泉　やま幸
・すし遊館　新倉敷店
・みかどや
・我が家　たけ
・お好み焼・レストラン　つくし
・さぬきや
・藤桜食堂
・麺や　廣
・倉敷ロイヤルアートホテル　レストラン八間蔵
・洋風厨房　インコントロ
・中華食堂　コウチン
・中国料理　廣珍
・鉄板・韓式料理　賄や
・焼肉　しおつ

問合せ：市保健所健康づくり課
【電話】434-9868"
岡山県倉敷市,2025.03.01,広報くらしき 2025年3月号,花いっぱいコンクールの作品募集,くらし,"家庭や職場、学校、自治会などで四季折々に育てられている花壇などを部門ごとに表彰しています。自慢の作品を応募してください。

募集部門：
(1)家庭部門
(2)コミュニティー部門
(3)学校・職域部門
応募条件：花壇などが市内にあり、多くの人の目に触れること
応募方法：3月14日(金)?5月30日(金)(必着)に、応募用紙に写真を貼り、郵送か持参で。写真は過去1年以内に撮影したL判サイズのカラー写真4枚(返却しません)
応募用紙：本庁公園緑地課、各支所建設課、市ホームページで配布
審査方法：6月中旬、審査委員が現地を訪問して審査。多数の場合は、書類による1次審査を実施

問合せ：本庁公園緑地課(〒710-8565西中新田640)
【電話】426-3495"
岡山県倉敷市,2025.03.01,広報くらしき 2025年3月号,引っ越し時などに活用できる粗大ごみ戸別収集制度と一時多量ごみ制度,くらし,"■粗大ごみ戸別収集制度(真備地区以外)
年度替わりの時期は、粗大ごみ受付センター【電話】435-5300への問い合わせや、申し込みが集中します。引っ越しなどに伴う電気製品・大型家具などの粗大ごみを、戸別収集制度を利用し廃棄する場合は、収集希望日の2週間前までの申し込みに協力をお願いします。また、収集希望日は原則引っ越し前を指定してください。

■一時多量ごみ制度
引っ越しや遺品の整理などに伴い、一時的に多量に排出される家庭ごみを、市の一時多量ごみ許可業者に、有料で運搬委託できる制度です。利用には市への申請が必要です。詳しくは、問い合わせを。

問合せ：
本庁一般廃棄物対策課【電話】426-3375
真備支所市民課【電話】698-1114"
岡山県倉敷市,2025.03.01,広報くらしき 2025年3月号,〔きらきら手話コーナー〕いたずら電話と間違えないで!電話リレーサービス,くらし,"「電話リレーサービス」は、聴覚や発話に困難がある人と聞こえる人との電話を、通訳オペレーターが手話や文字、音声でリアルタイムで通訳することによりつなぐサービスで、24時間年中無休で利用できます。聴覚や発話に困難がある人がこのサービスに登録すると、「050」から始まる11桁の電話番号がスマホなどに割り当てられます。この電話番号は、学校への連絡や店の予約、緊急通報にも利用できます。聞こえる人からも電話できるので、連絡先として病院の問診票などにその電話番号を記入することもできます。
聞こえる人に「電話リレーサービス」から電話がかかってくると、まず「電話リレーサービスです」とオペレーターが話します。電話を受けた人は、いたずら電話と思って切らず、対応してください。
<img class=""alignnone size-full wp-image-9260056"" src=""https://mykoho.jp/wp-content/uploads/2025/02/sn_kurashiki250301_1.png"" alt="""" width=""760"" height=""191"" />

■YouTubeチャンネル
「日本財団電話リレーサービス」の動画「公共サービスとしての電話リレーサービスのご紹介」
(本紙の二次元コード参照)

■身近な手話を紹介!
YouTubeチャンネル「倉敷市e公民館」手話動画(ツーデーマーチ編)
(本紙の二次元コード参照)

問合せ：本庁障がい福祉課
【電話】426-3305"
岡山県倉敷市,2025.03.01,広報くらしき 2025年3月号,人事行政の運営などの状況を公表します,くらし,"「地方公務員法」および「市人事行政の運営等の状況の公表に関する条例」に基づき、市の人事行政の運営状況などについて公表します。詳しくは、4月以降に市ホームページに掲載予定です。

■部門別職員数の状況と主な増減理由
各年4月1日現在(単位…人)
<img class=""alignnone size-full wp-image-9260057"" src=""https://mykoho.jp/wp-content/uploads/2025/02/sn_kurashiki250301_2.png"" alt="""" width=""468"" height=""330"" />
※職員数は、一般職に属する職員数で、(　)内は暫定再任用短時間勤務職員など(外数)

■職員の給与の状況
◆職員の平均給与月額
◇一般行政職
・平均年齢…43.6歳
・平均給料月額…336,730円
・平均給与月額…419,769円
平均年齢は令和6年4月1日現在、平均給料月額は6年4月1日現在における職員の基本給の平均です。なお、平均給与月額とは、給料月額と毎月支払われる扶養手当、住居手当、時間外勤務手当などの諸手当の額を合計したものです。

◆職員の初任給の状況(6年4月1日現在)
<img class=""alignnone size-full wp-image-9260058"" src=""https://mykoho.jp/wp-content/uploads/2025/02/sn_kurashiki250301_3.png"" alt="""" width=""477"" height=""193"" />

◆職員の手当の状況
◇期末手当・勤勉手当
5年度の1人当たりの平均支給額は1,535,000円で、支給割合は国家公務員に準じた割合となっています。

◆期末手当・勤勉手当支給割合(6年度)
<img class=""alignnone size-full wp-image-9260059"" src=""https://mykoho.jp/wp-content/uploads/2025/02/sn_kurashiki250301_4.png"" alt="""" width=""471"" height=""117"" />
※(　)内は、暫定再任用短時間勤務職員などの支給割合

◇退職手当
1人当たりの平均支給額は10,377,000円で、これは5年度に退職した全職種の職員に支給された平均額です。支給率は、国家公務員に準じた割合となっています。

問合せ：本庁人事課
【電話】426-3141"
岡山県倉敷市,2025.03.01,広報くらしき 2025年3月号,市有地を一般競争入札で売却,くらし,"■売却物件(土地・建物)
所在地：児島味野二丁目3792番96(旧児島文化センター)
地目：宅地
地積：6032.82平方メートル
用途地域：商業地域
建ぺい率：80パーセント
容積率：400パーセント
最低売却価格：32,950,000円
※建物(延べ床面積5448.20平方メートル)解体後、マンションなど住居用途を含む建物敷地の用に供することが条件
応募資格：国内に居住し、市町村税を完納している人(法人も可)
資料：本庁公有財産活用課、市ホームページで配布
申込締切：5月30日(金)17時
入札保証金納付期間：申込日?6月6日(金)14時
入札期間：6月9日(月)?12日(木)17時必着
開札：6月13日(金)10時?、本庁5階502会議室で。

問合せ：本庁公有財産活用課
【電話】426-3161"
岡山県倉敷市,2025.03.01,広報くらしき 2025年3月号,4月1日から事業活動で排出されるごみの処理手数料を改定,くらし,"ごみ処理にかかる費用と近隣市町の料金を踏まえ、事業活動で排出される一般廃棄物を市の処理施設で処理する際のごみ処理手数料を、4月から10キログラム当たり170円(税込)に改定します。

問合せ：本庁一般廃棄物対策課
【電話】426-3375"
岡山県倉敷市,2025.03.01,広報くらしき 2025年3月号,委員を募集,しごと,"■市人権施策推進協議会委員
任期：5月1日?令和9年4月30日
応募資格：5月1日現在、市内在住の18歳以上71歳未満で、平日の会議(年3回程度)に出席できる人
定員：2人
応募方法：2月25日(火)?3月25日(火)(必着)に「倉敷市人権政策推進計画を読んで思うこと」を表題にした作文(800字以内)と応募用紙を郵送かFAX、Eメールで。応募用紙・作文用紙・市人権政策推進計画は、本庁人権推進室、市ホームページで配布
選考方法：書類審査、面接

問合せ：本庁人権推進室(〒710-8565西中新田640)
【電話】426-3255【FAX】426-0990
【E-mail】adcrm@city.kurashiki.okayama.jp

■市図書館協議会委員
任期：6月1日?令和9年5月31日
応募資格：6月1日現在、市内在住・通勤・通学の71歳未満で、平日の会議に出席できる人
定員：2人
応募方法：3月1日(土)?30日(日)(必着)に「これからの倉敷市立図書館に望むこと」をテーマにした小論文(400字?800字程度)と応募用紙を郵送かFAXで。応募用紙は各図書館、市立図書館ホームページで配布
選考方法：書類審査、面接

問合せ：中央図書館(〒710-0046中央2-6-1)
【電話】425-6030【FAX】427-9110

■市公民館等運営審議会委員
任期：6月1日?令和9年5月31日
応募資格：6月1日現在、市内在住・通勤・通学の20歳以上71歳未満で、平日の会議(年1回程度)に出席できる人
定員：1人
募集期間：3月1日(土)?30日(日)必着
募集要項：各公民館・ライフパーク倉敷で配布

問合せ：市民学習センター
【電話】454-0011

■市環境審議会委員
任期：7月1日?令和9年6月30日
応募資格：7月1日現在、市内在住の18歳以上71歳未満で、平日の会議(年2回程度)に出席できる人。高校生は不可。市環境審議会委員未経験者
定員：1人程度
応募方法：3月3日(月)?4月11日(金)(必着)に「倉敷の環境をより良くするために」をテーマにした作文(800字以内)と応募用紙を郵送かFAX、Eメール、持参で。応募用紙は本庁環境政策課、各支所、環境学習センター、市ホームページなどで配布
選考方法：書類審査

問合せ：本庁環境政策課(〒710-8565西中新田640)
【電話】426-3391【FAX】426-6050
【E-mail】eptc-kanri@city.kurashiki.okayama.jp"
岡山県倉敷市,2025.03.01,広報くらしき 2025年3月号,フレイルを予防しよう!,健康,"「フレイル」とは、加齢とともに運動・認知機能が低下し、心身がストレスに弱くなっている状態のことです。継続的な運動・栄養バランスの取れた食事・社会参加で、フレイルを予防しましょう!

■ふくらはぎを鍛えよう?かかと上げ運動
ふくらはぎは、歩く、しゃがむ、走るなど、生活の中において重要な役割を果たしている他、下半身の血液を心臓に戻す役割を担っており「第二の心臓」といわれています。ふくらはぎを鍛えて、フレイルを予防しましょう。

◇効果
・血流促進…むくみや冷え性の改善が期待できる
・疲れの軽減…血行が促進され、疲労物質がたまりにくくなる
・バランス能力の向上…歩行動作がスムーズになることで、転倒予防にもつながる

◇方法
(1)両足を肩幅に開いて立つ
(2)かかとをゆっくり上げて、ゆっくり下げる動作を繰り返す
(3)(1)・(2)を10回1セットで行い、2・3セットを目安に行う
※かかとを下げる際に、床に着けないようにすると、より効果的。必要に応じて、壁や椅子の背もたれに手を置いて行うなど安全に行いましょう。

■介護予防事業の教室受講者募集
期間：4月?6月
場所：くらしき健康福祉プラザ
対象：市内在住の65歳以上
受講料：無料
申込方法：3月8日(土)までに本人または同居家族が、電話か窓口で。1人1教室。多数の場合は抽選

◆転倒予防教室
◇はつらつコース
日時：毎週(火)14時?、毎週(水)14時?、毎週(金)10時?、毎週(土)10時?・14時?
内容：自宅でも続けられる運動、健康講話など
定員：各27人

◇椅子のはつらつコース
日時：毎週(水)14時?
内容：自宅でも続けられる椅子を使った運動、健康講話など
定員：15人

◇食とお口プラスはつらつコース
日時：毎週(金)10時?
内容：自宅でも続けられる運動、調理実習・かむ力の確認などの体験、栄養・口腔(こうくう)ケアの健康講話など
定員：15人

◇ステップコース
日時：毎週(水)10時?
内容：マットの上を決められたステップで歩くスクエアステップなど
定員：24人

◆認知症予防教室
◇ぴんしゃん倶楽部
日時：毎週(木)10時?
内容：認知機能の確認、認知症予防の運動や講話、脳力トレーニングなど
定員：27人

◇男の脳活倶楽部
日時：毎週(火)14時?
内容：認知機能の確認、認知症予防の運動や講話、脳力トレーニングなど
定員：15人

問合せ：くらしき健康福祉プラザ介護予防事業(笹沖180)
【電話】434-9861"
岡山県倉敷市,2025.03.01,広報くらしき 2025年3月号,倉敷市の人口と世帯,その他,"(令和7年1月31日現在)

人口：473,272[-398]
男：230,611[-218]
女：242,661[-180]
世帯数：221,382[-69]
面積：356.07平方キロメートル"
岡山県倉敷市,2025.03.01,広報くらしき 2025年3月号,3月の納期限,くらし,"3月の納期限：3/31(月)
・国民健康保険料(普通徴収第10期分)
・介護保険料(普通徴収第10期分)
・後期高齢者医療保険料(普通徴収第9期分)"
岡山県倉敷市,2025.03.01,広報くらしき 2025年3月号,市障がい者デイサービスセンターの講座受講者募集,講座,"場所：市障がい者デイサービスセンター
対象：市内在住の18歳以上で、身体障がい者手帳を持つ人、または障害者総合支援法の対象となる難病患者
定員：各10人
受講料：無料(教材費実費)
申込方法：3月22日(土)までに電話かFAX、Eメールで。初受講者優先。多数の場合は抽選

■4月から半年間の講座
・もっと使えるパソコン1…毎週(土)10時?12時
・もっと使えるパソコン2…毎週(土)13時?15時

■4月から1年間の講座
・フラワーアレンジメント1…毎月第1(火)13時?14時半
・フラワーアレンジメント2…毎月第2(水)13時?14時半
・多肉植物の寄せ植え…毎月第3(水)10時?12時
・絵手紙アート…毎月第1(木)13時?15時
・ほっこり編み物…毎月第2・4(木)13時?15時
・リラックス健康講座…毎月第3(木)13時?14時半
・囲碁で脳トレ…毎週(金)10時?12時
・書に親しむ…毎月第1・3(金)13時半?15時半

問合せ：市障がい者デイサービスセンター
【電話】434-9855【FAX】434-9856
【E-mail】plazaday@kgwc.or.jp"
