自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
神奈川県厚木市,2025.05.01,広報あつぎ 第1446号（2025年5月1日発行）,【特集】こどもまんなか社会を目指して 一人一人が未来の種(1),子育て,"子どもはこれからの未来を担っていく大切な存在です。一人一人が健やかに幸せに暮らしていけるよう、市では「こども・若者みらい計画」を策定しました。特集では、計画に位置付ける「インクルーシブ」と「居場所づくり」といった課題に挑んでいる方々の活動に迫りました。

■こどもまんなか社会とは?
全ての子ども・若者が身体・精神・社会的に幸福な生活を送ることができる社会のこと。子どもが自分の能力を生かし、希望を叶えられるよう、社会全体で後押ししていきます。

■インクルーシブ保育　子どもの気持ちを一番に
水をかぶってはしゃぐ子、お絵描きに夢中な子、追い駆けっこをする子?。上依知にあるカミヤト凸凹保育園には、自由な時間が流れています。園のモットーは、「一人一人のやってみたいという気持ちを大切に」。子どもたちは障がいや国籍などに関わらず、全員が一緒に過ごしています。

▽「分けない」場所をつくる
「6歳までに考え方や個性など『自分らしさ』ができるので、勉強よりもまずは自分を愛せるようになってほしい」。そう話すのは理事長の馬場拓也さん(49)です。幼児教育では、0〜6歳は人格形成期とされ、その大切な時期にこそ、多様な子どもたちが共に過ごす環境が必要だと考えました。2016年、津久井やまゆり園で起きた事件をきっかけに、「障がいのある人もない人も幼い頃から一緒に過ごすことが当たり前だったら、悲劇は起きたのだろうか」と考えるように。どんな子も分け隔てなく育つ場をつくろうと、19年4月に保育園と障がい児支援が一体となった施設を開設しました。誰もが持つ凸(長所)に注目し、誰もが持つ凹(短所)をみんなで埋め合うという意味が込められた園では、さまざまな個性を持った子どもたちがクラスを分けずに生活しています。卒園後もつながりに切れ目をつくらないため、18歳まで通える放課後等デイサービスも併設。幅広い年代が共に過ごせる場を提供しています。

▽やりたいことを全力で
園では、保育士が一方的に教えるのではなく、子どもたちがやりたいことを自由に楽しめる保育に力を入れています。雨上がりの水たまりに寝転んでもいいし、木登りをしてもいい。やりたいことができるように時間割を決めず、伸び伸びと園舎を駆け回る子どもたちを見守ります。園長の瀬山さと子さん(62)は、「保育士は一歩引きながらも注意深く様子を見ている。けんかをしてもすぐに大人が止めたりしない。子ども同士で納得できるよう、自分たちで解決策を考えることが大切」と話します。

▽みんな凸と凹がある
自由な保育や子ども同士が長所と短所を補い合う園の考え方に共感し、障がいのある双子を入園させた老川麻衣さん(40・上依知)は、卒園後も放課後等デイサービスを利用しています。「子どもたちは慣れた場所に来ることでリラックスできている。息子たちはたくさんの凹があるけれど、みんなで一緒に過ごすから、子ども同士で自然と理解し合ってくれた」と話す老川さん。進学した小学校では、先生が特別に説明しなくても、同じ園で過ごし息子たちの特徴を分かってくれる仲間がいることに、心強さを感じています。
馬場さんは開園前から、園の方針に迷う日々を送りました。しかし今は、育ち合う子どもたちの姿や保護者の温かい言葉に背中を押され、「間違いなかった」と確信しています。「色んな園がある中で、一つはこんな場所があってもいい」と話す馬場さんの表情は、どこか晴れやかでした。

■地域の居場所づくり　子どもを中心にみんなが集まる食堂
「おかわり!」「よくかんで食べてね」。長谷第二自治会館の一室に、カレーの香ばしい匂いが広がります。「下長谷こども食堂」では月に一度、手作りカレーなどを振る舞い、子どもや若者、年配の方を楽しませています。

▽みんなの居場所づくり
「いつも来てくれてありがとう」。優しく子どもたちに話すのは代表の小金義春さん(78・長谷)です。防犯パトロールや自治会活動、保護司など、長年にわたり地域の子どもたちを見守ってきました。貧困やひとり親世帯の問題を目の当たりにし、何かできることはないかと考えていた時、妻の千恵子さん(75)が子ども食堂で喜ぶ人の姿をテレビで見ました。誰にとっても欠かせない食を安全に提供する食堂が、子どもたちが集まる場所として理想的と考え、夫婦で動き出しました。
2017年4月、民生委員やパトロール隊時代の仲間に声を掛け、下長谷こども食堂がスタートしました。「子どものためならと、すぐにみんな協力してくれた」と笑顔を見せる義春さん。現在、大学生や駐在所の警察官などを含めた15人で活動しています。

▽食卓を囲み笑顔が増える
地域の子どもや保護者など30人ほどが集まる自治会館の食卓では、カレーや副菜と一緒にたくさんの笑顔が並びます。家族で訪れた石井悌子さん(長谷)は「子どもは食堂に来るのを毎回楽しみにしている。通っていると地域の方に顔を覚えてもらえるのがうれしく、安心にもつながる」と話します。
子どもから大人まで気軽に立ち寄り、ご飯を食べながら輪を広げているこども食堂。数年前からは、中学校にうまくなじめず不登校だった生徒がボランティアをしています。始めは表情も暗く、義春さんとしか話せませんでしたが、畑での野菜づくりから食堂当日の準備まで、小金夫妻と多くの時間を重ねるうちに打ち解け、今では他のスタッフや子どもたちとも明るく関わっています。この春に大学を卒業し、社会人になる報告を受けた義春さん。「自分のことのようにうれしいね」と目を細めます。
下長谷こども食堂では、食事の提供だけでなく、小学校の先生による学習指導や季節ごとのイベントなども開催しています。義春さんは活動を続ける中、地域全体で子どもを見守る意識が広がっていると感じています。「これからも絆をつなぐ場所として、気軽に寄れる食堂で在り続けたい」。そう話す義春さんの目は、真っすぐに前を見つめていました。"
神奈川県厚木市,2025.05.01,広報あつぎ 第1446号（2025年5月1日発行）,【特集】こどもまんなか社会を目指して 一人一人が未来の種(2),子育て,"■こども・若者みらい計画を策定
「こどもまんなか社会の実現」を基本理念に全ての子ども・若者が幸せに暮らせる社会を目指し、新たな計画を策定しました。計画では、子どもたちの声を始め幅広い方々の意見を参考にしています。

▽つながりができるまちに
南毛利中学校3年
岡藤　千紘さん
計画策定に向けたパブリックコメントに応募しました。計画に大人だけでなく、子どもの意見が反映されるのは大切なことだと思います。
現在、ジュニアリーダーの活動に参加しています。学校や年齢が違う人たちと関わる機会が続いていけばいいなと思い意見を出しました。子ども同士の関わり合いが増えるまちであってほしいです。

問合せ：こども育成課
【電話】225-2262

■子育て世帯に聞きました!「してもらってうれしかったこと」
子育て中、周りからしてもらってうれしかったことや印象に残っている出来事を聞きました。
・子どもがお店で走り回ってた時に、周りの人が引き留めてくれた。一緒に見守ってくれてありがたかった。(30代女性)
・電車で子どもが泣いてしまった時に、隣の席の人が「大丈夫だよ」と一緒にあやしてくれて緊張がほぐれた。(20代男性)
・急用で出かける用があった時、近所の知り合いが子どもを預かってくれて本当に助かった。(40代女性)
・友達がランチに誘ってくれた。子育て中、ストレスがたまることもあるので良いリフレッシュになった。(20代女性)
・重い荷物を持ちベビーカーを押していた時、エレベーターの扉を開けて待ってくれてうれしかった。(30代女性)
・学生の団体にバスで席を譲ってもらえた。気さくに話しかけてくれて子どもが喜んでいた。(20代女性)"
神奈川県厚木市,2025.05.01,広報あつぎ 第1446号（2025年5月1日発行）,街のNEWS あつトピ!,くらし,"■厚木の春の風物詩
▽「あつぎ飯山桜まつり」を開催
春の訪れを告げる「あつぎ飯山桜まつり」を、飯山白山森林公園で開催しました。61回目を迎えた祭りは「かながわの花の名所100選」にも選ばれている飯山白山森林公園の桜の広場で毎年開催しています。開花が始まったサクラの下で、飯山地区に伝わる伝統芸能「飯山白龍太鼓・白龍の舞」や女性で担ぐ「さくら輿」、飯山花音頭のパレードなどが繰り広げられ、来場者を楽しませました。
市外から家族で訪れた本?慎也さん(39)は「桜まつりに来たのは初めて。サクラが思った以上に咲いていたのがうれしかった。白龍の舞やおみこしなどは迫力満点で子どもも喜んでくれたので、来て良かった」と笑顔を見せました。

■夏の水難事故に備えて
▽相模川で救命ボート取り扱い訓練を実施
消防本部は4月、相模川で水難事故を想定した救命ボート取り扱い訓練を実施し、隊員50人が資器材の確認やボートを使った訓練に当たりました。
訓練は、川での事故が増える夏に備えて毎年実施しています。隊員たちは、救命ボートの操縦や要救助者にロープ・浮き輪を渡す救命索発射銃の使い方を確認。昨年7月に導入した水中ドローンの操作訓練にも取り組みました。参加した隊員の瀧島漱太さん(26)は「実際の出動を想定した。川は危険な所が多いので、遊ぶ時には幼い子どもから目を離さないように注意してほしい」と呼び掛けました。
市内では昨年、6件の水難事故が発生。河原での水遊びやバーベキューの際は十分にお気を付けください。

■歯と口の健康づくりに向けて
▽3者で連携協定を締結
市民の健康への意識向上と健康寿命を伸ばすため、市歯科医師会、ロッテと3者で連携協定を結びました。3者は「噛むこと」の大切さや知識の普及啓発をはじめ、市が実施する事業や災害時の物資提供を含めた被災者支援などで協力。ロッテからは健診で活用できるそしゃく力を判定するガムが無償で提供されました。
締結に当たり山口貴裕市長は「市民の皆さんの歯と口の健康を守るための3者協定が締結でき心強い。それぞれの専門的な知識や助言などを頂きながら、健康づくりに取り組んでいきたい」と力を込めました。
今後、ガムを使った口腔機能の低下の早期発見や治療につなげるオーラルフレイル健診などに取り組んでいきます。

■地場産の食材を買い求めて
▽「夕焼け市」オープニングフェアを開催
市内で生産された野菜や食料加工品などを販売する「夕焼け市」が、荻野運動公園で始まりました。初日は約800人が訪れ、生産者と会話をしながら買い物を楽しみました。
夕焼け市は、1999年にスタートし、今年で27回目。旬の地場農産物や豆腐・パンなどの食料加工品が生産者から直接買える場として親しまれています。夏野菜収穫フェア(6月)、納涼フェア(8月)など、季節に合わせたイベントも開催予定です。
夕焼け市出店者組合の大貫浩一組合長は「今年も開催できてうれしい。立派な野菜などが並ぶので買い物を楽しんでほしい」とあいさつ。親子で来た石田仁美さん(43・みはる野)は、「毎年楽しみにしている。にぎやかで温かい雰囲気が好き」と話しました。
(10月まで、毎週水曜日の17時から開催)"
神奈川県厚木市,2025.05.01,広報あつぎ 第1446号（2025年5月1日発行）,県央やまなみ探訪,くらし,"厚木・秦野・伊勢原市、愛川町、清川村の5市町村が観光振興で連携している「県央やまなみ地域」の魅力を、毎月順番に紹介します。紙面では伝えきれない5市町村の観光にまつわるコラムを、ニュースサイトでも紹介します。

■最終回　丹沢の清らかなお湯
丹沢の“水がめ”、宮ケ瀬湖の南側に、森に囲まれた小さな公営の日帰り入浴施設があります。清川村が運営する「ふれあいセンター　別所の湯」。丹沢の源流から取った清らかなお湯が人気です。気軽なリラクセーションの場として、宮ケ瀬の観光客にもファンが広がり、2024年12月に延べ来場者数が200万人に達しました。

ニュースサイトで詳しく紹介しています

問合せ：商業観光課
【電話】225-2820"
神奈川県厚木市,2025.05.01,広報あつぎ 第1446号（2025年5月1日発行）,厚木愛通信,くらし,"厚木市長　山口貴裕

サクラや菜の花、ネモフィラの花が開き、春色に染まる荻野運動公園が多くの家族連れでにぎわっています。中でもひときわ大きな注目を集めているのが、3月下旬にリニューアルした大型遊具です。
既設の遊具で人気が高かったゴンドラを一新し、高さの異なるデッキやさまざまな種類の滑り台などを配置したこの遊具。私の幼少時にはこれほどの遊具はなかったので、少しうらやましい気持ちです。うれしそうに駆け回る子どもたちを見て、私もスーツを着たまま滑り台に上りたい衝動に駆られました。子どもたちからは遊具の魅力を伝えられた半面、子どもならではの意見も伺いました。今後の整備に、生かしたいと思います。
子どもの成長過程で、体を目いっぱいに動かすのは大切なことです。そんな思いから今年度、アミューあつぎ・子育て支援センターのリニューアルを計画しています。相談体制の充実はもちろん、子どもたちが冒険・経験・体験できる魅力ある施設を目指します。
市では産前産後の支援、学校給食の無償化、高校年代までの医療費無償化など、切れ目のない支援を進めています。「子育てするならあつぎ」。皆さんに、そう誇ってもらえるまちをつくってまいります。"
神奈川県厚木市,2025.05.01,広報あつぎ 第1446号（2025年5月1日発行）,あつぎのしゃしん。,くらし,"「空を泳ぐ」
#4月9日撮影
#恩曽川
#鯉のぼり
#niceatsugi
市公式インスタグラムで公開中"
神奈川県厚木市,2025.05.01,広報あつぎ 第1446号（2025年5月1日発行）,タウンガイド(1),その他,"■スポーツなじみDAY
6月1日、10?15時。荻野運動公園。セストシューターやモルック、ボッチャなど年齢や体力に関わらず楽しめるニュースポーツを体験。モルックジャパンオープンも同日開催。無料。
申込み：不要。室内履きをお持ちください。

問合せ：スポーツ魅力創造課
【電話】225-2531。

■あつぎ消防フェア
5月18日、10?15時。ぼうさいの丘公園。はしご車、消防車、救急車の乗車体験やスタンプラリーなど。無料。
申込み：不要。

問合せ：消防総務課
【電話】223-9366。

■市民ふれあいマーケット
5月25日、9時30分?14時(雨天中止)。厚木中央公園。日用雑貨や衣料品などの不用品を100店舗が販売。

問合せ：環境事業課
【電話】225-2793。

■ハーモニカのまち厚木SUMMERFESTIVAL(市民協働提案事業)
8月9日、13時30分?15時30分。文化会館。プロの奏者や小学生の発表、音曲漫才師とハーモニカのコラボ演奏。1400人。2000円(高校〜大学生1000円、中学生以下無料)。
申込み：6月1日から電話で厚木ハーモニカ委員会【電話】090-2228-6427へ。先着順。

問合せ：文化魅力創造課
【電話】225-2508。

■救急救命講習会
□応急手当普及員再講習会
5月21日。応急手当普及員の有効期限の更新や技能の維持・向上のための講習。有効期限(3年)以内で市内在住在勤在学の応急手当普及員30人。3960円(テキスト代)。

□応急手当普通救命講習会(小児・乳児対象)
6月7日。応急手当ての重要性、心肺蘇生法、自動体外式除細動器(AED)の取り扱いなど。市内在住在勤在学の中学生以上30人。無料。

いずれも9?12時。消防本部。
申込み：5月1?9日に救急救命課【電話】223-9365へ。抽選。講座予約システム。

■日本赤十字社救急法基礎・救急員養成講習会
6月1・7・8日(全3回)、9時30分?17時30分。保健福祉センター。心肺蘇生法、自動体外式除細動器(AED)の取り扱い、急病やけが・骨折の手当て、搬送方法などを学ぶ。15歳以上30人。3600円(教材代・保険料)。合格者に認定証を交付。
申込み：往復ハガキ、Eメールに講習名、〒住所、氏名(ふりがな)、性別、年齢、電話番号を書き、5月14日(必着)までに〒243-8511地域包括ケア推進課【電話】225-2200【メール】1910@city.atsugi.kanagawa.jpへ。抽選。"
神奈川県厚木市,2025.05.01,広報あつぎ 第1446号（2025年5月1日発行）,タウンガイド(2),その他,"■一日看護体験参加者募集
8月14日、8時45分?12時。市立病院。病棟での看護ケア体験。市内または近隣市町村在学の高校生20人程度。無料。
申込み：6月6日までに市立病院HPへ。抽選。

問合せ：病院総務課
【電話】221-1570。

■新たな交流拠点検討委員会委員を募集
新庁舎移転後の本庁舎敷地跡地に整備する新たな交流拠点について、審議する委員を募集します。
対象：
(1)市内在住在勤在学で応募日現在18歳以上
(2)平日昼間の会議(年5回程度)に出席できる
(3)他の審議会などの委員でない
(4)市の議員・職員でない
?の全てを満たす方3人程度
任期：7月?(2年間)
報酬：日額7800円(交通費含む)。
申込み：行政経営課や市HPにある申込書を直接または郵送、Eメールで6月1日(消印有効)までに〒243-8511行政経営課【電話】225-2099【メール】0600@city.atsugi.kanagawa.jpへ。書類選考あり。

■線引き見直しの都市計画案の縦覧と意見書の受け付け
県・市の都市計画の変更案を縦覧し、意見書を受け付けます。
期間：5月13?27日
縦覧場所：都市計画課
意見書受付：市内在住または変更案と利害関係がある方が対象。
申込み：市または県HPにある意見書を直接または郵送、ファクス、Eメールで5月27日(必着)までに〒243-8511都市計画課【電話】225-2400【FAX】222-8792【メール】4600@city.atsugi.kanagawa.jpへ。

■商店街プレミアム商品券の販売
厚木なかちょう大通り商店街や厚木一番街商店街の店舗で使える6000円分の商品券を5000円で販売します。
日時：5月10日、10時?
場所：アミューあつぎ
価格：1セット5000円(6000円分。500円券×12枚)。
販売上限：1人6セット
販売数：4000セット
使用期限：6月30日まで。
申込み：不要。先着順。
詳細は市HPに掲載。

問合せ：商業観光課
【電話】225-2840。

■5月12日は民生・児童委員の日
民生・児童委員は地域の身近な相談役です。高齢者・障がい者・児童に関する相談など、福祉のことでお困りの方は気軽に相談してください。地域の担当委員の確認は、地域包括ケア推進課【電話】225-2200へ。

■5月12日は看護の日
近年の少子高齢化社会に対応するため、一人一人が助け合いの心を持って過ごしましょう。

問合せ：病院総務課
【電話】221-1570。"
神奈川県厚木市,2025.05.01,広報あつぎ 第1446号（2025年5月1日発行）,市民協働提案事業 あつぎストリートフェス,イベント,"路上ミュージシャンのストリートライブを楽しみませんか。

日時：5月17・24日　15時30分?19時30分
場所：中町花の公園
内容：各日20組程度のアーティストが演奏を披露
費用：無料
申込み：不要。

問合せ：文化魅力創造課
【電話】225-2508"
神奈川県厚木市,2025.05.01,広報あつぎ 第1446号（2025年5月1日発行）,市制70周年記念事業 井上純×壁画プロジェクト フリーウォール 参加者募集,イベント,"誰でも自由に絵を描ける壁を期間限定で設置します。思い切りアートを楽しみませんか。

日時：5月19?25日　10?17時
場所：図書館・市役所などを含む複合施設建設場所(中町2-2)の仮囲い
費用：無料
申込み：不要。

■井上純さんによる公開作品制作
期間中、市内出身のアーティスト・井上純さんの作品制作を見学できます。
市広報番組あつぎ愛テレビ：5/1〜

問合せ：文化魅力創造課
【電話】225-2508"
神奈川県厚木市,2025.05.01,広報あつぎ 第1446号（2025年5月1日発行）,ホットいいメール Hot E Mail,その他,"インターネットモニターからの意見を紹介

■4月1日号「広報あつぎ」を読んで
・河津桜と雪をかぶった山がすてきだ。どこで撮影したのか気になった/50代女性
・「あつめき」という愛称は親しみやすく、呼びやすい/40代男性
・デジタル技術を活用し生活を便利にするのは良いと思う。相談窓口が数カ所あるとありがたい/70代以上男性
・他のまちに住む友人に厚木の良いところを話したい/40代女性
・新生活を始める人も多い月で、厚木を紹介できる内容だと感じた/30代女性

■インターネットモニター募集中
「厚木市　インターネットモニター」で検索

問合せ：広報シティプロモーション課
【電話】225-2043"
神奈川県厚木市,2025.05.01,広報あつぎ 第1446号（2025年5月1日発行）,編集後記,その他,取材中、たくさんの子どもたちと触れ合いました。撮影したのに掲載できなかった写真が多くあり、心苦しく思っています。子どもたちは何事にも興味津々。夢中になって遊び、ご飯をおいしそうに食べる姿に、私もあの頃の気持ちを思い出しました。子どもの生き生きとした表情をたくさん残したいと思い、カメラのレンズを向けました。元気いっぱいな姿が伝わればうれしいです/佐々木
