自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
岡山県倉敷市,2024.06.01,広報くらしき 2024年6月号,自衛官・警察官・消防官による採用試験合同説明会,しごと,"自衛官・警察官・消防官の仕事の魅力を、現役職員が分かりやすく伝える採用試験合同説明会を行います。申し込み不要。詳しくは、問い合わせを。

日時：7月7日(日)13時?16時半
場所：本庁10階大会議室
内容：職場紹介、若手職員とのフリートーク、採用案内、個別質問など

問合せ：本庁危機管理課
【電話】426-3645"
岡山県倉敷市,2024.06.01,広報くらしき 2024年6月号,次はあなたの自転車が狙われるかもしれません!,くらし,"昨年中、県内では自転車を盗まれる被害が2,608件もありました。そのうち、7割以上に鍵が掛けられていませんでした。

■被害に遭わないためのポイント
・いつでも、どこでも、短時間でも、必ず鍵をかけましょう
・ワイヤー錠などで複数の鍵をかけましょう
・できるだけ、管理人が常駐している、または防犯カメラが設置されている駐輪場を利用しましょう

問合せ：
倉敷警察署【電話】426-0110
本庁生活安全課【電話】426-3111"
岡山県倉敷市,2024.06.01,広報くらしき 2024年6月号,住民基本台帳の一部の写しの閲覧制度と閲覧状況の公表,くらし,"住民基本台帳閲覧制度により、住民基本台帳から(1)氏名(通称が住民票に記載されている外国人住民は、氏名と通称)(2)生年月日(3)性別(4)住所の4つの情報を抜粋した住民一覧表の閲覧が、国や地方公共団体の他、報道や学術調査など公共性が高い場合に限り、認められています。令和5年度に住民一覧表を閲覧した人の氏名・閲覧目的などは、6月1日(土)から市ホームページで公表します。

問合せ：本庁市民課
【電話】426-3265"
岡山県倉敷市,2024.06.01,広報くらしき 2024年6月号,地域福祉を推進しよう!,くらし,"「地域福祉」とは、住み慣れた家庭や地域で安心・安全に暮らせるよう、住民や地域団体、福祉事業関係者、民間企業、行政機関などが連携・協働しながら、地域全体で生活課題を解決し、一人一人が自立した生活を送ることができる地域社会を実現する取り組みです。市では、令和3年度?7年度の5カ年計画として「市地域福祉計画」を策定し、地域福祉を総合的・計画的に推進しています。

■地域福祉を推進するための身近な取り組み
地域福祉を推進するためには、ボランティア活動やNPO法人の活動への参加や、保健福祉に関わる委員の活動への理解・協力が重要となります。市地域福祉計画に記載されている身近な取り組みを紹介しますので、参考にしてください。

■ボランティア活動の活発化
市民一人一人の取り組み：ボランティア活動やNPO法人の活動に積極的に参加します。自分の能力を地域で生かします。
地域・団体の取り組み：ボランティア団体による活動内容の情報を発信します。ボランティア団体同士による交流を行います。

■ボランティア人材の養成
市民一人一人の取り組み：ボランティアに必要な知識を身に付けるため、研修などに参加します。運転ボランティアなど、空き時間を活用したボランティアに取り組みます。
地域・団体の取り組み：ボランティア団体やサービス事業所などはボランティア活動希望者を積極的に受け入れます。ボランティア講座やリーダー養成研修などへの参加を呼び掛けます。

■保健福祉に関わる委員の活動支援
市民一人一人の取り組み：民生委員・児童委員・愛育委員・栄養委員などの役割について理解し、積極的に協力します。
地域・団体の取り組み：地域内の関係団体との連携・協力関係を深めます。地域の情報紙などで保健福祉に関わる委員などの活動を紹介します。

問合せ：本庁保健福祉推進課
【電話】426-3303"
岡山県倉敷市,2024.06.01,広報くらしき 2024年6月号,放課後児童クラブ(学童)で働いてみませんか?,しごと,"市ホームページに、アルバイトなどを募集している放課後児童クラブの一覧を掲載しています。放課後児童クラブの仕事に関心がある人は、各クラブへ問い合わせを。
※市の直接雇用ではありません。面接・採用は、各事業者が行います。

必要な資格：放課後児童支援員として勤務するには、保育士や教員の資格や、高校卒業後2年以上児童クラブで働いた経験が必要です。補助員としての勤務には、特別な資格は必要ありません。

■放課後児童クラブとは
地域の代表者・保護者などで組織される運営委員会や、社会福祉法人・NPO法人などにより運営されています。保護者が仕事などで昼間家庭にいない小学生を、放課後や夏休みに小学校敷地内の施設などで預かり、生活や遊びの場を与えることで、育児と仕事の両立を支援しています。

問合せ：
各放課後児童クラブ
本庁子育て支援課【電話】426-3314"
岡山県倉敷市,2024.06.01,広報くらしき 2024年6月号,国保人間ドックは35歳から受けられます!人間ドックの費用を助成,くらし,"詳しくは、市ホームページや、国民健康保険料の納付書に同封のチラシで確認を。

実施期間：7月1日(月)?令和7年3月31日(月)
対象：市の国民健康保険に加入している人で、6年中に35歳?60歳または65歳(昭和39年?平成元年または昭和34年生まれ)になる被保険者。入院中の人・妊娠している人、保険料未納世帯を除く
定員：1,300人
自己負担額：8,720円
申込方法：
・電子申請…6月1日(土)?本紙11ページの二次元コードから。定員に達するまで。
・窓口申請…6月3日(月)?8月30日(金)に、(1)保険証(2)けんしん(国保特定健診)受診券(3)窓口に来る人の本人確認書類を、本庁国民健康保険課、児島・玉島・水島の各保健福祉センター国保介護課、船穂支所市民税務係、真備保健福祉課へ持参で。

問合せ：本庁国民健康保険課
【電話】426-3281"
岡山県倉敷市,2024.06.01,広報くらしき 2024年6月号,8月からは新しい限度額適用認定証を使ってください,くらし,"現在交付されている限度額適用認定証などの有効期限は7月31日です。8月以降も必要な人は、国民健康保険担当窓口で申請してください。現在認定証を持っている人に、6月上旬に更新のための申請書を送付します(保険料の滞納がある人を除く)。

■オンライン資格確認が導入されている医療機関などを受診する場合
オンライン資格確認が導入されている医療機関などでは、保険証または保険証利用登録済みのマイナンバーカードを提示することで、限度額適用認定証の交付を受けていなくても、高額療養費の自己負担限度額を超える支払いを抑えることができます。ただし、保険料の滞納があるなど、限度額適用認定証の交付を受けられない場合は、オンライン資格確認でも自己負担限度額を確認することはできません。詳しくは、厚生労働省ホームページで。

〔本紙12ページの二次元コード参照〕
・「限度額適用認定証」「限度額適用・標準負担額減額認定証」について
・各区分の自己負担限度額について

問合せ：本庁国民健康保険課
【電話】426-3282"
岡山県倉敷市,2024.06.01,広報くらしき 2024年6月号,ふるさと納税協賛事業者 募集説明会の参加者募集,しごと,"倉敷市へのふるさと納税推進と観光都市としての全国への魅力発信、地元特産品のPR・販売促進などの相乗効果を図るため、倉敷市にふるさと納税をした市外の人へ進呈する、地元特産品やサービス提供に協力してもらえる事業者を募集しています。

日時：7月1日(月)15時半?
場所：本庁10階大会議室
申込方法：6月27日(木)(必着)までに本庁税制課、児島・玉島・水島の各税務事務所にある申込書を持参か郵送、FAX、Eメールで。申込書は市ホームページからも入手可

ふるさと納税公式ホームページ「倉敷ふるさと応援基金」は本紙12ページの二次元コード参照

問合せ：本庁税制課(〒710-8565西中新田640)
【電話】426-3175【FAX】427-5160
【E-mail】taxpol-f@city.kurashiki.okayama.jp"
岡山県倉敷市,2024.06.01,広報くらしき 2024年6月号,友好都市鎮江市との高校生 オンライン交流参加者募集,イベント,"中国・鎮江市の学生と、日本語でオンライン交流をします。無料

日時：8月25日(日)14時?16時
場所：市立美術館
対象・定員：市内在住・通学の高校生、6人
事前研修：7月28日(日)13時半?、市立美術館で。
申込方法：6月19日(水)17時までに、必要書類を問い合わせ先へ提出。多数の場合は抽選

問合せ：市国際交流協会事務局(本庁国際課内)
【電話】426-3015"
岡山県倉敷市,2024.06.01,広報くらしき 2024年6月号,民間保育園・認定こども園 ガイダンスの参加者募集,しごと,"市内に認可保育園・認定こども園などを設置する社会福祉法人などが合同で、就職説明会を開催します。無料。申し込み不要

日時：6月29日(土)13時半?15時半
場所：環境交流スクエア(水島愛あいサロン)
対象：保育士資格があり、保育士登録済みの人(取得見込み可)。保育園・認定こども園への就職を希望する人・学生・既卒者・家族も参加可

問合せ：
倉敷市民間保育所協議会事務局(市社会福祉協議会内)【電話】434-3381
本庁保育・幼稚園課【電話】426-3367"
