自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
神奈川県厚木市,2025.03.15,広報あつぎ 第1443号（2025年3月15日発行）,【政策トピック】3月14日一部完成 厚木中央公園のリニューアル進む,くらし,"厚木中央公園は、市街地にある憩いの場、イベント会場などとして多くの皆さんに親しまれています。多目的に使える芝生広場の整備や、ミスト式噴水、日除けとなるパーゴラなどを設置し、より安全で快適に利用できる公園に生まれ変わります。

■主な整備内容
(1)エントランス
(2)ミスト式噴水(ライトアップでき夜間も楽しめる)
(3)芝生広場
(4)ソーラー式照明灯(停電時にも点灯)
(5)防災用パーゴラ(災害時にはテントとして活用)
(6)砂場(車いすのまま遊べる)
(7)パーゴラ(日差しを遮る)
※(2)(3)は芝生の養生のため7月以降開放予定

23年度にはベンチ増設やトイレ改修などを実施

■今後の予定
2026年度には防災機能を拡充する整備を進めます。

問合せ：公園緑地課
【電話】225-2410"
神奈川県厚木市,2025.03.15,広報あつぎ 第1443号（2025年3月15日発行）,自然に触れて学ぶ 七沢自然ふれあいセンター,子育て,"イベント参加者と施設利用者を募集します。

◆ななさわ森のようちえん・森のたんけん隊
日時：5月7日　14時?16時30分
内容：森探検・遊びなど
対象：市内在住の3?6歳の未就学児20人
費用：500円(材料費、保険料)
申込み：4月1?15日に講座予約システムへ。先着順。講座予約システム(インターネットで申し込み可)。

■親子デイキャンプ1・親子で野草の生葉染め
日時：5月11日　10?15時
内容：よもぎ団子作り、草木染め
対象：市内在住の親子50人
費用：1人1500円(材料費、保険料)　2歳以下45円(保険料)
申込み：4月11日まで。抽選。講座予約システム(インターネットで申し込み可)。

■七沢キャンプカウンセラートレーニング
日時：4月?2026年3月(全10回。宿泊あり)　初回は4月26?27日(1泊2日)
内容：野外炊事やレクリエーション研修、子どもキャンプの企画・サポートなどを学ぶ
対象：市内在住在学の中学・高校生30人
費用：無料(研修内容により実費負担あり)
申込み：3月15日から申し込み。先着順。

■夏休みの利用者を募集
期間：7月19日?8月31日(日帰り?4泊5日)
対象：20歳以上の責任者が引率し、20人以上で利用する市内・愛川町・清川村の団体
申込み：4月2日まで。5日に抽選会を実施し、12日、10時?プログラム調整会あり。

いずれも
申込み：各期日までに七沢自然ふれあいセンター(◆は講座予約システム)へ。

問合せ：七沢自然ふれあいセンター
【電話】248-3500"
神奈川県厚木市,2025.03.15,広報あつぎ 第1443号（2025年3月15日発行）,あつぎ郷土博物館連動企画 學藝員のススメ 第66回,文化,"博物館の学芸員が、あれこれを語り倒すコーナー。

■博物館で触っちゃおう!触察展示
大塚　真由美
皆さんは博物館の展示を見ながら「これ触ったらどんな感じかな」と思ったことはありませんか。博物館では資料の保存を優先しているため、触ることは厳禁。見学に訪れる小学生たちにもまずお願いをしているところです。
しかし、基本展示室の中央に新しく設けるコーナーでは、資料に触って鑑賞する「触察」が可能です。厚木の地に生きてきた人々が手にし、生活に寄り添ってきた資料が並び、それらにじかに触れることで、その時代の暮らしや息遣いを「自分ごと」として身近に感じられるのではないでしょうか。
写真は「布目瓦」。古代、寺院や役所の屋根にふかれた瓦の表面には、成型する際についた布目の文様が残っています。一枚一枚、粘土をたたき成型した、いにしえの工人たちの手仕事に触れ、心通わせる体験をお楽しみください。

※写真は本紙をご覧ください。

問合せ：あつぎ郷土博物館
【電話】225-2515"
神奈川県厚木市,2025.03.15,広報あつぎ 第1443号（2025年3月15日発行）,参加者募集 健康運動指導士による運動講座,講座,"いつまでも健康に過ごすため、運動を学びませんか。

日時：5月14・29日　9時30分?、10時45分?(各回45分)
場所：保健福祉センター
内容：正しい歩き方、腰痛・膝痛予防のための運動、おなか回りをスッキリさせる体操などの講習と実技
対象：市内在住で要介護認定されていない18歳以上80人
費用：無料
申込み：4月10日までに健康医療課【電話】225-2201へ。抽選。講座予約システム(インターネットで申し込み可)。"
神奈川県厚木市,2025.03.15,広報あつぎ 第1443号（2025年3月15日発行）,高齢者福祉サービス助成,くらし,"2025年度分の申請を受け付けています。

■シルバーチケット(保養施設等利用助成券)
対象：1月1日時点市内在住で25年度内65歳以上の方

■高齢者タクシー利用券
対象：1月1日時点市内在住で
(1)25年度内70歳以上で普通自動車免許がない
(2)要介護3・4・5
?のいずれかに該当する方(特別養護老人ホームに入所・かなちゃん手形の購入費助成を受ける方を除く)

■はり・きゅう・マッサージ施術費助成券
対象：1月1日時点市内在住で施設に入所していない
(1)25年度内75歳以上
(2)ねたきり等高齢者登録者
?のいずれかに該当する方
助成：
(1)1800円×7枚
(2)3000円×7枚

■理容・美容助成券
対象：1月1日時点市内在住で施設に入所または入院していない
(1)25年度内75歳以上のひとり暮らし高齢者登録者
(2)ねたきり等高齢者登録者
?のいずれかに該当する方
助成：
(1)1500円×6枚
(2)5500円×6枚

申込み：直接または郵送で、〒243-8511福祉総合支援課へ。市HPからも申請可。助成券は随時郵送(時期や申請内容で異なる)。

問合せ：福祉総合支援課
【電話】225-2220"
神奈川県厚木市,2025.03.15,広報あつぎ 第1443号（2025年3月15日発行）,市議会への検討約束事項,くらし,"市では、市議会で今後の検討などを約束した事項の対応状況を公開しています。詳しくは市政情報コーナーや市HPで見られます。

<img class=""alignnone size-full wp-image-9338599"" src=""https://mykoho.jp/wp-content/uploads/2025/03/ynatsugi250315_1.jpg"" alt="""" width=""523"" height=""687"" />

問合せ：行政総務課
【電話】225-2181"
神奈川県厚木市,2025.03.15,広報あつぎ 第1443号（2025年3月15日発行）,4月 移動図書館 わかあゆ号,くらし,"貸し出しは1人10冊まで。
雨天中止。

<img class=""alignnone size-full wp-image-9338602"" src=""https://mykoho.jp/wp-content/uploads/2025/03/ynatsugi250315_2.jpg"" alt="""" width=""391"" height=""352"" />

問合せ：中央図書館
【電話】223-0033"
神奈川県厚木市,2025.03.15,広報あつぎ 第1443号（2025年3月15日発行）,4月 移動子育てサロン,子育て,"<img class=""alignnone size-full wp-image-9338607"" src=""https://mykoho.jp/wp-content/uploads/2025/03/ynatsugi250315_3.jpg"" alt="""" width=""373"" height=""259"" />

全て児童館。保護者・子ども同士の交流と子育て相談の場。小学校就学前の子どもと保護者。
※1?4日は休み
時間：10時15分?11時45分。
申込み：不要。

問合せ：子育て支援センター
【電話】225-2922"
神奈川県厚木市,2025.03.15,広報あつぎ 第1443号（2025年3月15日発行）,おひざにだっこのおはなし会,子育て,"子どもと一緒に手遊びや紙芝居などを楽しみませんか。

日時：3月26・27日
(1)10時30分?
(2)11時30分?
(各回30分)
場所：中央図書館
内容：歌・手遊び、人形劇、紙芝居の読み聞かせなど
対象：1?4歳程度の子どもと保護者各回12組
費用：無料
申込み：不要。先着順。

問合せ：中央図書館
【電話】223-0033"
神奈川県厚木市,2025.03.15,広報あつぎ 第1443号（2025年3月15日発行）,4月のギャラリー,文化,"<img class=""alignnone size-full wp-image-9338612"" src=""https://mykoho.jp/wp-content/uploads/2025/03/ynatsugi250315_4.jpg"" alt="""" width=""499"" height=""202"" />

問合せ：あつぎ市民交流プラザ
【電話】225-2510"
神奈川県厚木市,2025.03.15,広報あつぎ 第1443号（2025年3月15日発行）,忘れずに接種を 狂犬病予防定期集合注射,くらし,"生後91日以上の犬には、4〜6月までに1回の狂犬病予防注射が義務付けられています。

<img class=""alignnone size-full wp-image-9338616"" src=""https://mykoho.jp/wp-content/uploads/2025/03/ynatsugi250315_5.jpg"" alt="""" width=""645"" height=""559"" />

費用：1頭3650円(注射済票交付手数料含む)。未登録犬は別途3000円(登録手数料)が必要。
申込み：不要。天候による実施の有無は市HPに掲載。
注意事項：
(1)犬を制御できる方が連れて来る
(2)登録犬の飼い主は3月中に届く案内ハガキを持って来る(未登録犬の飼い主は直接会場へ)
(3)最寄りの動物病院でも可(料金は病院で異なる)。接種後、生活環境課に注射済証明書を提出

■マナーを守って飼育しましょう
・散歩の際、ふんは必ず持ち帰る。尿をした後は、水をまくなど臭いが残らないようにする
・犬に犬鑑札と注射済票を着ける
・首輪と引き綱などを着けて散歩する

問合せ：生活環境課
【電話】225-2750"
神奈川県厚木市,2025.03.15,広報あつぎ 第1443号（2025年3月15日発行）,出場者募集 厚木青少年音楽コンクール,文化,"音楽コンクールの出場者を募集します。ピアノやバイオリンなどの演奏を披露してみませんか。

日時：
・予選…7月6日
・本選…7月27日
10?17時
場所：文化会館
部門：ピアノ、バイオリン、声楽、その他管弦楽器など
対象：29歳以下(音楽系の大学在校生・卒業生を除く)
参加費：各回6000円(市外の方は7000円)
申込み：文化魅力創造課(あつぎ市民交流プラザ)や市HP、市内楽器店などにある申込書と参加費を、直接またはEメールで、3月17日?5月30日に実行委員会【メール】atsugi.music.contest@gmail.comへ(Eメールの場合、参加費は口座振込)。部門により課題曲あり。

問合せ：文化魅力創造課
【電話】225-2508"
神奈川県厚木市,2025.03.15,広報あつぎ 第1443号（2025年3月15日発行）,出店者を募集 市民ふれあいマーケット,イベント,"家庭で不用になった物を販売する出店者を募集します。

日時：5月25日　9時30分?14時
場所：厚木中央公園
内容：日用雑貨や衣料品などの販売(手作り品、食品、動植物は不可)
対象：市内在住の方100組
費用：500円(出店料)
申込み：参加者全員の氏名、電話番号、Eメールアドレス、販売品目、自動車の有無(1店舗1台まで)・車種・ナンバーを書き、4月15日(消印有効)までに〒243-8511環境事業課【電話】225-2793へ。1組1応募まで。抽選。"
神奈川県厚木市,2025.03.15,広報あつぎ 第1443号（2025年3月15日発行）,農業を体験しませんか 農・学び塾の利用者を募集,くらし,"畑を利用して野菜作りをする方を募集します。地元で農業体験を楽しみませんか。

期間：4月1日?2026年2月28日
場所：飯山462番地　他
区画：64区画(1区画5坪・1人2区画まで)
対象：年間通して管理できる方10人
費用：1区画8000円
申込み：電話またはファクスに〒住所、氏名、電話番号を書き、3月15日〜4月15日に農・学び塾【電話・FAX】242-3239へ。先着順。

問合せ：農業政策課
【電話】225-2800"
