自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
岡山県倉敷市,2024.07.01,広報くらしき 2024年7月号,倉敷国際ふれあい広場のパフォーマンス出演者を募集,イベント,"10月13日(日)10時?15時半、芸文館アイシアターのステージで、世界の舞踏や音楽を披露できる人や団体を募集します。事前打ち合わせを別途実施

申込方法：7月31日(水)までに電話かEメールで。

問合せ：同実行委員会事務局(本庁国際課内)
【電話】426-3015
【E-mail】intntnl@city.kurashiki.okayama.jp"
岡山県倉敷市,2024.07.01,広報くらしき 2024年7月号,国保特定健診が6月から始まりました,健康,"市の国民健康保険に加入中の40歳以上の人は、国保特定健診がワンコイン500円で受けられます。今年の特定健診の結果をあなたの健康づくりに役立ててください。「将来の自分」を決めるのは、今年のあなたです。

問合せ：本庁国民健康保険課
【電話】426-3281"
岡山県倉敷市,2024.07.01,広報くらしき 2024年7月号,新しい後期高齢者医療被保険者証を送付,くらし,"令和5年中の所得により自己負担割合(1割、2割または3割)の判定を見直し、8月1日(木)から使える新しい被保険者証(緑色)を7月中旬に送付します。1人1通郵送するので、確認してください。現行の被保険者証は12月2日から発行されなくなりますが、内容に変更がない限り有効期限まで使用できます。
利用登録をしたマイナンバーカードは、医療機関にかかるときの被保険者証として利用できます。マイナンバーカードの保険証利用登録が済んでいない人には、申請をしなくても7年7月31日までに「資格確認書」が交付され、引き続き医療を受けることができます。

■後期高齢者医療保険料のお知らせ
令和6年度の保険料を7月中旬に通知します。年金天引き(特別徴収)や口座振替で納める人は、保険料額を確認してください。納付書で納める人は、金融機関などで納めてください。保険料の納付で困っている人は、早めに相談してください。

問合せ：本庁医療給付課
【電話】426-3395"
岡山県倉敷市,2024.07.01,広報くらしき 2024年7月号,国民健康保険レセプト点検員(会計年度任用職員)を募集,しごと,"職務内容：レセプトの内容点検・再審査請求など。週30時間
任用期間：10月1日?令和7年3月31日。再度任用は最長で10年度末まで。
受験資格：次の全てを満たす人
(1)高等学校を卒業、または同等の資格がある
(2)医療事務の資格がある、または医療事務の専門学校などを卒業
(3)診療報酬の保険請求または点検事務に従事した経験が1年以上ある
(4)資料作成ができる程度にパソコン(ワード・エクセルなど)に習熟
定員：1人
報酬：月額181,083円
受付期間：7月1日(月)?8月2日(金)必着
受験案内などの配布場所：本庁国民健康保険課、児島・玉島・水島の各保健福祉センター国保介護課、真備保健福祉課、市ホームページ

問合せ：本庁国民健康保険課
【電話】426-3282"
岡山県倉敷市,2024.07.01,広報くらしき 2024年7月号,低所得者等支援給付金・定額減税補足給付金(調整給付)を支給,くらし,"所得水準や世帯構成などに応じて、給付金を支給します。詳しくは、市ホームページか市低所得・調整給付金コールセンターで確認を。

■(1)令和6年度に新たに住民税非課税となった世帯、または住民税均等割のみ課税となった世帯への給付金
対象者：基準日(6年6月3日)に倉敷市に住民登録があり、世帯全員が6年度の住民税が非課税または住民税均等割のみ課税されている世帯。ただし、5年度に住民税非課税世帯または住民税均等割のみ課税世帯として給付対象となった世帯、または課税されている人の扶養親族等のみで構成される世帯は除く
給付金額：「住民税非課税世帯または住民税均等割のみ課税世帯」は1世帯当たり10万円。うち、「18歳以下(平成18年4月2日以降に生まれた子ども)」は、子1人当たり5万円を加算
申請方法：「支給のお知らせ」が届いた人で通知内容に変更がない人は、手続き不要。「支給要件確認書」が届いた人は、郵送または窓口(本庁)に確認書の提出が必要。6年6月3日以降に新生児が生まれた人は申請が必要
書類の発送日：7月17日(水)
申請期限：10月31日(木)(消印有効)

■(2)住民税・所得税が課税されている人への定額減税補足給付金(調整給付)
対象者：住民税の賦課期日(令和6年1月1日)に、倉敷市に居住しており、6年度に実施される住民税・所得税の定額減税の対象の人で、定額減税がしきれないと見込まれる人
給付金額：定額減税しきれないと見込まれるおおむねの額を1万円単位で給付。合計所得金額が千805万円を超える人は対象外
申請方法：「支給のお知らせ」が届いた人で通知内容に変更がない人は、手続き不要。「支給要件確認書」が届いた人は、郵送または窓口(本庁)に確認書の提出が必要
書類の発送日：7月25日(木)
申請期限：10月31日(木)(消印有効)

問合せ：市低所得・調整給付金コールセンター
フリーダイヤル【電話】0120-037-878
((土)(日)(祝)(休)除く9時?17時)"
岡山県倉敷市,2024.07.01,広報くらしき 2024年7月号,市民後見人養成講座説明会の参加者募集,講座,"認知症や知的障がい、精神障がいなどで判断能力が十分でない人を、身近な地域で支援する「市民後見人」の養成講座説明会を開催します。

日時：7月30日(火)14時?
場所：くらしき健康福祉プラザ
内容：
(1)成年後見制度の概要と市民後見人の役割、養成講座の内容について
(2)佐藤伸隆氏(社会福祉士)による市民後見人に関する講演
対象：市内に住民票があり市内在住の20歳以上75歳未満で、地域福祉に理解と熱意がある人
定員：先着30人
参加費：無料
申込方法：7月26日(金)までに、市社会福祉協議会ホームページなどで配布しているチラシに必要事項を記入し、市社会福祉協議会へ郵送かFAX、持参で。

問合せ：
市社会福祉協議会(〒710-0834笹沖180)【電話】434-3301【FAX】434-3357
本庁福祉援護課【電話】426-3321"
岡山県倉敷市,2024.07.01,広報くらしき 2024年7月号,平和について考えてみませんか,くらし,"昭和20年6月22日、水島に大空襲があったのを知っていますか。戦争の記憶を風化させないこと、平和の尊さを次の世代に語り継いでいくことが大切です。

■戦災のきろく展
水島空襲や、広島・長崎の原爆の写真パネルなど、戦争関連資料を展示
日時：7月29日(月)?8月1日(木)8時半?17時15分、8月2日(金)8時半?15時半
場所：本庁1階展示ホール

■平和の折り鶴を募集
世界の恒久平和を願って、折り鶴を作ってみませんか。届いた折り鶴は8月10日(土)にライフパーク倉敷で開催する平和のつどいの「平和の折り鶴コーナー」で展示します。
提出方法：7月19日(金)17時までに、問い合わせ先窓口で。

■平和のつどい
戦争の悲惨さや平和の尊さについて考えることを目的に開催します。入場無料
日時：8月10日(土)10時?16時
場所：ライフパーク倉敷
定員：500人
内容：戦争の歴史について学べる展示
・平和の折り鶴コーナー
・平和クイズラリー
・映画「アナと雪の女王2」の上映やマジックショーなどのイベント。
映画は要申し込み。多数の場合は抽選。詳しくは、市ホームページで。

問合せ：本庁総務課
【電話】426-3121"
岡山県倉敷市,2024.07.01,広報くらしき 2024年7月号,学校給食調理場の裏側見せますツアーの参加者募集,イベント,"調理場内の見学ツアーを開催します。

日時：7月20日(土)9時?16時10分
場所：倉敷中央学校給食共同調理場
内容：調理場内見学。1グループ12人で31回実施
対象：市内在住の人。小学生以下は保護者同伴
定員：372人
申込方法：7月1日(月)9時?7日(日)に、市ホームページから電子申請で。多数の場合は抽選

問合せ：倉敷中央学校給食共同調理場
【電話】436-7341"
岡山県倉敷市,2024.07.01,広報くらしき 2024年7月号,農地利用最適化推進委員の募集,しごと,"応募資格・応募方法など詳しくは、募集要項か市ホームページで確認してください。

任期：委嘱の日?令和8年4月21日
応募資格：農地などの利用の最適化の推進に熱意と識見があり、担当区域で活動できる人。他にも要件あり
募集区域(区域の詳細)・募集人数：
・児島4(下津井、下津井1丁目?5丁目、下津井吹上1丁目・2丁目、下津井田之浦、下津井田之浦1丁目・2丁目、下津井吹上、大畠、大畠1丁目・2丁目、児島通生、児島塩生、児島宇野津)…1人
・玉島2(玉島乙島)…1人
報酬：月額3万9千円に、農地利用の最適化に係る活動実績に応じて年額8万4千円以内で市長が定める額を加算した額
受付期間：7月1日(月)?31日(水)必着

問合せ：本庁農業委員会事務局(〒710-8565西中新田640)
【電話】426-3895"
岡山県倉敷市,2024.07.01,広報くらしき 2024年7月号,「いきいきパスポート」「高梁川流域パスポート」を利用しませんか,くらし,"7月から通年利用できるようになります!

■いきいきパスポート
市内在住の小・中学生が、掲載されている施設(美術館や博物館など)で提示すると、本人の入館料が無料になります。市立中学生は、生徒手帳の提示でも可。スタンプラリーも実施中。詳しくは、市ホームページで。
その他の特典：一部同伴者割引あり

問合せ：教育委員会生涯学習課
【電話】426-3845

■高梁川流域パスポート
高梁川流域圏域在住の小学生が、(土)(日)(祝)(休)に、掲載されている施設(美術館や博物館など)で提示すると、本人の入館料が無料になります。スタンプラリーも実施中。詳しくは、ホームページで。

問合せ：教育委員会生涯学習課
【電話】426-3845"
岡山県倉敷市,2024.07.01,広報くらしき 2024年7月号,市大学連携講座の受講者募集,講座,"対象：高梁川流域圏域に在住・通勤・通学の人
受講料：無料
申込方法：各締切日までに市ホームページから電子申請で。(1)講座名(2)郵便番号(3)住所(4)氏名(ふりがな)(5)年齢(6)電話番号を電話かEメールも可。1講座につき3人まで。多数の場合は抽選
※オンライン受講希望の場合は、市ホームページから電子申請か、件名を「オンライン受講申込」とし、上記(1)?(6)をEメールで。

■仕分け貯金箱をつくろう
日時：7月27日(土)10時半?12時
場所：中国職業能力開発大学校
講師：高橋茂信氏(中国職業能力開発大学校教授)
対象・定員：小学生(3年生以下は保護者同伴)・16人
申込締切：7月11日(木)

■LED懐中電灯をつくろう
日時：8月3日(土)13時?14時半
場所：中国職業能力開発大学校
講師：安國哲夫氏(中国職業能力開発大学校特任准教授)
対象・定員：小学生と家族(3年生以下は保護者同伴)・15組(1組で1つを製作)
申込締切：7月21日(日)

■手作りおもちゃであそぼう!?運動神経をはぐくむ遊び
日時：8月6日(火)11時?12時
場所：ライフパーク倉敷
講師：?田雄仁氏(市立短期大学助教)
対象・定員：4歳?小学生と保護者・12組
申込締切：7月25日(木)

■元気が続く!食事のひけつ?高齢者の介護予防
日時：8月7日(水)13時?14時半
場所：ライフパーク倉敷
講師：平野聡氏(岡山学院大学講師)
定員：30人
申込締切：7月28日(日)

■ペットのために考えること
日時：8月9日(金)10時40分?12時10分。オンライン受講可(後日配信)
場所：ライフパーク倉敷
講師：長櫓涼子氏(市立短期大学准教授)
定員：30人
申込締切：7月30日(火)

■里山に残る中世山城シリーズ(3)戸山城　座学編
日時：8月11日(祝)13時半?15時。オンライン受講可(後日配信)
場所：ライフパーク倉敷
講師：尾崎聡氏(岡山学院大学・岡山短期大学教授)
定員：50人
申込締切：7月31日(水)

■赤外線ミニ四駆をつくろう
日時：8月24日(土)10時半?12時
場所：中国職業能力開発大学校
講師：高山雅彦氏(中国職業能力開発大学校特任教授)
対象・定員：小学生(3年生以下は保護者同伴)・10人
申込締切：8月8日(木)

問合せ：本庁企画経営室
【電話】426-3055
【E-mail】plnpol@city.kurashiki.okayama.jp"
岡山県倉敷市,2024.07.01,広報くらしき 2024年7月号,フレイルを予防しよう!,健康,"「フレイル」とは、加齢とともに運動・認知機能が低下し、心身がストレスに弱くなっている状態のことです。多くの高齢者がフレイルを経て、要介護状態になると考えられています。フレイルは早期発見・対処することで改善するといわれています。

■オーラルフレイル
特に、噛む・飲み込む・話すといった口の機能の衰えをオーラルフレイルと言います。オーラルフレイルを放置すると、食欲の低下や食事内容がやわらかいものに偏りがちになるなどから、全身の衰えにつながっていきます。お口のトレーニングで口の機能を維持し、フレイルを予防しましょう。

◇お口のトレーニング
(1)できるだけ大きく口を開けて「あー」と言う
(2)口を閉じ、舌で上顎を押しながら奥歯をかみしめて「ん-」と言う
(3)(1)(2)を3セットを目安に行う

問合せ：くらしき健康福祉プラザ介護予防事業
【電話】434-9861"
岡山県倉敷市,2024.07.01,広報くらしき 2024年7月号,高梁川流域の自然フォトコンテストの作品募集,くらし,"作品：高梁川流域の自然や暮らしをテーマにした、単写真または3点の組み写真を四つ切り・同ワイド・A4判で。カラー・モノクロ不問。1人10点まで。
応募方法：8月23日(金)?9月9日(月)(必着)に、本庁・各支所・各公民館・ホームページなどにある応募票を写真の裏に貼り付け、25グラム定形郵便分の切手を貼った結果通知用の封筒を同封し、郵送か持参で。

問合せ：教育委員会生涯学習課(〒710-8565西中新田640)
【電話】426-3845"
岡山県倉敷市,2024.07.01,広報くらしき 2024年7月号,女性防火クラブに入りませんか,くらし,"女性防火クラブは、防火・防災に関する研修を通じて、個人の知識を高めていくことができる組織です。大規模災害が危惧されている今だからこそ、防火・防災について一緒に学び、家庭や地域で災害に備えましょう。
対象：市消防局管内(倉敷市・早島町・浅口市金光町)在住の女性

問合せ：消防局予防課
【電話】426-1194"
