自治体名,公開年月,発行号タイトル,記事タイトル,カテゴリ,記事本文
岡山県倉敷市,2024.08.01,広報くらしき 2024年8月号,「高校生のための多視点ミルミルトレーニング」の受講者募集,講座,"G7倉敷宣言推進事業
「フィールドワークがもっと楽しくなる!高校生のための多視点ミルミルトレーニング?高梁川流域の『はたらく』」の受講者募集

昨年開催された「G7倉敷労働雇用大臣会合」の倉敷宣言を踏まえ、労働雇用の歴史を顕彰し、働くことへの理解を促進するため、探求学習に生かせる視点や考えを学び、「はたらく」を考えるセミナーを開催します。

日時：8月18日(日)10時?13時
場所：芸文館202会議室
内容：視点力を鍛えるミルミルトレーニング、岡山労働局講師による「はたらく」を知る講座、倉紡記念館でのフィールドワーク(入場券付き)
対象：高梁川流域圏域在住・通学の高校生
定員：先着50人
受講料：無料
申込方法：8月15日(木)までに本紙の二次元コードから電子申請で。学校単位での申し込みも歓迎

問合せ：
(株)ログーデザイン【電話】086-235-6010
本庁労働雇用政策課【電話】426-3415"
岡山県倉敷市,2024.08.01,広報くらしき 2024年8月号,全ての公民館講座で市電子申請サービスの利用が可能になりました,くらし,"秋の講座から、全ての公民館講座が、電子申請でも申し込めるようになりました。詳しくは、今月号折り込みの「学習へのいざない」で確認してください。

〔本紙の二次元コード〕
市電子申請サービス。トップページの「手続き申込へ」を押した後、「検索キーワード」に申し込みたい講座名、公民館名などを入力し、検索してください。

問合せ：
市民学習センター【電話】454-0011
各公民館"
岡山県倉敷市,2024.08.01,広報くらしき 2024年8月号,交通安全啓発のため子育て世代・高齢者世帯へ訪問します,くらし,"児島地区交通安全母の会は、子育て・高齢者交通安全指導事業(世帯訪問事業)として、8月?11月に、地区内の子育て世代と高齢者の世帯を訪問し、交通安全啓発活動を行います。

問合せ：児島支所総務課
【電話】473-1111"
岡山県倉敷市,2024.08.01,広報くらしき 2024年8月号,「ポイ捨て抑制に向けたゴミ箱位置共有アプリの活用」を事例としたPBL研修の受講者募集,講座,"「キャリア教育指導者育成事業」研修　第1回
倉敷青陵高校が取り組んだ「ポイ捨て抑制に向けたゴミ箱位置共有アプリの活用」を事例としたPBL研修の受講者募集

市内在住の枡野恵也氏(元Spiber(株)執行役員)を講師に招き、主に高校教員と企業社員が交流しながらPBL(課題解決型学習)の参考事例について深く学びます。今年度4回開催

日時：8月30日(金)15時?17時
場所：芸文館アイシアター
対象：高梁川流域圏域の教育・研究機関の教員、企業の従業員など
定員：50人
受講料：無料
申込方法：本紙の二次元コードから電子申請で。

問合せ：
(株)クラビズ【電話】424-8877
本庁労働雇用政策課【電話】426-3415"
岡山県倉敷市,2024.08.01,広報くらしき 2024年8月号,ワークエンゲージメント推進事業の受講者募集,講座,"ワークエンゲージメントとは、仕事に誇りとやりがいを感じながら熱心に取り組み、仕事から活力を得て、生き生きとしている状態を指します。

対象：高梁川流域圏域に事業所がある企業の従業員など
受講料：無料
申込方法：本紙の各二次元コードから電子申請で。

■外国人“財”受入セミナー
外国人労働者の受け入れを検討している企業や、すでに受け入れている企業を対象に、広島出入国在留管理局岡山出張所と岡山労働局から講師を招き、在留資格制度や外国人労働者の雇用から定着につながる体制づくりなどについて学びます。
日時：8月29日(木)13時半?15時45分
場所：玉島市民交流センター
内容：第1部「在留外国人の概況及び在留資格制度等について」、第2部「外国人労働者が安心して就労・定着できる受入体制づくり」
定員：先着60人

問合せ：本庁労働雇用政策課
【電話】426-3415

■安心して働ける職場づくりセミナー
認知症になっても働き続けられる職場づくりのため、現在も就労している認知症当事者と雇用者に経験談を話してもらいます。また、「カスタマーハラスメント」から従業員を守る対策について産業カウンセラーによるセミナーや個別相談会を実施します。
日時：9月6日(金)13時半?16時半
場所：くらしき健康福祉プラザ
内容：第1部「認知症の私が働くということ」、第2部「?従業員を守るために?カスタマーハラスメント対策の重要性」
定員：先着50人

問合せ：
本庁地域包括ケア推進室【電話】426-3417
本庁労働雇用政策課【電話】426-3415"
岡山県倉敷市,2024.08.01,広報くらしき 2024年8月号,高梁川流域エコツアー「未来に繋(つな)げるエネルギーの地産地消」の参加者募集,イベント,"カーボンニュートラルの実現に向けて、高梁川流域圏域に暮らす私たちにできることや、エネルギーを地産地消する意義について学びませんか。JR倉敷駅・JR備中高梁駅から無料送迎あり

日時：8月24日(土)11時?15時15分
場所：高梁グリーンパーク(高梁市)
内容：バイオマス発電所見学、参加者同士のワークショップ
対象：高梁川流域圏域に在住・通勤・通学の人
定員：先着30人
参加費：300円(昼食代含む)
申込方法：8月15日(木)までに、市ホームページから電子申請か電話で。

問合せ：本庁地球温暖化対策室
【電話】426-3394"
岡山県倉敷市,2024.08.01,広報くらしき 2024年8月号,倉敷シティロゲイニングin児島の参加者募集,イベント,"地図を手にチェックポイントを巡り、制限時間(4時間)内に獲得できた点数を競う観光イベントです。今年は、国立公園指定90周年を迎えた瀬戸内海を臨む児島で開催します。

日時：11月16日(土)10時?15時
集合場所：児島支所
部門：
・ウォークの部(観光目的や街を楽しむ人向け)
・ランの部(競技志向の高い人向け)
定員：75チーム(1チーム1人?5人)
参加費：大人3,000円、中・高校生500円、小学生以下無料
申込方法：8月1日(木)?11月4日(休)に、ホームページから電子申請で。

問合せ：児島支所産業課
【電話】473-1115"
岡山県倉敷市,2024.08.01,広報くらしき 2024年8月号,美しい森謎解きイベントand周遊スタンプラリーの参加者募集,イベント,"県内6カ所の「美しい森」を巡って謎解きをしませんか。正解するとスタンプと記念品がもらえます。3カ所以上のスタンプを集めた人には景品を進呈
期間：8月1日(木)?10月31日(木)。記念品・景品がなくなり次第終了

■場所
倉敷美しい森…倉敷市曽原1063
真備美しい森…倉敷市真備町市場1647
高梁美しい森…高梁市松山7943-1
長船美しい森…瀬戸内市長船町磯上3076-1
和気美しい森…和気町木倉2605
久米南美しい森…久米南町中籾834

問合せ：
児島支所産業課【電話】473-1115
真備支所産業課【電話】698-8113"
岡山県倉敷市,2024.08.01,広報くらしき 2024年8月号,市県民税QandA 定額減税・給付金の詐欺に注意!,くらし,"Q：市役所から「定額減税の関係で還付金を振り込みたいので、口座番号を教えてほしい」という連絡が届きました。どのように手続きをしたらいいですか?

A：定額減税や給付金をかたった不審な電話やショートメッセージ、Eメールに注意してください。定額減税や給付金について、国税庁(国税局・税務署を含む)や都道府県・市区町村から、口座番号や暗証番号などの個人情報を電話やEメールで問い合わせたり、ATMの操作を依頼したりすることはありません。絶対に個人情報を伝えないでください。不審な電話やEメール、被害の相談については、警察相談専用電話【電話】♯9110に連絡するか、最寄りの警察署に問い合わせてください。

問合せ：
本庁市民税課【電話】426-3181
市低所得・調整給付金コールセンター　フリーダイヤル【電話】0120-037-878((土)(日)(祝)(休)除く9時?17時)"
岡山県倉敷市,2024.08.01,広報くらしき 2024年8月号,サポートを装って支払いをさせる詐欺が多発中!,くらし,"パソコンやスマートフォンの画面に「ウイルスに感染しました」と表示されたり、警告音が鳴ったりしても焦らないでください。表示された番号に電話し、指示された操作をしてしまうと、情報を抜き取られ、電子マネーでの支払いに誘導される恐れがあります。慌てずに、パソコンやスマートフォンをインターネットから遮断し、すぐに家族や警察相談専用電話【電話】♯9110、最寄りの警察署に相談してください。

問合せ：倉敷警察署
【電話】426-0110"
岡山県倉敷市,2024.08.01,広報くらしき 2024年8月号,認知症の理解を深めませんか?講演会and映画「オレンジ・ランプ」上映会の参加者募集,イベント,"認知症は誰もがなり得るものであり、多くの人にとって身近なものとなっています。認知症になっても住み慣れた地域で自分らしく暮らし続けることができるよう、自分のため、大切な人のために認知症の理解を深めませんか。

日時：9月7日(土)9時半?12時15分
場所：くらしき健康福祉プラザ
講演：戸上守氏(認知症本人大使「希望大使」)他による「認知症とともに生きる?認知症本人の声を聴こう」
対象：市内在住・通勤・通学の人
定員：先着280人
参加費：無料
申込方法：8月1日(木)?25日(日)に、市コールセンター【電話】426-3030へ電話で。

問合せ：本庁地域包括ケア推進室
【電話】426-3417"
岡山県倉敷市,2024.08.01,広報くらしき 2024年8月号,認知症の人の外出の際に活用できるGPS機器購入費などを補助,くらし,"認知症の人が外出後に行方不明になる場合に備えて、GPS機能を利用して位置情報を探索する端末(靴やかばんの中などに入れる発信機など)の購入費またはレンタル費用の一部を補助しています。希望者は、端末の購入前またはレンタル開始前に、問い合わせ先へ連絡を。

対象者：次の全てを満たす人。
(1)市内に住民票がある40歳以上で、在宅で生活している
(2)認知症が原因で行方不明になったことがある、またはその恐れがある
(3)要介護・要支援認定または医師から認知症の診断を受けている
(4)介護保険料の滞納がない
申請者：本人、市内に住所がある家族・介護者、本人の成年後見人など
助成金額：購入費などのうち、対象経費として認めた合計額。上限1万円

問合せ：本庁地域包括ケア推進室
【電話】426-3417"
岡山県倉敷市,2024.08.01,広報くらしき 2024年8月号,認知症本人ミーティングの参加者募集,くらし,"認知症の診断を受けた人が語り合う場。家族同士の交流会もあり。無料

日時：9月5日(木)14時?15時半
場所：ライフパーク倉敷
対象：認知症の診断を受けた人と家族。本人のみ、家族のみの参加も可
申込方法：8月30日(金)までに電話で。

問合せ：本庁地域包括ケア推進室
【電話】426-3417"
岡山県倉敷市,2024.08.01,広報くらしき 2024年8月号,認知症サポーター養成講座の受講者募集,講座,"地域や身近な場所にいる、認知症の人と家族を応援する認知症サポーターになりませんか。

日時：9月17日(火)13時半?15時
場所：本庁207会議室
対象：市内在住・通勤・通学の人
定員：先着20人
受講料：無料
申込方法：9月9日(月)までに電話で。

問合せ：本庁地域包括ケア推進室
【電話】426-3417"
岡山県倉敷市,2024.08.01,広報くらしき 2024年8月号,令和6年度二十歳(はたち)の集いのお知らせ,イベント,"20歳になる人を広く祝福するとともに、20歳になる人が、これまで育んでくれた人々や社会に感謝し、社会的責任を自覚する機会として実施します。

開催日：1月12日(日)
場所：倉敷スポーツ公園マスカットスタジアム
対象：市内に住民票があり、令和6年度に20歳になる人(平成16年4月2日?17年4月1日生まれ)
※対象者には12月に案内状を送付する予定です。

問合せ：教育委員会生涯学習課
【電話】426-3845"
岡山県倉敷市,2024.08.01,広報くらしき 2024年8月号,平和について考えてみませんか,くらし,"■恒久平和を祈念して「平和の鐘」を鳴らします
日時：
・8月6日(火)8時15分(広島原爆の日)
・9日(金)11時2分(長崎原爆の日)
・15日(木)12時(終戦記念日)
場所：水島緑地福田公園平和の鐘前

■平和のつどい
戦争の悲惨さや平和の尊さについて考えることを目的に開催します。入場無料
日時：8月10日(土)10時?16時
場所：ライフパーク倉敷
定員：500人
内容：
・戦争の歴史について学べる展示
・平和の折り鶴コーナー
・平和クイズラリー
・マジックショーなどのイベント。
詳しくは、市ホームページで。

問合せ：本庁総務課
【電話】426-3121"
岡山県倉敷市,2024.08.01,広報くらしき 2024年8月号,高梁川流域・婚活スキルアップセミナーの受講者募集,講座,"申込方法など詳しくは、ホームページで確認してください。
場所：ホテル1-2-3倉敷
対象：25歳?45歳の独身男女で、高梁川流域圏域の市町在住・通勤の人または今後、高梁川流域圏域内での結婚を希望している人
受講料：無料

■男性向け「好感度が上がる!外見力の磨き方!」
日時：8月25日(日)11時半?12時半
内容：婚活で成功する服装術を学びます。希望者には、セミナー終了後にショッピングモールでの服選びに同行します。

■女性向け「幸せな未来の設計図作り」
日時：8月25日(日)13時半?14時半
内容：パートナーがいる人生と、そこから始まるライフデザインを考えます。

問合せ：
イベントについて…(有)チアーズ【電話】461-0506
婚活支援事業について…本庁くらしき移住定住推進室【電話】426-3153"
岡山県倉敷市,2024.08.01,広報くらしき 2024年8月号,障がい者を対象とした会計年度任用職員を募集,しごと,"詳しくは、受験案内で確認を。

職務内容：一般事務
(1)週30時間
(2)週20時間
任用期間：10月1日?令和7年3月31日(再度任用は勤務実績などにより最長で10年度末まで)
受験資格：高等学校を卒業または同等の資格がある。身体障がい者手帳、療育手帳、精神障がい者保健福祉手帳のいずれかの交付を受けている。年齢不問
定員：
(1)3人程度
(2)2人程度
報酬：
(1)月額15万193円
(2)月額10万129円
条件に応じて期末・勤勉手当の支給あり。退職金の支給なし。通勤費一部支給あり。報酬など勤務条件は条例などの改正により変更する場合あり
受付締切：8月6日(火)必着。(1)(2)は併願不可
一次試験：書類選考
受験案内など：本庁総合案内・人事課、児島・玉島・水島の各支所総務課、庄・茶屋町の各支所市民係、船穂支所市民税務係、真備支所市民課、倉敷駅前連絡所、市保健所保健課、市ホームページで配布

問合せ：本庁人事課
【電話】426-3141"
岡山県倉敷市,2024.08.01,広報くらしき 2024年8月号,幼稚園助教諭(会計年度任用職員)を募集,しごと,"詳しくは、受験案内で確認を。

職務内容：公立幼稚園で主に学級担任として保育業務を行う。原則、週37時間半
任用期間：任用日?令和7年3月31日
受験資格：任用日時点で有効な幼稚園教諭普通免許を持つ人
定員：5人程度
報酬：大学卒業者…月額202,064円、短大卒業者…月額189,387円
受験案内など：教育委員会学事課、市ホームページで配布

問合せ：教育委員会学事課
【電話】426-3825"
岡山県倉敷市,2024.08.01,広報くらしき 2024年8月号,省エネ・地球温暖化対策として有効な「緑のカーテン」の出来栄えを募集,くらし,"ゴーヤやアサガオなどのつる性植物で作る「緑のカーテン」は、夏の日差しを和らげるだけでなく、冷房の節電効果を高めることができ、省エネ・地球温暖化対策としても有効です。皆さんの取り組んだ「緑のカーテン」の出来栄えを募集しています。応募者先着100人に来春用の種の詰め合わせをプレゼント

対象：市内の住宅・事業所・店舗・学校で緑のカーテンに取り組んだ人
応募方法：8月31日(土)までに、(1)(2)のいずれかで。
(1)市ホームページまたは環境学習センターで配布している応募用紙と緑のカーテンの出来栄え写真(2枚程度)を郵送か持参
(2)応募用紙と緑のカーテンの出来栄え写真データ(2枚程度)をEメールで。

問合せ：環境学習センター(〒712-8057水島東千鳥町1-50)
【電話】440-5607
【E-mail】keec@city.kurashiki.okayama.jp"
岡山県倉敷市,2024.08.01,広報くらしき 2024年8月号,国保特定健診、受けなきゃ損!,健康,"市の国保特定健診は、市の補助により約10,000円の検査を自己負担ワンコイン500円で受けられます。
国民健康保険に加入中の40歳以上の人は、元気な人も治療中の人も特定健診を受けましょう。

問合せ：本庁国民健康保険課
【電話】426-3281"
岡山県倉敷市,2024.08.01,広報くらしき 2024年8月号,いきいきふれあいフェスティバルの運営ボランティアを募集,しごと,"健康づくりや生きがいづくりなどをテーマに開催します。主催者が保険に加入

日にち：10月20日(日)
場所：水島緑地福田公園
内容：交通整理、会場設営、イベント手伝い、片付け、場内アナウンスなど
申込方法：9月7日(土)までに電話で。

問合せ：倉敷ボランティアセンター
【電話】434-3350"
岡山県倉敷市,2024.08.01,広報くらしき 2024年8月号,全国家計構造調査に協力してください,くらし,"家計における消費・所得・資産・負債の実態を総合的に把握し、世帯の所得分布や消費の水準、構造などを全国的・地域別に明らかにするために、10月・11月に実施される国の統計調査です。7月末から調査員が対象の世帯を訪問しますので、協力をお願いします。

問合せ：本庁総務課統計係
【電話】426-3065"
岡山県倉敷市,2024.08.01,広報くらしき 2024年8月号,市民企画提案事業審議会の委員募集,しごと,"職務内容：市民団体などが企画立案した事業の採択に係る審査・評価など
任期：委嘱日から2年間
応募資格：市内在住の18歳以上71歳未満(12月26日現在)で、平日を含む会議(年4回程度)に出席できる人
定員：2人程度
応募方法：8月30日(金)(必着)までに、本庁総合案内・市民活動推進課、児島・玉島・水島の各支所総務課、庄・茶屋町の各支所市民係、船穂支所市民税務係、真備支所市民課、ライフパーク倉敷、各公民館、市ホームページにある申込用紙に、「市民企画提案事業の応募団体に私が期待すること」をテーマとする小論文(800字程度)を添えて、問い合わせ先へ郵送かFAX、Eメール、持参で。

問合せ：本庁市民活動推進課(本庁舎西側分室、〒710-0833西中新田620-1)
【電話】426-3107【FAX】434-3491
【E-mail】collabo@city.kurashiki.okayama.jp"
岡山県倉敷市,2024.08.01,広報くらしき 2024年8月号,マービーふれあいセンターあいであ(市民企画)公募事業,くらし,"あなたの「やってみたい」を応援します!
1月17日(金)?19日(日)にマービーふれあいセンターのホールで実施可能な、芸術・文化に関する企画を募集します。採用された企画は、マービーふれあいセンターとの共催事業として実施。応募方法など詳しくは、ホームページで。

申込締切：8月31日(土)

問合せ：マービーふれあいセンター
【電話】698-9111"
